6604	Four people are difficultly walking with difficulty across thick snow and the sun is setting	Four people are walking across thick snow and the sun is setting	ENTAILMENT	4.6	A_entails_B	B_neutral_A	four people walking across thick snow during a sunset	four people walking across thick snow during a sunset	FLICKR	FLICKR	TRAIN A:difficultly,A:with,A:difficulty,
6614	Four boys are kneeling next to each other in front of a ball	There are no boys kneeling next to each other in front of a ball	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	four boys kneeling next to each other with a ball in front of them	four boys kneeling next to each other with a ball in front of them	FLICKR	FLICKR	TRAIN A:Four,B:There,B:no,
6621	A tan dog is resting near a brush	A tan dog is running through the brush	NEUTRAL	4	A_neutral_B	B_contradicts_A	a tan dog runs through the brush	a tan dog runs through the brush	FLICKR	FLICKR	TEST A:resting,A:near,B:running,B:through,
6641	Football players in red and white are jumping and hugging each other	There are no football players in red and white jumping and hugging each other	CONTRADICTION	3.885	A_contradicts_B	B_contradicts_A	football players in red and white are jumping and hugging	football players in red and white are jumping and hugging	FLICKR	FLICKR	TEST A:Football,B:There,B:no,B:football,
6643	A football player in a red and white uniform is being lifted by two teammates	A football player in a red and white uniform is being pulled down by two teammates	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a sooners football player in his red and white uniform being lifted by two teamates dressed the same	a sooners football player in his red and white uniform being lifted by two teamates dressed the same	FLICKR	FLICKR	TEST A:lifted,B:pulled,B:down,
6649	Two teenage girls are wearing fancy dresses at an event	Two girls in their teens are wearing fancy dresses at an event	ENTAILMENT	4.8	A_entails_B	B_entails_A	two teenage girls are wearing fancy dresses at an event	two teenage girls are wearing fancy dresses at an event	FLICKR	FLICKR	TRIAL A:teenage,B:in,B:their,B:teens,
6663	Two young women with folded arms are looking away from the screen	Two young women with folded arms are looking at the screen	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	two young women, one with folded arms, look off screen	two young women, one with folded arms, look off screen	FLICKR	FLICKR	TEST A:away,A:from,B:at,
6669	A group of students in uniforms is listening attentively at the front of the class	Some students in uniforms are listening attentively at the front of the class	ENTAILMENT	4.8	A_entails_B	B_entails_A	a group of students in uniforms listens attentively to the front of the class	a group of students in uniforms listens attentively to the front of the class	FLICKR	FLICKR	TRAIN A:group,A:is,B:Some,B:are,
6670	A group of students in uniforms is listening attentively at the front of the class	A group of students in uniforms is ignoring the front of the class	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a group of students in uniforms listens attentively to the front of the class	a group of students in uniforms listens attentively to the front of the class	FLICKR	FLICKR	TRAIN A:listening,A:attentively,A:at,B:ignoring,
6678	A boy is jumping off a platform and two other boys are standing and watching	A boy is jumping off a platform and two other boys are standing and staring at him	ENTAILMENT	4.8	A_entails_B	B_entails_A	a boy jumps off a platform whilst two other boys stand and watch	a boy jumps off a platform whilst two other boys stand and watch	FLICKR	FLICKR	TRAIN A:watching,B:staring,B:at,B:him,
6688	A group of kids is staring at a colorful structure	A group of kids is playing on a colorful structure	NEUTRAL	2.9	A_neutral_B	B_neutral_A	a group of kids play on a colorful structure	a group of kids play on a colorful structure	FLICKR	FLICKR	TRAIN A:staring,A:at,B:playing,B:on,
6696	A group of people is sitting relaxed on both sides of a red stone monument	A group of people is sitting on both sides of a red stone structure	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a group of people sit on both sides of a red stone structure	a group of people sit on both sides of a red stone structure	FLICKR	FLICKR	TRAIN A:relaxed,A:monument,B:structure,
6706	A small child is lying outdoors in a grassy area	A small child is outdoors climbing steps in a grassy area	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a small child climbs steps outdoors in a grassy area	a small child climbs steps outdoors in a grassy area	FLICKR	FLICKR	TEST A:lying,B:climbing,B:steps,
6724	The black bird is sitting in a leafless tree	A black bird is sitting on a dead tree	NEUTRAL	4.5	A_neutral_B	B_neutral_A	a black bird sitting in a leafless tree	a black bird sits in a dead tree	FLICKR	FLICKR	TEST A:in,A:leafless,B:on,B:dead,
6725	A child in orange is playing outdoors with a snowball	A kid in orange is playing outside with a snowball	ENTAILMENT	4.8	A_entails_B	B_entails_A	a kid in orange plays with a ball of snow outside	a kid in orange plays with a ball of snow outside	FLICKR	FLICKR	TRAIN A:child,A:outdoors,B:kid,B:outside,
6727	A child is making a snow ball	A snow ball is being made by a child	ENTAILMENT	5	A_entails_B	B_entails_A	a child makes a ball out of snow	a child makes a ball out of snow	FLICKR	FLICKR	TEST A:making,B:being,B:made,B:by,
6735	Three people are standing by a bench under some palm trees	Three people are sitting on a bench under some palm trees	NEUTRAL	3.6	A_contradicts_B	B_neutral_A	three people sit on a bench under palm trees	three people sit on a bench under palm trees	FLICKR	FLICKR	TRAIN A:standing,A:by,B:sitting,B:on,
6738	The people are sitting on a bench in front of a restaurant	The people are sitting in a restaurant in front of the beach	NEUTRAL	4	A_neutral_B	B_contradicts_A	three people on a bench in front of a restaurant	three people on a bench in front of a restaurant	FLICKR	FLICKR	TRAIN A:on,A:bench,B:beach,
6754	The back of a small black dog is being sniffed by the brown dog	The brown dog is sniffing the back of a small black dog	ENTAILMENT	4.9	A_entails_B	B_entails_A	the brown dog sniffs the back of a smaller black dog	the brown dog sniffs the back of a smaller black dog	FLICKR	FLICKR	TRAIN A:being,A:sniffed,A:by,B:sniffing,
6757	A large brown dog and a small grey dog are standing on a rocky surface	There is no large brown dog and small grey dog standing on a rocky surface	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a large brown dog and a small grey dog on a rocky surface with weeds behind them	a large brown dog and a small grey dog on a rocky surface with weeds behind them	FLICKR	FLICKR	TRAIN A:are,B:There,B:is,B:no,
6777	A black dog in the snow is jumping onto the ground and missing a stick	A black dog in the snow is jumping off the ground and catching a stick	NEUTRAL	3.9	A_contradicts_B	B_neutral_A	a black dog in snow is jumping off the ground to catch a stick	a black dog in snow is jumping off the ground to catch a stick	FLICKR	FLICKR	TRAIN A:onto,A:missing,B:off,B:catching,
6785	A man is holding a mask in his raised hand	A mask is being held by a man in his raised hand	ENTAILMENT	5	A_entails_B	B_entails_A	man with mask on raises hand	man with mask on raises hand	FLICKR	FLICKR	TEST A:holding,B:being,B:held,B:by,
6792	Two children are peering over a ledge, which is rusty	Two children are peering over a rusty ledge	ENTAILMENT	4.9	A_entails_B	B_entails_A	two children peer over a rusty ledge	two children peer over a rusty ledge	FLICKR	FLICKR	TEST A:ledge,,A:which,A:is,B:ledge,
6793	Two children are leaning on a rusty ledge	Two children are peering over a rusty ledge	ENTAILMENT	3.8	A_entails_B	B_neutral_A	two children peer over a rusty ledge	two children peer over a rusty ledge	FLICKR	FLICKR	TEST A:leaning,A:on,B:peering,B:over,
6795	Two children are crouching under some metal bars	Two children are stretching over some metal bars	NEUTRAL	3.4	A_neutral_B	B_neutral_A	two children trying to squeeze under some metal bars	two children trying to squeeze under some metal bars	FLICKR	FLICKR	TEST A:crouching,A:under,B:stretching,B:over,
6812	A man on a bicycle is riding on the beach	A man on a bike is riding on the shore	ENTAILMENT	4.6	A_entails_B	B_entails_A	a man on a bicycle riding on the beach	a man on a bicycle riding on the beach	FLICKR	FLICKR	TRAIN A:bicycle,A:beach,B:bike,B:shore,
6845	A father is pushing his daughter on a go-kart and another girl is watching	A girl is pushing a go-kart and a daughter is watching her father	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a father pushes his daughters go-kart while another girl watches	a father pushes his daughters go-kart while another girl watches	FLICKR	FLICKR	TRAIN A:his,A:on,A:another,B:her,
6854	A dog is running up a hill full of grass	A dog is running up a grassy hill	ENTAILMENT	4.9	A_entails_B	B_entails_A	a dog is running up a grassy hill	a dog is running up a grassy hill	FLICKR	FLICKR	TEST A:full,A:of,A:grass,B:grassy,
6859	A dog is running downhill	A dog is running up a grassy hill	NEUTRAL	3	A_neutral_B	B_contradicts_A	a dog is running up a grassy hill	a dog running uphill	FLICKR	FLICKR	TEST A:downhill,B:up,B:grassy,B:hill,
6860	A dog is running up a grassy hill	A dog is running uphill	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a dog running uphill	a dog is running up a grassy hill	FLICKR	FLICKR	TEST A:up,A:grassy,A:hill,B:uphill,
6862	A golden dog is running through a field of tall grass	A golden dog is sitting in a field of tall grass	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a golden dog runs through a field of tall grass	a golden dog runs through a field of tall grass	FLICKR	FLICKR	TRAIN A:running,A:through,B:sitting,B:in,
6872	A couple of white dogs are running and jumping along a beach	Two white dogs are running and jumping along a beach	ENTAILMENT	4.9	A_entails_B	B_entails_A	two white dogs are running and jumping along a beach with the ocean behind them	two white dogs are running and jumping along a beach with the ocean behind them	FLICKR	FLICKR	TEST A:couple,A:of,B:Two,
6873	There are no white dogs running and jumping along a beach	Two white dogs are running and jumping along a beach	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	two white dogs are running and jumping along a beach with the ocean behind them	two white dogs are running and jumping along a beach with the ocean behind them	FLICKR	FLICKR	TEST A:There,A:no,B:Two,
6882	A dog is running alongside a fence on a dirt track	A dog is sitting by a fence on a dirt track	NEUTRAL	3.8	A_contradicts_B	B_neutral_A	a dog running along a fence on a dirt track	a dog running along a fence on a dirt track	FLICKR	FLICKR	TEST A:running,A:alongside,B:sitting,B:by,
6891	A girl is jumping off a rock and another is standing on it	A girl is jumping on a rock and another is sitting on it	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a girl jumps off a rock while another stands on it	a girl jumps off a rock while another stands on it	FLICKR	FLICKR	TEST A:off,A:standing,B:sitting,
6909	A woman is wearing a blue shirt with a white vest and a white cap and is talking and marching	There is no woman wearing a blue shirt with a white vest and a white cap, talking and marching	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	woman wearing a blue shirt with a white vest and a white cap talking while marching	woman wearing a blue shirt with a white vest and a white cap talking while marching	FLICKR	FLICKR	TEST A:cap,B:There,B:no,B:cap,,
6919	A bearded man is sitting by a shopping cart and is dropping a cardboard sign	A bearded man is standing by a shopping cart and is holding a cardboard sign	NEUTRAL	4	A_neutral_B	B_neutral_A	a bearded man is standing by a shopping cart holding up a cardboard sign	a bearded man is standing by a shopping cart holding up a cardboard sign	FLICKR	FLICKR	TRAIN A:sitting,A:dropping,B:standing,B:holding,
6929	There is nobody jumping in the air on a board	Somebody is jumping in the air on a board	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	somebody in the air on a board	somebody in the air on a board	FLICKR	FLICKR	TEST A:There,A:nobody,B:Somebody,
6937	A large crowd in warm clothing is posing for a camera	A crowd is posing for a large camera man in heavy clothing	NEUTRAL	4.3	A_neutral_B	B_neutral_A	a large crowd in heavy clothing is posing for a camera	a large crowd in heavy clothing is posing for a camera	FLICKR	FLICKR	TEST A:warm,B:man,B:heavy,
6948	A blond kid in green is sitting on a swing	A blonde boy in green is sitting on a swing	ENTAILMENT	4.8	A_entails_B	B_entails_A	a blonde boy in green is on a swing	a blonde boy in green is on a swing	FLICKR	FLICKR	TRAIN A:blond,A:kid,B:blonde,B:boy,
6950	A blonde in green is sitting by a swinging boy	A blonde boy in green is sitting on a swing	NEUTRAL	3.1	A_neutral_B	B_neutral_A	a blonde boy in green is on a swing	a blonde boy in green is on a swing	FLICKR	FLICKR	TRAIN A:by,A:swinging,B:on,B:swing,
6958	Four people are performing music outdoors	Four people are silently standing outdoors	NEUTRAL	3	A_neutral_B	B_neutral_A	four people performing music outdoors	four people performing music outdoors	FLICKR	FLICKR	TRAIN A:performing,A:music,B:silently,B:standing,
6968	A man is participating in a bmx race	A man is participating in a race for bmxs	ENTAILMENT	4.7	A_entails_B	B_entails_A	a man participates in a bmx race	a man participates in a bmx race	FLICKR	FLICKR	TRAIN A:bmx,B:for,B:bmxs,
6972	A man in a red uniform is making a jump in a dirt bike race	A man in a red uniform is racing and making a jump over a bike in the dirt	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a man in a red uniform makes a jump in a dirt bike race	a man in a red uniform makes a jump in a dirt bike race	FLICKR	FLICKR	TEST A:race,B:racing,B:and,B:over,
6989	Two twin preteen boys are dueling with sticks	Two twin preteen boys are playing with cards	NEUTRAL	2.9	A_neutral_B	B_neutral_A	two twin pre-teen boys dueling with sticks	two twin pre-teen boys dueling with sticks	FLICKR	FLICKR	TEST A:dueling,A:sticks,B:playing,B:cards,
6998	There is no soccer player who is being tackled by an opponent	A soccer player is being tackled by his opponent	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	a soccer player is being tackled by his opponent	a soccer player is being tackled by his opponent	FLICKR	FLICKR	TRAIN A:There,A:no,A:who,B:his,
7010	A white dog is standing on fallen leaves	One white dog is standing on the leaves on the ground	ENTAILMENT	4.5	A_entails_B	B_entails_A	a white dog standing on fallen leaves	a white dog standing on leaves on the ground	FLICKR	FLICKR	TEST A:fallen,B:One,B:the,B:ground,
7014	A white dog is standing on the leaves on the ground	A white dog is standing on fallen leaves	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a white dog standing on fallen leaves	a white dog standing on leaves on the ground	FLICKR	FLICKR	TEST A:the,A:ground,B:fallen,
7027	The boy and girl are not playing on a playground	The boy and girl are playing on the outdoor gym	NEUTRAL	3	A_neutral_B	B_neutral_A	the boy and girl are playing on the outdoor gym	the boy and girl are playing on the outdoor gym	FLICKR	FLICKR	TRIAL A:not,A:playground,B:outdoor,B:gym,
7037	The rider on the blue and black motocross bike is not wearing the pants	The motocross rider is wearing blue and black pants	NEUTRAL	3.765	A_contradicts_B	B_neutral_A	the motocross rider wearing blue and black pants	the motocross rider wearing blue and black pants	FLICKR	FLICKR	TEST A:on,A:bike,A:not,A:the,
7038	A biker with a blue jacket, black pants and a white helmet is driving recklessly on dirt and people watch	A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a biker with a blue jacket, black pants, and white helmet driving on dirt while people watch	a biker with a blue jacket, black pants, and white helmet driving on dirt while people watch	FLICKR	FLICKR	TEST A:recklessly,A:watch,B:are,B:watching,
7039	A biker with a blue jacket, black pants and a white helmet is parking on dirt and people are not watching	A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a biker with a blue jacket, black pants, and white helmet driving on dirt while people watch	a biker with a blue jacket, black pants, and white helmet driving on dirt while people watch	FLICKR	FLICKR	TEST A:parking,A:not,B:driving,
7063	A man is drinking orange juice and walking on a sunny day	A man is drinking orange juice and walking	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a man drinking orange juice while walking	a man drinking orange juice while walking on a sunny day	FLICKR	FLICKR	TRAIN A:on,A:sunny,A:day,
7064	A trick is being performed by a rollerblader on a ramp	A rollerblader is performing a trick on a ramp	ENTAILMENT	5	A_entails_B	B_entails_A	a rollerblader is performing a trick on a ramp	a rollerblader is performing a trick on a ramp	FLICKR	FLICKR	TRIAL A:being,A:performed,A:by,B:performing,
7066	A man on inline skates is skating at a skate park	A man on inline skates is skating at a park built for skating	ENTAILMENT	4.7	A_entails_B	B_entails_A	a man on inline-skates at a skate park	a man on inline-skates at a skate park	FLICKR	FLICKR	TRAIN A:skate,B:built,B:for,
7082	The crowd is watching a football game	A football game is being watched by the crowd	ENTAILMENT	5	A_entails_B	B_entails_A	the crowd is watching a football game	the crowd is watching a football game	FLICKR	FLICKR	TRAIN A:watching,B:being,B:watched,B:by,
7085	A group of people playing football is running in the field	A group of football players is running in the field	ENTAILMENT	4.8	A_entails_B	B_entails_A	a group of football players running down the field	a group of football players running down the field	FLICKR	FLICKR	TRAIN A:people,A:playing,B:players,
7086	A group of football players is running in the field	A group of football players is standing still in the field	NEUTRAL	4.2	A_contradicts_B	B_neutral_A	a group of football players running down the field	a group of football players running down the field	FLICKR	FLICKR	TRAIN A:running,B:standing,B:still,
7095	An oriental man and two women are in front of a camera	An oriental man and two women are facing a camera	NEUTRAL	4.4	A_neutral_B	B_neutral_A	oriental man, and two women facing camera and young child with back to camera	oriental man, and two women facing camera and young child with back to camera	FLICKR	FLICKR	TEST A:in,A:front,A:of,B:facing,
7116	A little boy in red clothes is jumping onto the ground	A little boy in red clothes is jumping into the air	NEUTRAL	3.6	A_neutral_B	B_contradicts_A	a little boy wearing red jumps into the air	a little boy wearing red jumps into the air	FLICKR	FLICKR	TRAIN A:onto,A:ground,B:into,B:air,
7123	A black dog is playing with a brown dog on the sand	A black dog is attacking a brown dog on the sand	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a black dog plays with a brown dog on the sand	a black dog plays with a brown dog on the sand	FLICKR	FLICKR	TRAIN A:playing,A:with,B:attacking,
7125	A brown dog and a black dog are playing in the sand	There is no brown dog and black dog playing in the sand	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a brown dog and a black dog in the sand	a brown dog and a black dog in the sand	FLICKR	FLICKR	TRAIN A:are,B:There,B:is,B:no,
7132	A woman and three men are posing for a photo	A woman and three men are denying a photo	NEUTRAL	3.5	A_contradicts_B	B_neutral_A	a woman and three men are posing for a photo	a woman and three men are posing for a photo	FLICKR	FLICKR	TEST A:posing,A:for,B:denying,
7133	A woman and three men are posing for a photo	A woman is posing for three men for a photo	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a woman and three men are posing for a photo	a woman and three men are posing for a photo	FLICKR	FLICKR	TRAIN A:and,A:are,B:is,
7134	Three men and a woman are standing still for a picture	Three men and a woman are posing for a picture	ENTAILMENT	4.55	A_entails_B	B_neutral_A	three men and a woman posing for picture	three men and a woman posing for picture	FLICKR	FLICKR	TEST A:standing,A:still,B:posing,
7141	Three men and a woman are posing for a picture	A woman and three men are posing for a photo	ENTAILMENT	5	A_entails_B	B_entails_A	a woman and three men are posing for a photo	three men and a woman posing for picture	FLICKR	FLICKR	TEST A:Three,A:picture,B:three,B:photo,
7142	A young boy covered in grass is jumping near a wooden fence	A young boy covered in grass is jumping near a fence made of wood	ENTAILMENT	4.9	A_entails_B	B_entails_A	young boy covered in grass jumping near a wooden fence	young boy covered in grass jumping near a wooden fence	FLICKR	FLICKR	TEST A:wooden,B:made,B:of,B:wood,
7146	A wet boy is standing still on dirty and wet grass	A wet boy is jumping around on dirty and wet grass	NEUTRAL	2.9	A_contradicts_B	B_neutral_A	a wet boy jumping around on dirty wet grass	a wet boy jumping around on dirty wet grass	FLICKR	FLICKR	TEST A:standing,A:still,B:jumping,B:around,
7157	The black dog is sprinting through the grass	The black dog is walking through the tall grass	NEUTRAL	3.7	A_contradicts_B	B_neutral_A	the black dog is walking through the tall grass	the black dog is running through the grass	FLICKR	FLICKR	TEST A:sprinting,B:walking,B:tall,
7158	The black dog is walking through the tall grass	The black dog is not running through the grass	ENTAILMENT	4.4	A_entails_B	B_neutral_A	the black dog is walking through the tall grass	the black dog is running through the grass	FLICKR	FLICKR	TEST A:walking,A:tall,B:not,B:running,
7159	A black dog is walking through some tall grass	The black dog is running through the grass	NEUTRAL	3.8	A_neutral_B	B_contradicts_A	the black dog is running through the grass	the black dog is walking through the tall grass	FLICKR	FLICKR	TEST A:walking,A:some,A:tall,B:running,
7160	The black dog is not walking through the tall grass	The black dog is running through the grass	NEUTRAL	3.4	A_neutral_B	B_neutral_A	the black dog is running through the grass	the black dog is walking through the tall grass	FLICKR	FLICKR	TEST A:not,A:walking,A:tall,B:running,
7161	The black dog is running through the grass	The black dog is walking through the tall grass	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	the black dog is walking through the tall grass	the black dog is running through the grass	FLICKR	FLICKR	TRAIN A:running,B:walking,B:tall,
7174	A young child with black hair is deleting a picture from the camera	A young child with black hair is taking a picture with a camera	NEUTRAL	3.9	A_contradicts_B	B_neutral_A	a young child with black hair is taking a picture with a canon camera	a young child with black hair is taking a picture with a canon camera	FLICKR	FLICKR	TEST A:deleting,A:from,B:taking,
7175	A child is holding a camera in front of his face	A camera is being held in front of the face of a child	ENTAILMENT	4.1	A_entails_B	B_neutral_A	a child is holding up a camera in front of its face	a child is holding up a camera in front of its face	FLICKR	FLICKR	TEST A:holding,A:his,B:being,B:held,
7205	A dog with a muzzle and a blue jacket is resting in the yard	A dog with a muzzle and a blue jacket is running around the yard	NEUTRAL	3.6	A_contradicts_B	B_neutral_A	a dog with a muzzle and blue jacket runs around the yard	a dog with a muzzle and blue jacket runs around the yard	FLICKR	FLICKR	TRAIN A:resting,A:in,B:running,B:around,
7215	A colored toy is being carried by a brown dog in the grass	A brown dog is carrying a colored toy in the grass	ENTAILMENT	4.7	A_entails_B	B_entails_A	a brown dog carries a multiple colored toy in the grass	a brown dog carries a multiple colored toy in the grass	FLICKR	FLICKR	TEST A:being,A:carried,A:by,B:carrying,
7223	A person with a green shirt is jumping onto the grass	A person with a green shirt is jumping high over the grass	NEUTRAL	4.2	A_neutral_B	B_neutral_A	a person with a green shirt jumps high over the grass	a person with a green shirt jumps high over the grass	FLICKR	FLICKR	TEST A:onto,B:high,B:over,
7233	A ball is being caught by a dog in mid air	A dog is catching a ball in mid air	ENTAILMENT	4.9	A_entails_B	B_entails_A	a dog catches a ball in mid air	a dog catches a ball in mid air	FLICKR	FLICKR	TEST A:being,A:caught,A:by,B:catching,
7235	A dog is catching a ball in mid air	A dog is caught mid air with a ball	NEUTRAL	3.2	A_neutral_B	B_neutral_A	a dog catches a ball in mid air	a dog catches a ball in mid air	FLICKR	FLICKR	TRAIN A:catching,A:in,B:caught,B:with,
7257	A man on a bicycle is riding on one wheel only	A person on a bike is riding on one wheel only	ENTAILMENT	4.6	A_entails_B	B_neutral_A	man on a bicycle riding on only one wheel	man on a bicycle riding on only one wheel	FLICKR	FLICKR	TEST A:man,A:bicycle,B:person,B:bike,
7269	A bird is resting its wings in the water	A bird is flapping its wings on the water	NEUTRAL	3.7	A_contradicts_B	B_neutral_A	a bird is flapping its wings on the water	a bird is flapping its wings on the water	FLICKR	FLICKR	TRAIN A:resting,A:in,B:flapping,B:on,
7296	A young child is running down a gravel road that is covered with dead leaves	A young child is lying down on a gravel road that is covered with dead leaves	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a young child runs down a gravel road covered with dead leaves	a young child runs down a gravel road covered with dead leaves	FLICKR	FLICKR	TEST A:running,B:lying,B:on,
7304	The man in the straw hat is smoking a cigarette	A cigarette is being smoked by the man in the straw hat	ENTAILMENT	5	A_entails_B	B_entails_A	the man in the straw hat smokes a cigarette	the man in the straw hat smokes a cigarette	FLICKR	FLICKR	TRAIN A:smoking,B:being,B:smoked,B:by,
7308	There is no man wearing a straw hat who is smoking a cigarette	A man is wearing a straw hat and smoking a cigarette	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a man wearing a straw hat smokes a cigarette	a man wearing a straw hat smokes a cigarette	FLICKR	FLICKR	TEST A:There,A:no,A:who,B:and,
7312	The man in the straw hat is not smoking a cigarette	A man is wearing a straw hat and smoking a cigarette	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	a man wearing a straw hat smokes a cigarette	the man in the straw hat smokes a cigarette	FLICKR	FLICKR	TEST A:in,A:not,B:wearing,B:and,
7313	The man in the hat is smoking a straw cigarette	A man is wearing a straw hat and smoking a cigarette	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a man wearing a straw hat smokes a cigarette	the man in the straw hat smokes a cigarette	FLICKR	FLICKR	TRAIN A:in,B:wearing,B:and,
7314	A man is wearing a straw hat and smoking a cigarette	The man in the straw hat is smoking a cigarette	ENTAILMENT	5	A_entails_B	B_entails_A	the man in the straw hat smokes a cigarette	a man wearing a straw hat smokes a cigarette	FLICKR	FLICKR	TRAIN A:wearing,A:and,B:in,
7317	A man is wearing a long sleeved blue shirt and jeans and is riding a unicycle down a street	A man is wearing a blue shirt which has long sleeves and jeans and is riding a unicycle down a street	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man wearing a long sleeved blue shirt and jeans is riding a unicycle down a street	a man wearing a long sleeved blue shirt and jeans is riding a unicycle down a street	FLICKR	FLICKR	TEST A:sleeved,B:which,B:has,B:sleeves,
7326	Some men in the distance are staring at three big hills	Three men are staring at the big green hills in the distance	NEUTRAL	4.6	A_neutral_B	B_neutral_A	three men are staring at the big, green hills in the distance	three men are staring at the big, green hills in the distance	FLICKR	FLICKR	TEST A:Some,A:three,B:Three,B:green,
7339	One man is climbing a rock wall and another man is holding a rope	One climber is holding a rock and another man is roping a wall	NEUTRAL	3.6	A_neutral_B	B_neutral_A	one man is climbing a rock wall, while another man, below, holds a rope	one man is climbing a rock wall, while another man, below, holds a rope	FLICKR	FLICKR	TEST A:climbing,A:rope,B:climber,B:roping,
7347	Two children are playing on a statue	There are no children playing on a statue	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	two children playing on a statue	two children playing on a statue	FLICKR	FLICKR	TRAIN A:Two,B:There,B:no,
7349	Small children are getting off a statue in a park	Small children are climbing a statue in a park	NEUTRAL	4	A_neutral_B	B_neutral_A	small children climb a statue in a park	small children climb a statue in a park	FLICKR	FLICKR	TRAIN A:getting,A:off,B:climbing,
7357	A tower is being looked at by a blonde lady	A blonde lady is looking at a tower	ENTAILMENT	5	A_entails_B	B_entails_A	blonde lady looks at space needle	blonde lady looks at space needle	FLICKR	FLICKR	TEST A:being,A:looked,A:by,B:looking,
7369	A man is standing on the top of the rocks with clouds behind them	A person is lying on the top of the rocks with clouds behind them	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a man at the top of rocks, clouds behind	a man at the top of rocks, clouds behind	FLICKR	FLICKR	TEST A:man,A:standing,B:person,B:lying,
7389	A child is swimming underwater in a pool	A child is swimming on the water's surface in a pool	NEUTRAL	3.2	A_neutral_B	B_neutral_A	a child swims underwater in a pool	a child swims underwater in a pool	FLICKR	FLICKR	TRAIN A:underwater,B:on,B:water's,B:surface,
7396	A man and a child are kayaking through gentle waters	There is no man and child kayaking through gentle waters	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	a man and child kayak through gentle waters	a man and child kayak through gentle waters	FLICKR	FLICKR	TEST A:are,B:There,B:is,B:no,
7406	A person playing football is wearing black armbands	A football player is wearing black armbands	ENTAILMENT	4.4	A_entails_B	B_entails_A	a sooners football player weas the number 28 and black armbands	a sooners football player weas the number 28 and black armbands	FLICKR	FLICKR	TEST A:person,A:playing,B:player,
7407	A football player is wearing black armbands	A football player is taking off black armbands	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a sooners football player weas the number 28 and black armbands	a sooners football player weas the number 28 and black armbands	FLICKR	FLICKR	TEST A:wearing,B:taking,B:off,
7413	A dog is running after a ball in the grass	A dog is chasing a ball in the grass	ENTAILMENT	4.7	A_entails_B	B_entails_A	a dog chases a nerf ball in the grass	a dog chases a nerf ball in the grass	FLICKR	FLICKR	TEST A:running,A:after,B:chasing,
7415	A dog is chasing a ball in the grass	A dog with a ball is being chased in the grass	NEUTRAL	3.1	A_neutral_B	B_neutral_A	a dog chases a nerf ball in the grass	a dog chases a nerf ball in the grass	FLICKR	FLICKR	TEST A:chasing,B:with,B:being,B:chased,
7416	A dog is chasing a ball on the grass	A ball is being chased by a dog on the grass	ENTAILMENT	4.9	A_entails_B	B_entails_A	dog chasing after a ball on the grass	dog chasing after a ball on the grass	FLICKR	FLICKR	TRAIN A:chasing,B:being,B:chased,B:by,
7419	A dog is chasing a ball in the grass	A dog is losing a ball on the grass	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a dog chases a nerf ball in the grass	dog chasing after a ball on the grass	FLICKR	FLICKR	TRAIN A:chasing,A:in,B:losing,B:on,
7421	A dog is chasing a ball on the grass	There is no dog chasing a ball in the grass	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	dog chasing after a ball on the grass	a dog chases a nerf ball in the grass	FLICKR	FLICKR	TEST A:on,B:There,B:no,B:in,
