4639	The man surrounded by photographers is wearing a gray suit and glasses.	The man surrounded by photographers is wearing a gray suit and glasses.	E
4640	The man with a hard hat is dancing.	The man with a hard hat is dancing.	E
4641	The man with brown hair is not wearing sunglasses and is not sitting at a table with cans of soda and other drinks.	The man with brown hair is not wearing sunglasses and is not sitting at a table with cans of soda and other drinks.	E
4642	The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks.	The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks.	E
4643	The man with brown hair is wearing sunglasses and is sitting listlessly at a table with cans of soda and other drinks.	The man with brown hair is wearing sunglasses and is sitting listlessly at a table with cans of soda and other drinks.	E
4644	The man with the dyed purple hat is operating a camera that makes videos.	The man with the dyed purple hat is operating a camera that makes videos.	E
4645	The man's jumper is in the empty pool.	The man's jumper is in the empty pool.	E
4646	The meat is being dropped into a pan.	The meat is being dropped into a pan.	E
4647	The meat is not being dropped into a pan.	The meat is not being dropped into a pan.	E
4648	The men are acting on a stage.	The men are acting on a stage.	E
4649	The men are carefully putting suitcases into the trunk of a car.	The men are carefully putting suitcases into the trunk of a car.	E
4650	The men are climbing a mountain.	The men are climbing a mountain.	E
4651	The men are fighting with their fists in a ring.	The men are fighting with their fists in a ring.	E
4652	The men are fist fighting in a ring.	The men are fist fighting in a ring.	E
4653	The men are having a conversation.	The men are having a conversation.	E
4654	The men are in the suitcases that are being packed in the trunk of a car.	The men are in the suitcases that are being packed in the trunk of a car.	E
4655	The men are not climbing a mountain.	The men are not climbing a mountain.	E
4656	The men are not dancing.	The men are not dancing.	E
4657	The men are not fist fighting in a ring.	The men are not fist fighting in a ring.	E
4658	The men are not packing suitcases into the trunk of a car.	The men are not packing suitcases into the trunk of a car.	E
4659	The men are not playing soccer.	The men are not playing soccer.	E
4660	The men are not putting suitcases into the trunk of a car.	The men are not putting suitcases into the trunk of a car.	E
4661	The men are not talking.	The men are not talking.	E
4662	The men are packing suitcases into the trunk of a car.	The men are packing suitcases into the trunk of a car.	E
4663	The men are performing on stage.	The men are performing on stage.	E
4664	The men are placing suitcases in the trunk of a car.	The men are placing suitcases in the trunk of a car.	E
4665	The men are playing soccer.	The men are playing soccer.	E
4666	The men are playing with a ball.	The men are playing with a ball.	E
4667	The men are putting suitcases into the trunk of a car.	The men are putting suitcases into the trunk of a car.	E
4668	The men are talking.	The men are talking.	E
4669	The men in brown shorts are not walking on the rocks beside a river.	The men in brown shorts are not walking on the rocks beside a river.	E
4670	The men in brown shorts are walking on the rocks beside a river.	The men in brown shorts are walking on the rocks beside a river.	E
4671	The microphone in front of the talking parrot is being muted.	The microphone in front of the talking parrot is being muted.	E
4672	The military officer is barking at the recruits.	The military officer is barking at the recruits.	E
4673	The military officer is not barking at the recruits.	The military officer is not barking at the recruits.	E
4674	The military officer is shouting at the recruits.	The military officer is shouting at the recruits.	E
4675	The milk is being drunk by a cat.	The milk is being drunk by a cat.	E
4676	The monkey is being trained in martial arts.	The monkey is being trained in martial arts.	E
4677	The monkey is brushing a bull dog.	The monkey is brushing a bull dog.	E
4678	The monkey is brushing the dog.	The monkey is brushing the dog.	E
4679	The monkey is not brushing a bull dog.	The monkey is not brushing a bull dog.	E
4680	The monkey is practicing martial arts.	The monkey is practicing martial arts.	E
4681	The monkey isn't practicing martial arts.	The monkey isn't practicing martial arts.	E
4682	The motocross rider is standing naked.	The motocross rider is standing naked.	E
4683	The motocross rider is wearing blue and black pants.	The motocross rider is wearing blue and black pants.	E
4684	The motorcycle racer is riding a red and black bike.	The motorcycle racer is riding a red and black bike.	E
4685	The mountain gear is steadily placed in front of the standing biker.	The mountain gear is steadily placed in front of the standing biker.	E
4686	The muscular black man is dancing and the man behind him is wearing green beads.	The muscular black man is dancing and the man behind him is wearing green beads.	E
4687	The muscular man is dancing and the man behind him is wearing green beads.	The muscular man is dancing and the man behind him is wearing green beads.	E
4688	The muscular white man is dancing and the man behind him is wearing green beads.	The muscular white man is dancing and the man behind him is wearing green beads.	E
4689	The oil is being stirred by a man.	The oil is being stirred by a man.	E
4690	The onion is being cut by the man.	The onion is being cut by the man.	E
4691	The orange colored dices are being cast by a cook to win the pepper.	The orange colored dices are being cast by a cook to win the pepper.	E
4692	The orange rescue boat is not rushing across the water.	The orange rescue boat is not rushing across the water.	E
4693	The orange rescue boat is rushing across the water.	The orange rescue boat is rushing across the water.	E
4694	The orange rider is driving a motorcycle on one wheel.	The orange rider is driving a motorcycle on one wheel.	E
4695	The orange rider is not driving a motorcycle on one wheel.	The orange rider is not driving a motorcycle on one wheel.	E
4696	The oriental lady is cutting a carrot into pieces that are thin.	The oriental lady is cutting a carrot into pieces that are thin.	E
4697	The oriental lady is cutting a carrot into thin pieces.	The oriental lady is cutting a carrot into thin pieces.	E
4698	The oriental lady is not cutting a carrot into thin pieces.	The oriental lady is not cutting a carrot into thin pieces.	E
4699	The panda bear is lying on the logs.	The panda bear is lying on the logs.	E
4700	The panda bear is not lying on the logs.	The panda bear is not lying on the logs.	E
4701	The panda bear is resting on the logs.	The panda bear is resting on the logs.	E
4702	The panda is eating bamboo.	The panda is eating bamboo.	E
4703	The panda is not eating bamboo.	The panda is not eating bamboo.	E
4704	The parrot is amazingly talking into the microphone.	The parrot is amazingly talking into the microphone.	E
4705	The parrot is silent in front of the microphone.	The parrot is silent in front of the microphone.	E
4706	The parrot is speaking.	The parrot is speaking.	E
4707	The parrot is talking into the microphone.	The parrot is talking into the microphone.	E
4708	The patient is being helped by the doctor.	The patient is being helped by the doctor.	E
4709	The patient is helping the doctor.	The patient is helping the doctor.	E
4710	The people are not sitting on a bench in front of a restaurant.	The people are not sitting on a bench in front of a restaurant.	E
4711	The people are not walking on the road beside a beautiful waterfall.	The people are not walking on the road beside a beautiful waterfall.	E
4712	The people are running at a carnival.	The people are running at a carnival.	E
4713	The people are sitting aimlessly on a bench in front of a restaurant.	The people are sitting aimlessly on a bench in front of a restaurant.	E
4714	The people are sitting in a restaurant in front of the beach.	The people are sitting in a restaurant in front of the beach.	E
4715	The people are sitting on a bench in front of a restaurant.	The people are sitting on a bench in front of a restaurant.	E
4716	The people are standing at a carnival.	The people are standing at a carnival.	E
4717	The people are standing at a parade.	The people are standing at a parade.	E
4718	The people are walking on the road beside a beautiful waterfall.	The people are walking on the road beside a beautiful waterfall.	E
4719	The people are walking on the road beside a waterfall, which is beautiful.	The people are walking on the road beside a waterfall, which is beautiful.	E
4720	The pepper is being sliced by a woman with a knife.	The pepper is being sliced by a woman with a knife.	E
4721	The performer is tricking a person on a motorcycle.	The performer is tricking a person on a motorcycle.	E
4722	The person in the blue jacket is putting down a colorful helmet.	The person in the blue jacket is putting down a colorful helmet.	E
4723	The person in the blue jacket is wearing a colorful helmet.	The person in the blue jacket is wearing a colorful helmet.	E
4724	The person is boiling noodles.	The person is boiling noodles.	E
4725	The person is brushing a cat.	The person is brushing a cat.	E
4726	The person is carefully slicing a potato.	The person is carefully slicing a potato.	E
4727	The person is cracking eggs into a bowl.	The person is cracking eggs into a bowl.	E
4728	The person is dicing up a pepper which is orange.	The person is dicing up a pepper which is orange.	E
4729	The person is drawing.	The person is drawing.	E
4730	The person is eating.	The person is eating.	E
4731	The person is flying through the air on a bicycle.	The person is flying through the air on a bicycle.	E
4732	The person is flying through the air on the bicycle.	The person is flying through the air on the bicycle.	E
4733	The person is going into the sea.	The person is going into the sea.	E
4734	The person is going into the water.	The person is going into the water.	E
4735	The person is hiking.	The person is hiking.	E
4736	The person is not drawing.	The person is not drawing.	E
4737	The person is not flying through the air on a bicycle.	The person is not flying through the air on a bicycle.	E
4738	The person is not going into the water.	The person is not going into the water.	E
4739	The person is not riding the horse.	The person is not riding the horse.	E
4740	The person is not slicing a clove of garlic into pieces.	The person is not slicing a clove of garlic into pieces.	E
4741	The person is not slicing onions.	The person is not slicing onions.	E
4742	The person is not standing on white ice.	The person is not standing on white ice.	E
4743	The person is not writing with a pencil.	The person is not writing with a pencil.	E
4744	The person is painting.	The person is painting.	E
4745	The person is peeling an onion.	The person is peeling an onion.	E
4746	The person is playing the flute.	The person is playing the flute.	E
4747	The person is playing the guitar.	The person is playing the guitar.	E
4748	The person is playing with a skull.	The person is playing with a skull.	E
4749	The person is practicing the guitar.	The person is practicing the guitar.	E
4750	The person is quickly slicing a vegetable.	The person is quickly slicing a vegetable.	E
4751	The person is riding a jetski in the waves.	The person is riding a jetski in the waves.	E
4752	The person is riding a motorbike on a sandy track.	The person is riding a motorbike on a sandy track.	E
4753	The person is riding a motorbike on a track on the sand.	The person is riding a motorbike on a track on the sand.	E
4754	The person is riding the animal.	The person is riding the animal.	E
4755	The person is riding the horse.	The person is riding the horse.	E
4756	The person is scrubbing a zucchini.	The person is scrubbing a zucchini.	E
4757	The person is setting fire to the cameras.	The person is setting fire to the cameras.	E
4758	The person is slicing a clove of garlic into pieces.	The person is slicing a clove of garlic into pieces.	E
4759	The person is slicing a vegetable.	The person is slicing a vegetable.	E
4760	The person is slicing onions.	The person is slicing onions.	E
4761	The person is slicing the potato.	The person is slicing the potato.	E
4762	The person is standing dangerously on white ice.	The person is standing dangerously on white ice.	E
4763	The person is standing on white ice.	The person is standing on white ice.	E
4764	The person is trotting on the horse.	The person is trotting on the horse.	E
4765	The person is walking.	The person is walking.	E
4766	The person is wearing a wetsuit and is riding a surfboard.	The person is wearing a wetsuit and is riding a surfboard.	E
4767	The person is writing.	The person is writing.	E
4768	The person is writing with a pencil.	The person is writing with a pencil.	E
4769	The person isn't dicing up an orange pepper.	The person isn't dicing up an orange pepper.	E
4770	The person isn't practicing the guitar.	The person isn't practicing the guitar.	E
4771	The person isn't riding a motorbike on a sandy track.	The person isn't riding a motorbike on a sandy track.	E
4772	The person isn't slicing a vegetable.	The person isn't slicing a vegetable.	E
4773	The person on the motorcycle is holding up an arm.	The person on the motorcycle is holding up an arm.	E
4774	The person on the motorcycle is holding up his arm.	The person on the motorcycle is holding up his arm.	E
4775	The person on the motorcycle is not holding up an arm.	The person on the motorcycle is not holding up an arm.	E
4776	The person who is playing soccer is kicking the ball between somebody's legs.	The person who is playing soccer is kicking the ball between somebody's legs.	E
4777	The person who rides bikes is looking at an accident of another bike rider.	The person who rides bikes is looking at an accident of another bike rider.	E
4778	The person with the green shirt is jumping high over the grass.	The person with the green shirt is jumping high over the grass.	E
4779	The persons are singing and dancing.	The persons are singing and dancing.	E
4780	The piano is being played by a man.	The piano is being played by a man.	E
4781	The piano is being played by someone.	The piano is being played by someone.	E
4782	The piano isn't being played by anyone.	The piano isn't being played by anyone.	E
4783	The piano player is being a tough man.	The piano player is being a tough man.	E
4784	The picture of a camera set up is being taken by a man on the beach at the sunset.	The picture of a camera set up is being taken by a man on the beach at the sunset.	E
4785	The picture of a man is being taken near a lake.	The picture of a man is being taken near a lake.	E
4786	The piece of paper is being cut.	The piece of paper is being cut.	E
4787	The piece of paper is not being cut.	The piece of paper is not being cut.	E
4788	The plane is landing.	The plane is landing.	E
4789	The plane, which is south African, is flying in a blue sky.	The plane, which is south African, is flying in a blue sky.	E
4790	The play for the ladies requires a guitar.	The play for the ladies requires a guitar.	E
4791	The play is about a happy boy playing the piano.	The play is about a happy boy playing the piano.	E
4792	The player in purple, white and black is not playing near the end of the field.	The player in purple, white and black is not playing near the end of the field.	E
4793	The player in purple, white and black is playing near the end of the field.	The player in purple, white and black is playing near the end of the field.	E
4794	The player is dunking the basketball into the net and a crowd is in background.	The player is dunking the basketball into the net and a crowd is in background.	E
4795	The player is missing the basket and a crowd is in background.	The player is missing the basket and a crowd is in background.	E
4796	The players is maneuvering for the ball.	The players is maneuvering for the ball.	E
4797	The players is maneuvering for the basket ball.	The players is maneuvering for the basket ball.	E
4798	The players is maneuvering for the soccer ball.	The players is maneuvering for the soccer ball.	E
4799	The potato is being peeled by a woman.	The potato is being peeled by a woman.	E
4800	The potato is being peeled by the lady.	The potato is being peeled by the lady.	E
4801	The potato isn't being peeled by a woman.	The potato isn't being peeled by a woman.	E
4802	The practicing person doesn't like the guitar.	The practicing person doesn't like the guitar.	E
4803	The presentation is being attended by a classroom of students.	The presentation is being attended by a classroom of students.	E
4804	The presentation is being watched by a classroom of students.	The presentation is being watched by a classroom of students.	E
4805	The presentation isn't being watched by a classroom of students.	The presentation isn't being watched by a classroom of students.	E
4806	The priest is walking down the aisle to marry a couple.	The priest is walking down the aisle to marry a couple.	E
4807	The puppy is not playing with a plastic container.	The puppy is not playing with a plastic container.	E
4808	The puppy is playing with a container made of plastic.	The puppy is playing with a container made of plastic.	E
4809	The puppy is playing with a plastic container.	The puppy is playing with a plastic container.	E
4810	The recruits are barking at the military officer.	The recruits are barking at the military officer.	E
4811	The red and brown dog is digging its nose inside a holiday gift bag.	The red and brown dog is digging its nose inside a holiday gift bag.	E
4812	The red and brown dog is not digging its nose inside a holiday gift bag.	The red and brown dog is not digging its nose inside a holiday gift bag.	E
4813	The rescue boat, which is orange, is rushing across the water.	The rescue boat, which is orange, is rushing across the water.	E
4814	The rhino is being fed on the grass.	The rhino is being fed on the grass.	E
4815	The rhino is grazing on the grass.	The rhino is grazing on the grass.	E
4816	The rhino is not grazing on the grass.	The rhino is not grazing on the grass.	E
4817	The rider dressed in orange is driving a motorcycle on one wheel.	The rider dressed in orange is driving a motorcycle on one wheel.	E
4818	The rider is biking in the rain and wearing a red jacket.	The rider is biking in the rain and wearing a red jacket.	E
4819	The rider is biking in the snow and wearing a red jacket.	The rider is biking in the snow and wearing a red jacket.	E
4820	The rider on the blue and black motocross bike is not wearing the pants.	The rider on the blue and black motocross bike is not wearing the pants.	E
4821	The riders are fencing in a boy's metal bike.	The riders are fencing in a boy's metal bike.	E
4822	The rollerblader is not performing a trick on a ramp.	The rollerblader is not performing a trick on a ramp.	E
4823	The runners are not racing around a track.	The runners are not racing around a track.	E
4824	The runners are racing around a track.	The runners are racing around a track.	E
4825	The runners are racing impetuously around a track.	The runners are racing impetuously around a track.	E
4826	The sheepdog is grouping a herd of sheep.	The sheepdog is grouping a herd of sheep.	E
4827	The shirtless man in striped shorts and sunglasses is not standing near a man in a white shirt and sunglasses.	The shirtless man in striped shorts and sunglasses is not standing near a man in a white shirt and sunglasses.	E
4828	The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses.	The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses.	E
4829	The shirtless man in striped shorts and sunglasses is standing near a person in a white shirt and sunglasses.	The shirtless man in striped shorts and sunglasses is standing near a person in a white shirt and sunglasses.	E
4830	The show for the small child is being set on an exciting swing at the park.	The show for the small child is being set on an exciting swing at the park.	E
4831	The singer is hiring a person to fire the guitar player.	The singer is hiring a person to fire the guitar player.	E
4832	The singer is leaving the band.	The singer is leaving the band.	E
4833	The singer is playing the guitar at an acoustic concert for a woman.	The singer is playing the guitar at an acoustic concert for a woman.	E
4834	The singer is playing the guitar in front of a person.	The singer is playing the guitar in front of a person.	E
4835	The skateboarder is jumping in the air.	The skateboarder is jumping in the air.	E
4836	The skillet is being oiled by a woman who is pouring some water.	The skillet is being oiled by a woman who is pouring some water.	E
4837	The small bee is landing on a bunch of yellow flowers.	The small bee is landing on a bunch of yellow flowers.	E
4838	The small boy is playing with the dog.	The small boy is playing with the dog.	E
4839	The small boy is standing in the forest.	The small boy is standing in the forest.	E
4840	The small child is not wading through the water and is not being guided by another person.	The small child is not wading through the water and is not being guided by another person.	E
4841	The small child is wading through the water and is being guided by another person.	The small child is wading through the water and is being guided by another person.	E
4842	The small child is walking through the water and is being guided by another person.	The small child is walking through the water and is being guided by another person.	E
4843	The small dog is walking outside and is carrying a colorful toy in its mouth.	The small dog is walking outside and is carrying a colorful toy in its mouth.	E
4844	The small girl is riding in the toy car.	The small girl is riding in the toy car.	E
4845	The smiling boy in winter clothes is waving his mittened hands outside the building in the snow.	The smiling boy in winter clothes is waving his mittened hands outside the building in the snow.	E
4846	The snowboarder is doing a flip over a mound of snow.	The snowboarder is doing a flip over a mound of snow.	E
4847	The snowboarder is jumping off a snow covered hill.	The snowboarder is jumping off a snow covered hill.	E
4848	The snowboarder is jumping off a snowy hill.	The snowboarder is jumping off a snowy hill.	E
4849	The snowboarder is jumping off the snow.	The snowboarder is jumping off the snow.	E
4850	The snowboarder is leaping fearlessly over white snow.	The snowboarder is leaping fearlessly over white snow.	E
4851	The snowboarder is leaping over white snow.	The snowboarder is leaping over white snow.	E
4852	The snowboarder is not jumping off a snow covered hill.	The snowboarder is not jumping off a snow covered hill.	E
4853	The snowboarder isn't leaping over white snow.	The snowboarder isn't leaping over white snow.	E
4854	The soccer player is kicking the ball between somebody's legs.	The soccer player is kicking the ball between somebody's legs.	E
4855	The soccer player is not kicking the ball between somebody's legs.	The soccer player is not kicking the ball between somebody's legs.	E
4856	The south African plane is flying in a blue sky.	The south African plane is flying in a blue sky.	E
4857	The south African plane is not flying in a blue sky.	The south African plane is not flying in a blue sky.	E
4858	The speaker likes parrots.	The speaker likes parrots.	E
4859	The squirrel is not running in circles.	The squirrel is not running in circles.	E
4860	The squirrel is running in circles.	The squirrel is running in circles.	E
4861	The students are filling the classroom.	The students are filling the classroom.	E
4862	The study subject is a camera man.	The study subject is a camera man.	E
4863	The subject is being studied by a man with a camera.	The subject is being studied by a man with a camera.	E
4864	The sun is not shining on the face of the girl who is in a yellow dress.	The sun is not shining on the face of the girl who is in a yellow dress.	E
4865	The sun is shining on the face of the girl who is in a yellow dress.	The sun is shining on the face of the girl who is in a yellow dress.	E
4866	The sun is shining on the face of the girl who is in the dyed yellow dress.	The sun is shining on the face of the girl who is in the dyed yellow dress.	E
4867	The surfer is leaning on a surfboard.	The surfer is leaning on a surfboard.	E
4868	The surfer is riding a big wave.	The surfer is riding a big wave.	E
4869	The surfer is riding a small wave.	The surfer is riding a small wave.	E
4870	The tail of an animal is being chasing by a dog in the grass.	The tail of an animal is being chasing by a dog in the grass.	E
4871	The tall person is setting fire to the cameras.	The tall person is setting fire to the cameras.	E
4872	The tan dog is not watching a brown dog that is swimming in a pond.	The tan dog is not watching a brown dog that is swimming in a pond.	E
4873	The tan dog is watching a brown dog that is swimming in a pond.	The tan dog is watching a brown dog that is swimming in a pond.	E
4874	The teenage girl is wearing beads that are red.	The teenage girl is wearing beads that are red.	E
4875	The teens are talking to a boy and a girl with a webcam.	The teens are talking to a boy and a girl with a webcam.	E
4876	The tennis player with a green headband is hitting the ball.	The tennis player with a green headband is hitting the ball.	E
4877	The trumpet is being played by a man.	The trumpet is being played by a man.	E
4878	The turtle is following the fish.	The turtle is following the fish.	E
4879	The turtle is following the red fish.	The turtle is following the red fish.	E
4880	The turtle isn't following the fish.	The turtle isn't following the fish.	E
4881	The violin is being played by a little girl on a beach.	The violin is being played by a little girl on a beach.	E
4882	The violin is being played by a woman.	The violin is being played by a woman.	E
4883	The wave is being ridden by a surfer.	The wave is being ridden by a surfer.	E
4884	The white bird is landing swiftly in the water.	The white bird is landing swiftly in the water.	E
4885	The white dog is carrying a blue and white ball in its mouth.	The white dog is carrying a blue and white ball in its mouth.	E
4886	The white dog is not wearing reindeer ears and isn't near a brown dog.	The white dog is not wearing reindeer ears and isn't near a brown dog.	E
4887	The white dog wearing reindeer ears is close to a brown dog.	The white dog wearing reindeer ears is close to a brown dog.	E
4888	The white dog wearing reindeer ears is near a brown dog.	The white dog wearing reindeer ears is near a brown dog.	E
4889	The white dogs are looking at the black llama.	The white dogs are looking at the black llama.	E
4890	The white dogs are looking curiously at the black llama.	The white dogs are looking curiously at the black llama.	E
4891	The white dogs aren't looking curiously at the black llama.	The white dogs aren't looking curiously at the black llama.	E
4892	The white rally car is throwing mud into the air and is approaching a bend in the track.	The white rally car is throwing mud into the air and is approaching a bend in the track.	E
4893	The white reindeer wearing dog ears is near a brown reindeer.	The white reindeer wearing dog ears is near a brown reindeer.	E
4894	The windows are being cleaned by a man.	The windows are being cleaned by a man.	E
4895	The windows are being polished by a man.	The windows are being polished by a man.	E
4896	The woman and the man are not travelling by car.	The woman and the man are not travelling by car.	E
4897	The woman and the man are travelling by automobile.	The woman and the man are travelling by automobile.	E
4898	The woman and the man are travelling by car.	The woman and the man are travelling by car.	E
4899	The woman dressed in leather chaps and a purple shirt is standing in front of onlookers.	The woman dressed in leather chaps and a purple shirt is standing in front of onlookers.	E
4900	The woman in a red costume is leaning against a brick wall and playing an instrument.	The woman in a red costume is leaning against a brick wall and playing an instrument.	E
4901	The woman in a red costume is leaning against a wall made of bricks and playing an instrument.	The woman in a red costume is leaning against a wall made of bricks and playing an instrument.	E
4902	The woman in a red costume is not leaning against a brick wall and is not playing an instrument.	The woman in a red costume is not leaning against a brick wall and is not playing an instrument.	E
4903	The woman in blue is posing for a picture next to a car.	The woman in blue is posing for a picture next to a car.	E
4904	The woman in jeans is sitting on the saddle of a horse.	The woman in jeans is sitting on the saddle of a horse.	E
4905	The woman in the white sweater is drawing a tattoo on the hand of a teenager.	The woman in the white sweater is drawing a tattoo on the hand of a teenager.	E
4906	The woman in the white sweater is not drawing a tattoo on the hand of a teenager.	The woman in the white sweater is not drawing a tattoo on the hand of a teenager.	E
4907	The woman is adding cheese to the sauce.	The woman is adding cheese to the sauce.	E
4908	The woman is adding sugar to the meat.	The woman is adding sugar to the meat.	E
4909	The woman is adding sugar to the meat slowly.	The woman is adding sugar to the meat slowly.	E
4910	The woman is chopping garlic.	The woman is chopping garlic.	E
4911	The woman is chopping some bread and fried pork.	The woman is chopping some bread and fried pork.	E
4912	The woman is cleaning a shrimp.	The woman is cleaning a shrimp.	E
4913	The woman is cooking eggs.	The woman is cooking eggs.	E
4914	The woman is cooking something.	The woman is cooking something.	E
4915	The woman is cracking eggs into a bowl.	The woman is cracking eggs into a bowl.	E
4916	The woman is cracking two eggs into a bowl made of glass.	The woman is cracking two eggs into a bowl made of glass.	E
4917	The woman is cracking two eggs into a glass bowl.	The woman is cracking two eggs into a glass bowl.	E
4918	The woman is cutting a carrot.	The woman is cutting a carrot.	E
4919	The woman is cutting cooked octopus.	The woman is cutting cooked octopus.	E
4920	The woman is dancing.	The woman is dancing.	E
4921	The woman is dancing and a man is playing the keyboard.	The woman is dancing and a man is playing the keyboard.	E
4922	The woman is dicing a carrot.	The woman is dicing a carrot.	E
4923	The woman is dicing garlic.	The woman is dicing garlic.	E
4924	The woman is dicing onions.	The woman is dicing onions.	E
4925	The woman is drawing a man.	The woman is drawing a man.	E
4926	The woman is drinking.	The woman is drinking.	E
4927	The woman is eating.	The woman is eating.	E
4928	The woman is eating some cut pieces of raw meat.	The woman is eating some cut pieces of raw meat.	E
4929	The woman is erasing the drawing on the board.	The woman is erasing the drawing on the board.	E
4930	The woman is frying a breaded pork chop.	The woman is frying a breaded pork chop.	E
4931	The woman is frying a chop of breaded pork.	The woman is frying a chop of breaded pork.	E
4932	The woman is handling a frog.	The woman is handling a frog.	E
4933	The woman is happily playing a guitar, which is acoustic, and singing.	The woman is happily playing a guitar, which is acoustic, and singing.	E
4934	The woman is holding a white jacket and a red glass in front of the man wearing a t-shirt.	The woman is holding a white jacket and a red glass in front of the man wearing a t-shirt.	E
4935	The woman is holding a whole tomato.	The woman is holding a whole tomato.	E
4936	The woman is holding the paintbrush next to the artist's easel.	The woman is holding the paintbrush next to the artist's easel.	E
4937	The woman is looking at the view of a city.	The woman is looking at the view of a city.	E
4938	The woman is lovingly cooking something.	The woman is lovingly cooking something.	E
4939	The woman is measuring a man.	The woman is measuring a man.	E
4940	The woman is measuring the other woman.	The woman is measuring the other woman.	E
4941	The woman is not adding sugar to the meat.	The woman is not adding sugar to the meat.	E
4942	The woman is not chopping garlic.	The woman is not chopping garlic.	E
4943	The woman is not cooking something.	The woman is not cooking something.	E
4944	The woman is not cracking two eggs into a glass bowl.	The woman is not cracking two eggs into a glass bowl.	E
4945	The woman is not cutting a carrot.	The woman is not cutting a carrot.	E
4946	The woman is not dancing.	The woman is not dancing.	E
4947	The woman is not dicing garlic.	The woman is not dicing garlic.	E
4948	The woman is not frying a breaded pork chop.	The woman is not frying a breaded pork chop.	E
4949	The woman is not handling a frog.	The woman is not handling a frog.	E
4950	The woman is not penciling on eyeshadow.	The woman is not penciling on eyeshadow.	E
4951	The woman is not picking up a baby kangaroo.	The woman is not picking up a baby kangaroo.	E
4952	The woman is not picking up and holding a baby kangaroo.	The woman is not picking up and holding a baby kangaroo.	E
4953	The woman is not playing an electric guitar.	The woman is not playing an electric guitar.	E
4954	The woman is not playing the flute.	The woman is not playing the flute.	E
4955	The woman is not poking holes in the potato.	The woman is not poking holes in the potato.	E
4956	The woman is not pouring oil into the pan.	The woman is not pouring oil into the pan.	E
4957	The woman is not putting makeup on the man.	The woman is not putting makeup on the man.	E
4958	The woman is not putting pasta into a dish.	The woman is not putting pasta into a dish.	E
4959	The woman is not seasoning the oil.	The woman is not seasoning the oil.	E
4960	The woman is not slicing an onion.	The woman is not slicing an onion.	E
4961	The woman is not slicing an onion with a knife.	The woman is not slicing an onion with a knife.	E
4962	The woman is not slicing herbs.	The woman is not slicing herbs.	E
4963	The woman is not stirring meat in a bowl.	The woman is not stirring meat in a bowl.	E
4964	The woman is not walking the dog.	The woman is not walking the dog.	E
4965	The woman is not waterskiing.	The woman is not waterskiing.	E
4966	The woman is not wearing a red jacket and is not holding a glass in front of the man in a white t-shirt.	The woman is not wearing a red jacket and is not holding a glass in front of the man in a white t-shirt.	E
4967	The woman is not wearing glasses or a headdress.	The woman is not wearing glasses or a headdress.	E
4968	The woman is peeling a potato.	The woman is peeling a potato.	E
4969	The woman is penciling on eyeshadow.	The woman is penciling on eyeshadow.	E
4970	The woman is picking up a baby kangaroo.	The woman is picking up a baby kangaroo.	E
4971	The woman is picking up a kangaroo that is little.	The woman is picking up a kangaroo that is little.	E
4972	The woman is picking up and holding a baby kangaroo.	The woman is picking up and holding a baby kangaroo.	E
4973	The woman is picking up the kangaroo.	The woman is picking up the kangaroo.	E
4974	The woman is playing a flute.	The woman is playing a flute.	E
4975	The woman is playing a guitar which is electric.	The woman is playing a guitar which is electric.	E
4976	The woman is playing a guitar, which is acoustic, and singing.	The woman is playing a guitar, which is acoustic, and singing.	E
4977	The woman is playing an electric guitar.	The woman is playing an electric guitar.	E
4978	The woman is playing the flute.	The woman is playing the flute.	E
4979	The woman is playing the guitar.	The woman is playing the guitar.	E
4980	The woman is playing with two young boys at a park.	The woman is playing with two young boys at a park.	E
4981	The woman is poking a potato.	The woman is poking a potato.	E
4982	The woman is poking holes in the potato.	The woman is poking holes in the potato.	E
4983	The woman is pouring oil into a skillet.	The woman is pouring oil into a skillet.	E
4984	The woman is pouring oil into the pan.	The woman is pouring oil into the pan.	E
4985	The woman is putting away a flute.	The woman is putting away a flute.	E
4986	The woman is putting down the kangaroo.	The woman is putting down the kangaroo.	E
4987	The woman is putting make-up on.	The woman is putting make-up on.	E
4988	The woman is putting makeup on the man.	The woman is putting makeup on the man.	E
4989	The woman is putting pasta into a dish.	The woman is putting pasta into a dish.	E
4990	The woman is removing cheese from the sauce.	The woman is removing cheese from the sauce.	E
4991	The woman is removing make-up.	The woman is removing make-up.	E
4992	The woman is riding the elephant.	The woman is riding the elephant.	E
4993	The woman is seasoning the oil.	The woman is seasoning the oil.	E
4994	The woman is sitting near a flower bed and is overlooking a tunnel.	The woman is sitting near a flower bed and is overlooking a tunnel.	E
4995	The woman is sitting on a bench and is wearing a gray jacket and black pants.	The woman is sitting on a bench and is wearing a gray jacket and black pants.	E
4996	The woman is slicing a clove of garlic.	The woman is slicing a clove of garlic.	E
4997	The woman is slicing a tomato.	The woman is slicing a tomato.	E
4998	The woman is slicing an onion.	The woman is slicing an onion.	E
4999	The woman is slicing an onion with a knife.	The woman is slicing an onion with a knife.	E
5000	The woman is slicing cooked octopus.	The woman is slicing cooked octopus.	E
