pair_ID,sentence
8467,A man with no hat is sitting on the ground
8468,A young man in a white shirt and gold and black hat is sitting with crossed legs
8468,A man with a backwards hat is sitting on the ground
8469,A young oriental girl is standing above the crowd and is playing with a pinwheel
8469,A young oriental girl is standing above people and is playing with a pinwheel
8470,A young occidental girl is standing above the crowd and is playing with a pinwheel
8470,A young oriental girl is standing above the crowd and is playing with a pinwheel
8471,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of an old man with grey hair
8471,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair
8472,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair
8472,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a woman with grey hair
8473,A young oriental girl is standing above the crowd and is playing with a pinwheel
8473,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of an old man with grey hair
8474,A young oriental girl is standing above the crowd and is playing with a pinwheel
8474,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a woman with grey hair
8475,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair
8475,A young oriental girl is standing above people and is playing with a pinwheel
8476,A young occidental girl is standing above the crowd and is playing with a pinwheel
8476,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair
8477,A young oriental girl is standing above the crowd and is playing with a pinwheel
8477,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair
8478,A young man on a bmx bicycle is jumping off a masonry pyramid
8478,A young man on a bmx bicycle is jumping off a pyramid
8479,A young man on a bmx bicycle is jumping on a masonry pyramid
8479,A young man on a bmx bicycle is jumping off a masonry pyramid
8480,A man on a bike is jumping on a pyramid-shaped ramp
8480,A bicyclist is jumping on a pyramid-shaped ramp
8481,There is no bicyclist jumping on a pyramid-shaped ramp
8481,A bicyclist is jumping on a pyramid-shaped ramp
8482,A young man on a bmx bicycle is jumping off a masonry pyramid
8482,A man on a bike is jumping on a pyramid-shaped ramp
8483,There is no bicyclist jumping on a pyramid-shaped ramp
8483,A young man on a bmx bicycle is jumping off a masonry pyramid
8484,A young man on a bmx bicycle is jumping off a pyramid
8484,A bicyclist is jumping on a pyramid-shaped ramp
8485,A young man on a bmx bicycle is jumping on a masonry pyramid
8485,A bicyclist is jumping on a pyramid-shaped ramp
8486,A bicyclist is jumping on a pyramid-shaped ramp
8486,A young man on a bmx bicycle is jumping off a masonry pyramid
8487,A shirtless man is playing football on a lawn
8487,A shirtless man is playing football on a field
8488,A shirtless man is playing football in a gym
8488,A shirtless man is playing football on a lawn
8489,A man with no shirt is holding a football
8489,A football is being held by a man with no shirt
8490,A man with a shirt is holding a football
8490,A man with no shirt is holding a football
8491,A shirtless man is playing football on a lawn
8491,A football is being held by a man with no shirt
8492,A man with a shirt is holding a football
8492,A shirtless man is playing football on a lawn
8493,A shirtless man is playing football on a field
8493,A man with no shirt is holding a football
8494,A man with no shirt is holding a football
8494,A shirtless man is playing football in a gym
8495,A man with no shirt is holding a football
8495,A shirtless man is playing football on a lawn
8496,The man is going into the lake
8496,The man is going into the water
8497,The man is going into the water
8497,The man is not going into the water
8498,The person is going into the sea
8498,The person is going into the water
8499,The person is going into the water
8499,The person is not going into the water
8500,The man is going into the water
8500,The person is going into the sea
8501,The person is not going into the water
8501,The man is going into the water
8502,The man is going into the lake
8502,The person is going into the water
8503,The person is going into the water
8503,The man is not going into the water
8504,The man is going into the water
8504,The person is going into the water
8505,Two people are sitting on a park bench on a sunny day
8505,Two people are sitting on a park bench on a hot day
8506,Two people are sitting on a park bench on a sunny day
8506,Two people are sitting on a park bench on a rainy day
8507,Two women dressed in white and black are relaxing on a bench
8507,Two women dressed in white and black are sitting on a bench
8508,Two women dressed in white and black are sitting on a bench
8508,Two men dressed in white and black are sitting on a bench
8509,Two women dressed in white and black are relaxing on a bench
8509,Two people are sitting on a park bench on a sunny day
8510,Two people are sitting on a park bench on a sunny day
8510,Two men dressed in white and black are sitting on a bench
8511,Two people are sitting on a park bench on a hot day
8511,Two women dressed in white and black are sitting on a bench
8512,Two women dressed in white and black are sitting on a bench
8512,Two people are sitting on a park bench on a rainy day
8513,Two women dressed in white and black are sitting on a bench
8513,Two people are sitting on a park bench on a sunny day
8514,Five people are standing in the grass with three dogs
8514,Five people are standing in the grass with some dogs
8515,Five people are standing in the grass with no dogs
8515,Five people are standing in the grass with three dogs
8516,Five people are standing with three dogs in the green field beside the road
8516,Five people are standing with three dogs in the park beside the road
8517,Five people are running with three dogs in the green field beside the road
8517,Five people are standing with three dogs in the green field beside the road
8518,Five people are standing in the grass with three dogs
8518,Five people are standing with three dogs in the park beside the road
8519,Five people are standing in the grass with three dogs
8519,Five people are running with three dogs in the green field beside the road
8520,Five people are standing with three dogs in the green field beside the road
8520,Five people are standing in the grass with some dogs
8521,Five people are standing in the grass with no dogs
8521,Five people are standing with three dogs in the green field beside the road
8522,Five people are standing with three dogs in the green field beside the road
8522,Five people are standing in the grass with three dogs
8523,A girl is carrying a lot of colorful scarves on the beach
8523,A young woman is carrying a lot of colorful scarves on the beach
8524,An old woman is carrying a lot of colorful scarves on the beach
8524,A young woman is carrying a lot of colorful scarves on the beach
8525,A rainbow afghan is being held by a girl in gold and purple
8525,A girl in gold and purple is holding a rainbow afghan
8526,A girl in gold and purple is holding a rainbow afghan
8526,A man in gold and purple is holding a rainbow afghan
8527,A young woman is carrying a lot of colorful scarves on the beach
8527,A rainbow afghan is being held by a girl in gold and purple
8528,A man in gold and purple is holding a rainbow afghan
8528,A young woman is carrying a lot of colorful scarves on the beach
8529,A girl in gold and purple is holding a rainbow afghan
8529,A girl is carrying a lot of colorful scarves on the beach
8530,An old woman is carrying a lot of colorful scarves on the beach
8530,A girl in gold and purple is holding a rainbow afghan
8531,A young woman is carrying a lot of colorful scarves on the beach
8531,A girl in gold and purple is holding a rainbow afghan
8532,A light brown dog is running in the water
8532,A light brown dog is sprinting in the water
8533,A light brown dog is running in the grass
8533,A light brown dog is running in the water
8534,A tan dog is splashing in the water on the bank of a pond
8534,A tan dog is playing in the water on the bank of a pond
8535,A tan dog is splashing in the water on the bank of a pond
8535,A tan dog is splashing in the water on the bank of a river
8536,A light brown dog is running in the water
8536,A tan dog is playing in the water on the bank of a pond
8537,A light brown dog is running in the water
8537,A tan dog is splashing in the water on the bank of a river
8538,A tan dog is splashing in the water on the bank of a pond
8538,A light brown dog is sprinting in the water
8539,A tan dog is splashing in the water on the bank of a pond
8539,A light brown dog is running in the grass
8540,A light brown dog is running in the water
8540,A tan dog is splashing in the water on the bank of a pond
8541,The child is splashing water in a small blue pool
8541,The child is splashing water in a pool
8542,The child is splashing water in a small blue pool
8542,The child is splashing water in a big red pool
8543,A baby is splashing inside a blue paddling pool
8543,A toddler is making a splash inside a blue paddling pool
8544,A toddler is making a splash outside a blue paddling pool
8544,A toddler is making a splash inside a blue paddling pool
8545,The child is splashing water in a small blue pool
8545,A baby is splashing inside a blue paddling pool
8546,A toddler is making a splash outside a blue paddling pool
8546,The child is splashing water in a small blue pool
8547,A toddler is making a splash inside a blue paddling pool
8547,The child is splashing water in a pool
8548,The child is splashing water in a big red pool
8548,A toddler is making a splash inside a blue paddling pool
8549,A toddler is making a splash inside a blue paddling pool
8549,The child is splashing water in a small blue pool
8550,A grey silky dog is sleeping in the grass and a brown dog is looking on
8550,A grey silky dog is lying in the grass and a brown dog is looking on
8551,A grey silky dog is running in the grass and a brown dog looks on
8551,A grey silky dog is lying in the grass and a brown dog is looking on
8552,The brown dog is spotting a black dog lying in the dry field
8552,The brown dog is spotting a black dog lying in the dry grass
8553,The brown dog is spotting a black dog and is playing in the dry grass
8553,The brown dog is spotting a black dog lying in the dry grass
8554,A grey silky dog is lying in the grass and a brown dog is looking on
8554,The brown dog is spotting a black dog lying in the dry field
8555,The brown dog is spotting a black dog and is playing in the dry grass
8555,A grey silky dog is lying in the grass and a brown dog is looking on
8556,The brown dog is spotting a black dog lying in the dry grass
8556,A grey silky dog is sleeping in the grass and a brown dog is looking on
8557,The brown dog is spotting a black dog lying in the dry grass
8557,A grey silky dog is running in the grass and a brown dog looks on
8558,A grey silky dog is lying in the grass and a brown dog is looking on
8558,The brown dog is spotting a black dog lying in the dry grass
8559,A man is standing on a dirt hill next to a black jeep
8559,A man is standing on a dirt hill next to a black car
8560,A man is standing on a black jeep on a dirt hill
8560,A man is standing on a dirt hill next to a black jeep
8561,A man in a hat is standing outside of a green jeep
8561,A man in a hat is standing outside of a green vehicle
8562,A man in a hat is standing outside of a green jeep
8562,A man with no hat is standing outside of a green jeep
8563,A man is standing on a dirt hill next to a black jeep
8563,A man in a hat is standing outside of a green vehicle
8564,A man with no hat is standing outside of a green jeep
8564,A man is standing on a dirt hill next to a black jeep
8565,A man in a hat is standing outside of a green jeep
8565,A man is standing on a dirt hill next to a black car
8566,A man in a hat is standing outside of a green jeep
8566,A man is standing on a black jeep on a dirt hill
8567,A man in a hat is standing outside of a green jeep
8567,A man is standing on a dirt hill next to a black jeep
8568,A black dog and a small white and black dog are looking up at a kitchen countertop
8568,Two dogs are looking up at a kitchen countertop
8569,A black dog and a small white and black dog are looking up at a kitchen countertop
8569,A black cat and a small white and black cat are looking up at a kitchen countertop
8570,A large dog and a small dog are standing next to the kitchen counter and are sniffing
8570,A large dog and a small dog are standing next to the kitchen counter and are investigating
8571,A large dog and a small dog are standing next to the kitchen counter and are investigating
8571,A large dog and a small dog is standing on the kitchen counter and investigate
8572,A black dog and a small white and black dog are looking up at a kitchen countertop
8572,A large dog and a small dog are standing next to the kitchen counter and are sniffing
8573,A black dog and a small white and black dog are looking up at a kitchen countertop
8573,A large dog and a small dog is standing on the kitchen counter and investigate
8574,A large dog and a small dog are standing next to the kitchen counter and are investigating
8574,Two dogs are looking up at a kitchen countertop
8575,A black cat and a small white and black cat are looking up at a kitchen countertop
8575,A large dog and a small dog are standing next to the kitchen counter and are investigating
8576,A black dog and a small white and black dog are looking up at a kitchen countertop
8576,A large dog and a small dog are standing next to the kitchen counter and are investigating
8577,A dog is playing on the ground
8577,A dog is rolling on the ground
8578,A dog is rolling on the ground
8578,A dog is sleeping on the ground
8579,A tan dog which is dirty is rolling in the dirt and looking right at the camera
8579,A dirty tan dog is rolling in the dirt and looking right at the camera
8580,A dirty tan dog is rolling in the water and looking right at the camera
8580,A dirty tan dog is rolling in the dirt and looking right at the camera
8581,A tan dog which is dirty is rolling in the dirt and looking right at the camera
8581,A dog is rolling on the ground
8582,A dirty tan dog is rolling in the water and looking right at the camera
8582,A dog is rolling on the ground
8583,A dirty tan dog is rolling in the dirt and looking right at the camera
8583,A dog is playing on the ground
8584,A dirty tan dog is rolling in the dirt and looking right at the camera
8584,A dog is sleeping on the ground
8585,A dirty tan dog is rolling in the dirt and looking right at the camera
8585,A dog is rolling on the ground
8586,An Arabic man is wearing a white hat
8586,A white hat is being worn by an Arabic man
8587,An Arabic man isn't wearing a white hat
8587,An Arabic man is wearing a white hat
8588,A man with a white hat and brown shirt is behind a woman in red and is looking to the left
8588,A man with a white hat and brown shirt is behind a woman in red and is looking to the side
8589,A man with a white hat and brown shirt is behind a woman in red and is looking to the right
8589,A man with a white hat and brown shirt is behind a woman in red and is looking to the left
8590,An Arabic man is wearing a white hat
8590,A man with a white hat and brown shirt is behind a woman in red and is looking to the side
8591,A man with a white hat and brown shirt is behind a woman in red and is looking to the right
8591,An Arabic man is wearing a white hat
8592,A white hat is being worn by an Arabic man
8592,A man with a white hat and brown shirt is behind a woman in red and is looking to the left
8593,An Arabic man isn't wearing a white hat
8593,A man with a white hat and brown shirt is behind a woman in red and is looking to the left
8594,A man with a white hat and brown shirt is behind a woman in red and is looking to the left
8594,An Arabic man is wearing a white hat
8595,Little boys are playing in a water fountain in front of lots of people
8595,Little kids are playing in a water fountain in front of lots of people
8596,Little kids are playing in a water fountain in front of lots of people
8596,Little kids are playing in a water fountain in front of few people
8597,Children are playing in a fountain that is spraying water from the ground
8597,Children are playing in ground fountains
8598,Children are playing in a fountain that is spraying water from the ground
8598,Animals are playing in fountains that spray water from the ground
8599,Children are playing in ground fountains
8599,Little kids are playing in a water fountain in front of lots of people
8600,Little kids are playing in a water fountain in front of lots of people
8600,Animals are playing in fountains that spray water from the ground
8601,Little boys are playing in a water fountain in front of lots of people
8601,Children are playing in a fountain that is spraying water from the ground
8602,Little kids are playing in a water fountain in front of few people
8602,Children are playing in a fountain that is spraying water from the ground
8603,Children are playing in a fountain that is spraying water from the ground
8603,Little kids are playing in a water fountain in front of lots of people
8604,A man on a yellow dirt bike is taking a jump
8604,A person on a yellow dirt bike is taking a jump
8605,A person on a yellow dirt bike is taking a jump
8605,A person on a yellow clean bike is taking a jump
8606,A person on a yellow bike is airborne
8606,A cyclist on a yellow bike is airborne
8607,A cyclist on a yellow bike is airborne
8607,There is no cyclist on a yellow bike airborne
8608,A person on a yellow bike is airborne
8608,A person on a yellow dirt bike is taking a jump
8609,There is no cyclist on a yellow bike airborne
8609,A person on a yellow dirt bike is taking a jump
8610,A man on a yellow dirt bike is taking a jump
8610,A cyclist on a yellow bike is airborne
8611,A person on a yellow clean bike is taking a jump
8611,A cyclist on a yellow bike is airborne
8612,A person on a yellow dirt bike is taking a jump
8612,A cyclist on a yellow bike is airborne
8613,The bicycle is being ridden by a man wearing a beret on a recreation trail
8613,A man is wearing a beret and is riding the bicycle on a recreation trail
8614,A man is wearing a beret and is riding the bicycle on a recreation trail
8614,A woman is wearing a beret and is riding the bicycle on a recreation trail
8615,An old man with a grey beard is riding a bike
8615,An old man with a beard that is grey is riding a bike
8616,An old man with a grey beard is not riding a bike
8616,An old man with a grey beard is riding a bike
8617,An old man with a beard that is grey is riding a bike
8617,A man is wearing a beret and is riding the bicycle on a recreation trail
8618,A man is wearing a beret and is riding the bicycle on a recreation trail
8618,An old man with a grey beard is not riding a bike
8619,An old man with a grey beard is riding a bike
8619,The bicycle is being ridden by a man wearing a beret on a recreation trail
8620,A woman is wearing a beret and is riding the bicycle on a recreation trail
8620,An old man with a grey beard is riding a bike
8621,An old man with a grey beard is riding a bike
8621,A man is wearing a beret and is riding the bicycle on a recreation trail
8622,Five adults are sitting on stone steps
8622,Five adults are sitting on steps made of stone
8623,Five adults are sitting on stone steps
8623,Five adults are sitting on a chair
8624,People are sitting against a wall
8624,People are sitting near a wall
8625,People are sitting against a wall
8625,People is standing against a wall
8626,Five adults are sitting on stone steps
8626,People are sitting near a wall
8627,Five adults are sitting on stone steps
8627,People is standing against a wall
8628,People are sitting against a wall
8628,Five adults are sitting on steps made of stone
8629,Five adults are sitting on a chair
8629,People are sitting against a wall
8630,People are sitting against a wall
8630,Five adults are sitting on stone steps
8631,A man is rock climbing and a city and a bay are in the background
8631,A person is rock climbing and a city and a bay are in the background
8632,A man is not rock climbing and a city and a bay are in the background
8632,A man is rock climbing and a city and a bay are in the background
8633,A man is rock climbing pausing and calculating the route
8633,A man is rock climbing stopping and calculating the route
8634,A man is rock climbing pausing and calculating the route
8634,A woman is rock climbing pausing and calculating the route
8635,A man is rock climbing stopping and calculating the route
8635,A man is rock climbing and a city and a bay are in the background
8636,A woman is rock climbing pausing and calculating the route
8636,A man is rock climbing and a city and a bay are in the background
8637,A man is rock climbing pausing and calculating the route
8637,A person is rock climbing and a city and a bay are in the background
8638,A man is not rock climbing and a city and a bay are in the background
8638,A man is rock climbing pausing and calculating the route
8639,A man is rock climbing pausing and calculating the route
8639,A man is rock climbing and a city and a bay are in the background
8640,A little girl wearing a pink shirt is playing t-ball and taking a swing
8640,A little girl in a pink shirt is playing t-ball and taking a swing
8641,A little girl in a pink shirt is playing t-ball and taking a swing
8641,A little boy in a pink shirt is playing t-ball and taking a swing
8642,A little girl is hitting a baseball off a tee
8642,A little girl is hitting a ball off a tee
8643,A little girl is missing a baseball on a tee
8643,A little girl is hitting a baseball off a tee
8644,A girl is hitting a little tee with a baseball
8644,A little girl is hitting a baseball off a tee
8645,A little girl is hitting a ball off a tee
8645,A little girl in a pink shirt is playing t-ball and taking a swing
8646,A little girl is missing a baseball on a tee
8646,A little girl in a pink shirt is playing t-ball and taking a swing
8647,A little girl in a pink shirt is playing t-ball and taking a swing
8647,A girl is hitting a little tee with a baseball
8648,A little girl wearing a pink shirt is playing t-ball and taking a swing
8648,A little girl is hitting a baseball off a tee
8649,A little girl is hitting a baseball off a tee
8649,A little boy in a pink shirt is playing t-ball and taking a swing
8650,A little girl is hitting a baseball off a tee
8650,A little girl in a pink shirt is playing t-ball and taking a swing
8651,People are grouping at a stand at the fair
8651,A group of people is gathering at a stand at the fair
8652,A group of people is gathering at a stand at the fair
8652,No group of people is gathering at a stand at the fair
8653,The people are standing at a carnival
8653,The people are standing at a parade
8654,The people are standing at a carnival
8654,The people are running at a carnival
8655,The people are standing at a parade
8655,A group of people is gathering at a stand at the fair
8656,A group of people is gathering at a stand at the fair
8656,The people are running at a carnival
8657,People are grouping at a stand at the fair
8657,The people are standing at a carnival
8658,No group of people is gathering at a stand at the fair
8658,The people are standing at a carnival
8659,A group of people is gathering at a stand at the fair
8659,The people are standing at a carnival
8660,A group of rollerbladers is lining up on the street
8660,A group of rollerbladers is lining up on the road
8661,A group of rollerbladers is lining up on the street
8661,A group of rollerbladers is scattering on the street
8662,Rollerbladers are rolling in formation down a hill
8662,Rollerbladers are running in formation down a hill
8663,Rollerbladers are rolling in formation down a hill
8663,Rollerbladers are not rolling in formation down a hill
8664,Rollerbladers are running in formation down a hill
8664,A group of rollerbladers is lining up on the street
8665,Rollerbladers are not rolling in formation down a hill
8665,A group of rollerbladers is lining up on the street
8666,A group of rollerbladers is lining up on the road
8666,Rollerbladers are rolling in formation down a hill
8667,A group of rollerbladers is scattering on the street
8667,Rollerbladers are rolling in formation down a hill
8668,Rollerbladers are rolling in formation down a hill
8668,A group of rollerbladers is lining up on the street
8669,A woman is marching with a pair of dogs
8669,A woman is walking with a pair of dogs
8670,A woman is standing with a pair of dogs
8670,A woman is marching with a pair of dogs
8671,A woman is showing a dog with very long hair at a dog show
8671,A dog with very long hair is being showed by a woman at a dog show
8672,A woman is showing a dog with very short hair at a dog show
8672,A woman is showing a dog with very long hair at a dog show
8673,A dog with very long hair is being showed by a woman at a dog show
8673,A woman is marching with a pair of dogs
8674,A woman is marching with a pair of dogs
8674,A woman is showing a dog with very short hair at a dog show
8675,A woman is walking with a pair of dogs
8675,A woman is showing a dog with very long hair at a dog show
8676,A woman is standing with a pair of dogs
8676,A woman is showing a dog with very long hair at a dog show
8677,A woman is showing a dog with very long hair at a dog show
8677,A woman is marching with a pair of dogs
8678,A skateboarder is jumping off a ramp
8678,A skateboarder is making a jump off a ramp
8679,A skateboarder is making a jump off a ramp
8679,No skateboarder is making a jump off a ramp
8680,A man dressed in black is wearing inline skates and performing acrobatics on a rail
8680,A man dressed in black is wearing inline skates and performing a trick on a rail
8681,A man dressed in black is wearing inline skates and performing a trick on a rail
8681,A woman dressed in black is wearing inline skates and performing a trick on a rail
8682,A man dressed in black is wearing inline skates and performing acrobatics on a rail
8682,A skateboarder is making a jump off a ramp
8683,A skateboarder is making a jump off a ramp
8683,A woman dressed in black is wearing inline skates and performing a trick on a rail
8684,A man dressed in black is wearing inline skates and performing a trick on a rail
8684,A skateboarder is jumping off a ramp
8685,No skateboarder is making a jump off a ramp
8685,A man dressed in black is wearing inline skates and performing a trick on a rail
8686,A man dressed in black is wearing inline skates and performing a trick on a rail
8686,A skateboarder is making a jump off a ramp
8687,Three children are running down hill
8687,Three kids are running down hill
8688,Three children are running down hill
8688,Three children are running up hill
8689,Three children are running down a grassy hillside
8689,Three children are running down a hillside covered by grass
8690,Three children are running up a grassy hillside
8690,Three children are running down a grassy hillside
8691,Three children are running down a hillside covered by grass
8691,Three children are running down hill
8692,Three children are running down hill
8692,Three children are running up a grassy hillside
8693,Three children are running down a grassy hillside
8693,Three kids are running down hill
8694,Three children are running up hill
8694,Three children are running down a grassy hillside
8695,Three children are running down a grassy hillside
8695,Three children are running down hill
8696,A black and orange bird is standing on the lawn
8696,A black and orange bird is standing in the grass
8697,A black and orange bird is standing in the grass
8697,A black and orange bird is not standing in the grass
8698,The black bird with a yellow beak is standing in the green grass
8698,A black bird with a yellow beak is standing in the green grass
8699,A white bird with a yellow beak is standing in the green grass
8699,A black bird with a yellow beak is standing in the green grass
8700,A black and orange bird is standing in the grass
8700,The black bird with a yellow beak is standing in the green grass
8701,A white bird with a yellow beak is standing in the green grass
8701,A black and orange bird is standing in the grass
8702,A black and orange bird is standing on the lawn
8702,A black bird with a yellow beak is standing in the green grass
8703,A black bird with a yellow beak is standing in the green grass
8703,A black and orange bird is not standing in the grass
8704,A black and orange bird is standing in the grass
8704,A black bird with a yellow beak is standing in the green grass
8705,A shirtless man is posing with a girl who is hiking in a park
8705,A shirtless person is posing with a girl who is hiking in a park
8706,A shirtless man is posing with a girl who is hiking in a park
8706,A shirtless woman is posing with a girl who is hiking in a park
8707,A man without a shirt is posing with the arms spread next to a woman
8707,A man without a shirt is posing with the arms spread near a woman
8708,A man with a shirt is posing with the arms spread next to a woman
8708,A man without a shirt is posing with the arms spread next to a woman
8709,A shirtless man is posing with a girl who is hiking in a park
8709,A man without a shirt is posing with the arms spread near a woman
8710,A shirtless man is posing with a girl who is hiking in a park
8710,A man with a shirt is posing with the arms spread next to a woman
8711,A shirtless person is posing with a girl who is hiking in a park
8711,A man without a shirt is posing with the arms spread next to a woman
8712,A man without a shirt is posing with the arms spread next to a woman
8712,A shirtless woman is posing with a girl who is hiking in a park
8713,A man without a shirt is posing with the arms spread next to a woman
8713,A shirtless man is posing with a girl who is hiking in a park
8714,Two white dogs are quickly running together
8714,Two white dogs are running together
8715,Two white dogs are not running together
8715,Two white dogs are running together
8716,Two white puppies are playing near a pool
8716,Two white puppies are playing near water
8717,Two black puppies are playing near a pool
8717,Two white puppies are playing near a pool
8718,Two white dogs are running together
8718,Two white puppies are playing near water
8719,Two white dogs are running together
8719,Two black puppies are playing near a pool
8720,Two white dogs are quickly running together
8720,Two white puppies are playing near a pool
8721,Two white puppies are playing near a pool
8721,Two white dogs are not running together
8722,Two white puppies are playing near a pool
8722,Two white dogs are running together
8723,A group of people are standing around a sound mixing table
8723,A group of people are standing around a sound mixing console
8724,A group of people are not standing around a sound mixing table
8724,A group of people are standing around a sound mixing table
8725,A group of people are looking at sound equipment
8725,Some people is looking at sound equipment
8726,A group of people are not looking at sound equipment
8726,A group of people are looking at sound equipment
8727,A group of people are standing around a sound mixing table
8727,Some people is looking at sound equipment
8728,A group of people are standing around a sound mixing table
8728,A group of people are not looking at sound equipment
8729,A group of people are looking at sound equipment
8729,A group of people are standing around a sound mixing console
8730,A group of people are looking at sound equipment
8730,A group of people are not standing around a sound mixing table
8731,A group of people are looking at sound equipment
8731,A group of people are standing around a sound mixing table
8732,A young couple is sleeping in bed
8732,A young couple is lying in bed
8733,A young couple is lying in bed
8733,A young couple is not lying in bed
8734,A young couple is lying on a bed together
8734,A couple is lying on a bed together
8735,A young couple is lying on a bed together
8735,A young couple is lying on a couch together
8736,A young couple is lying in bed
8736,A couple is lying on a bed together
8737,A young couple is lying on a couch together
8737,A young couple is lying in bed
8738,A young couple is sleeping in bed
8738,A young couple is lying on a bed together
8739,A young couple is lying on a bed together
8739,A young couple is not lying in bed
8740,A young couple is lying in bed
8740,A young couple is lying on a bed together
8741,Three men are walking across a rope and wood bridge over a river
8741,Three people are walking across a rope and wood bridge over a river
8742,Three people are walking across a rope and wood bridge over a river
8742,Three people are walking across a rope and steel bridge over a river
8743,People are crossing a rope bridge over a rocky stream
8743,People are walking across a rope bridge over a rocky stream
8744,People are walking across a rope bridge over a rocky stream
8744,People are not walking across a rope bridge over a rocky stream
8745,People are crossing a rope bridge over a rocky stream
8745,Three people are walking across a rope and wood bridge over a river
8746,Three people are walking across a rope and wood bridge over a river
8746,People are not walking across a rope bridge over a rocky stream
8747,Three men are walking across a rope and wood bridge over a river
8747,People are walking across a rope bridge over a rocky stream
8748,Three people are walking across a rope and steel bridge over a river
8748,People are walking across a rope bridge over a rocky stream
8749,People are walking across a rope bridge over a rocky stream
8749,Three people are walking across a rope and wood bridge over a river
8750,Four people are walking on a bridge over a river
8750,Four people are walking on a bridge over a body of water
8751,Four people are walking on a bridge over a body of water
8751,Four people are sitting on a bridge over a body of water
8752,Several people are crossing in line a bridge
8752,Several people are walking in line across a bridge
8753,Several people are walking in line across a bridge
8753,Several people are not walking in line across a bridge
8754,Several people are crossing in line a bridge
8754,Four people are walking on a bridge over a body of water
8755,Four people are walking on a bridge over a body of water
8755,Several people are not walking in line across a bridge
8756,Four people are walking on a bridge over a river
8756,Several people are walking in line across a bridge
8757,Four people are sitting on a bridge over a body of water
8757,Several people are walking in line across a bridge
8758,Four people are walking on a bridge over a body of water
8758,Several people are walking in line across a bridge
8759,A young boy is jumping into water
8759,A young kid is jumping into water
8760,A young boy is jumping out of the water
8760,A young boy is jumping into water
8761,A boy is wearing a yellow jacket and is jumping down from a rock
8761,A child is wearing a yellow jacket and is jumping down from a rock
8762,A child is wearing a yellow jacket and is jumping down from a rock
8762,A child is wearing a yellow jacket and is jumping on a rock
8763,A boy is wearing a yellow jacket and is jumping down from a rock
8763,A young boy is jumping into water
8764,A young boy is jumping into water
8764,A child is wearing a yellow jacket and is jumping on a rock
8765,A child is wearing a yellow jacket and is jumping down from a rock
8765,A young kid is jumping into water
8766,A young boy is jumping out of the water
8766,A child is wearing a yellow jacket and is jumping down from a rock
8767,A child is wearing a yellow jacket and is jumping down from a rock
8767,A young boy is jumping into water
8768,The young child is riding a three wheeled scooter down the sidewalk
8768,A young child is riding a three wheeled scooter down the sidewalk
8769,No young child is riding a three wheeled scooter down the sidewalk
8769,A young child is riding a three wheeled scooter down the sidewalk
8770,A toddler is riding a plastic scooter toy
8770,A toddler is playing with a plastic scooter toy
8771,A toddler is riding a plastic scooter toy
8771,A toddler is not riding a plastic scooter toy
8772,A toddler is playing with a plastic scooter toy
8772,A young child is riding a three wheeled scooter down the sidewalk
8773,A toddler is not riding a plastic scooter toy
8773,A young child is riding a three wheeled scooter down the sidewalk
8774,The young child is riding a three wheeled scooter down the sidewalk
8774,A toddler is riding a plastic scooter toy
8775,No young child is riding a three wheeled scooter down the sidewalk
8775,A toddler is riding a plastic scooter toy
8776,A toddler is riding a plastic scooter toy
8776,A young child is riding a three wheeled scooter down the sidewalk
8777,Three men are sitting on a mountainside and looking at the view with a pair of binoculars
8777,Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars
8778,Three hikers are standing on a mountainside and looking at the view with a pair of binoculars
8778,Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars
8779,Three men are lying on a hill and looking at the mountains and sky
8779,Three men are sitting on a hill and looking at the mountains and sky
8780,Three men are sitting on a hill and looking at the mountains and sky
8780,Three men are sitting on a hill and looking at the sea
8781,Three men are lying on a hill and looking at the mountains and sky
8781,Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars
8782,Three men are sitting on a hill and looking at the sea
8782,Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars
8783,Three men are sitting on a mountainside and looking at the view with a pair of binoculars
8783,Three men are sitting on a hill and looking at the mountains and sky
8784,Three hikers are standing on a mountainside and looking at the view with a pair of binoculars
8784,Three men are sitting on a hill and looking at the mountains and sky
8785,Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars
8785,Three men are sitting on a hill and looking at the mountains and sky
8786,A girl is skipping rope on a sidewalk
8786,A girl is skipping rope on near a street
8787,A girl is skipping rope in a park
8787,A girl is skipping rope on a sidewalk
8788,A young girl is jumping rope on a sidewalk near a parking garage
8788,A girl is jumping rope on a sidewalk near a parking garage
8789,A girl is jumping rope on a sidewalk near a parking garage
