pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
7498,The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt,The woman is not wearing a red jacket and is not holding a glass in front of the man in a white t-shirt,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,the woman wearing a red jacket is holding a glass and she is in front of the man in a white tee shirt,the woman wearing a red jacket is holding a glass and she is in front of the man in a white tee shirt,FLICKR,FLICKR,TEST	[not, not]
7516,A girl in pink is twirling a ribbon,There is no girl in pink twirling a ribbon,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a girl in pink twirls a ribbon,a girl in pink twirls a ribbon,FLICKR,FLICKR,TRAIN	[There, no]
7518,The girl is not wearing a white shirt and a pink skirt and is not standing in front of a house,The girl is wearing a white shirt and a pink skirt and is standing in front of a house,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,the girl is wearing a white shirt with pink skirt and she is standing in front of a house,the girl is wearing a white shirt with pink skirt and she is standing in front of a house,FLICKR,FLICKR,TEST	[not, not]
7539,A football player in a purple jersey is running with the ball for a touchdown,There is no football player in a purple jersey running with the ball for a touchdown,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a football player in a purple jersey is running the ball in for a touchdown,a football player in a purple jersey is running the ball in for a touchdown,FLICKR,FLICKR,TRAIN	[There, no]
7567,The person is flying through the air on a bicycle,The person is not flying through the air on a bicycle,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a person flying through the air on a bicycle,a person flying through the air on a bicycle,FLICKR,FLICKR,TRAIN	[not]
7576,The bunch of men are playing rugby on a muddy field,The bunch of men are not playing rugby on a muddy field,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a bunch of men play rugby on a muddy field,a bunch of men play rugby on a muddy field,FLICKR,FLICKR,TRAIN	[not]
7587,The bike rider is not looking at the accident of another bike rider,The bike rider is looking at an accident of another bike rider,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,bike rider is looking at a accident of other sports bike rider,bike rider is looking at a accident of other sports bike rider,FLICKR,FLICKR,TRAIN	[not]
7609,The woman in the white sweater is not drawing a tattoo on the hand of a teenager,The woman in the white sweater is drawing a tattoo on the hand of a teenager,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,the woman in the white sweater is painting a tattoo on the teenager's hand,the woman in the white sweater is painting a tattoo on the teenager's hand,FLICKR,FLICKR,TRAIN	[not]
7616,A woman in a purple top is walking a bicycle between two stone columns,There is no woman in a purple top walking a bicycle between two stone columns,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a woman in a purple top is walking a bicycle between two stone columns,a woman in a purple top is walking a bicycle between two stone columns,FLICKR,FLICKR,TRAIN	[There, no]
7627,A man in a red jacket is standing next to a yellow kayak on some rocks by the ocean,There is no man in a red jacket standing next to a yellow kayak on some rocks by the ocean,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a man in a red jacket stands next to a yellow kayak on rocks by the ocean,a man in a red jacket stands next to a yellow kayak on rocks by the ocean,FLICKR,FLICKR,TEST	[There, no]
7636,The black dog is walking along a tree trunk bridge over water,The black dog is not walking along a tree trunk bridge over water,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,the black dog is walking along a tree trunk bridge over water,the black dog is walking along a tree trunk bridge over water,FLICKR,FLICKR,TRAIN	[not]
7638,A dog is crossing a river on a bridge made from a fallen tree,There is no dog crossing a river on a bridge made from a fallen tree,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,a dog crossing a river on a bridge made of a fallen tree,a dog crossing a river on a bridge made of a fallen tree,FLICKR,FLICKR,TRAIN	[There, no]
7649,There is no little boy wearing a green soccer strip and running on the grass,A little boy is wearing a green soccer strip and is running on the grass,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a little boy wearing a green soccer strip is running on the grass,a little boy wearing a green soccer strip is running on the grass,FLICKR,FLICKR,TRIAL	[There, no]
7667,The man at the beach is not doing a handstand on the wet sand at the edge of the water,The man is doing a handstand on the wet sand at the edge of the water at the beach,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,the male is doing a handstand on the wet sand at the edge of the water at the beach,the male is doing a handstand on the wet sand at the edge of the water at the beach,FLICKR,FLICKR,TRIAL	[not]
7676,A young boy is playing in the park with his mother,There is no young boy playing in the park with his mother,CONTRADICTION,2.6,A_contradicts_B,B_contradicts_A,a young boy is playing in the park with his mother,a young boy is playing in the park with his mother,FLICKR,FLICKR,TEST	[There, no]
7687,A little boy with brown hair is jumping off of a brown chair onto the floor,There is no little boy with brown hair jumping off of a brown chair onto the floor,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a little boy with brown hair jumped off of a brown chair onto the floor,a little boy with brown hair jumped off of a brown chair onto the floor,FLICKR,FLICKR,TRAIN	[There, no]
7689,A young boy is jumping off a chair,A young boy is jumping onto a chair,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a young boy jumping off a chair,a young boy jumping off a chair,FLICKR,FLICKR,TRAIN	[off, onto]
7699,The children are not wearing black tights and are not hopping,The children are wearing black tights and hopping,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,the children are wearing black tights while hopping,the children are wearing black tights while hopping,FLICKR,FLICKR,TRAIN	[not, not]
7709,The blonde girl with the pink top is smiling and wearing funny glasses with a large nose attached,The blonde girl with the pink top is not smiling and not wearing funny glasses with a large nose attached,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,blonde girl with pink top smiling while wearing funny glasses with large nose,blonde girl with pink top smiling while wearing funny glasses with large nose,FLICKR,FLICKR,TEST	[not, not]
7716,A man is squirting water into the mouth of a white dog with a squirt gun,There is no man squirting water into the mouth of a white dog with a squirt gun,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a man is squirting water into a white dog's mouth with a squirt gun,a man is squirting water into a white dog's mouth with a squirt gun,FLICKR,FLICKR,TRAIN	[There, no]
7718,A man is spraying a super soaker into the mouth of a dog,There is no man spraying a super soaker into the mouth of a dog,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a man spraying a super soaker into the mouth of a dog,a man spraying a super soaker into the mouth of a dog,FLICKR,FLICKR,TRIAL	[There, no]
7736,There is no dog walking along a snowdrift,A dog is walking along a snowdrift,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a dog walking along a snow drift,a dog walking along a snow drift,FLICKR,FLICKR,TEST	[There, no]
7745,A light brown dog is running up a street,There is no light brown dog running up a street,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a light brown dog is running up,a light brown dog is running up,FLICKR,FLICKR,TEST	[There, no]
7758,People are not walking through a crowded street,People are walking through a crowded street,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,people are walking through a crowded street,people are walking through a crowded street,FLICKR,FLICKR,TEST	[not]
7767,A surfer is riding a big wave across dark green water,No surfer is riding a big wave across dark green water,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a surfer rides a big wave across dark green water,a surfer rides a big wave across dark green water,FLICKR,FLICKR,TEST	[No]
7769,The surfer is riding a small wave,The surfer is riding a big wave,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,the surfer is coming in from riding a big wave,the surfer is coming in from riding a big wave,FLICKR,FLICKR,TRAIN	[small, big]
7778,The shirtless man in striped shorts and sunglasses is not standing near a man in a white shirt and sunglasses,The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a shirtless man in striped shorts and sunglasses with a man in white shirt and sunglasses,a shirtless man in striped shorts and sunglasses with a man in white shirt and sunglasses,FLICKR,FLICKR,TRAIN	[not]
7796,There is no tennis player lunging to the left,A tennis player is lunging to the left,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,tennis player lunges to the left,tennis player lunges to the left,FLICKR,FLICKR,TEST	[There, no]
7798,A tennis player with a green headband is hitting the ball,A tennis player with a green headband is missing the ball,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a tennis player with green a green headband on is ready to hit the ball,a tennis player with green a green headband on is ready to hit the ball,FLICKR,FLICKR,TRAIN	[hitting, missing]
7807,A man is squatting in brush and taking a photograph,There is no man squatting in brush and taking a photograph,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a man is squatting in brush to take a photograph,a man is squatting in brush to take a photograph,FLICKR,FLICKR,TRAIN	[There, no]
7814,Some dogs are not playing in a stream,Some dogs are playing in a stream,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,dogs playing in a stream,dogs playing in a stream,FLICKR,FLICKR,TEST	[not]
7834,A brown dog is jumping in the air,There is no brown dog jumping in the air,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a brown dog jumping in the air,a brown dog jumping in the air,FLICKR,FLICKR,TRAIN	[There, no]
7836,There is no brown dog jumping in the air,The brown dog is jumping in the air,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a brown dog jumps in the air,a brown dog jumping in the air,FLICKR,FLICKR,TRAIN	[There, no]
7843,The person on the motorcycle is holding up an arm,The person on the motorcycle is not holding up an arm,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,the person on the motorcycle is holding up his arm,the person on the motorcycle is holding up his arm,FLICKR,FLICKR,TEST	[not]
7850,Two adults are standing on a scooter in a field of yellow flowers,Two adults are not standing on a scooter in a field of yellow flowers,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,two adults - a male and a female - are standing on scooters in a field of yellow flowers,two adults - a male and a female - are standing on scooters in a field of yellow flowers,FLICKR,FLICKR,TEST	[not]
7852,Two people wearing helmets are riding over the yellow and white flowers,Two people wearing helmets are not riding over the yellow and white flowers,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,two people wearing helmets ride over the yellow and white flowers,two people wearing helmets ride over the yellow and white flowers,FLICKR,FLICKR,TEST	[not]
7861,There is no person riding a bike along a muddy trail,A person is riding a bike along a muddy trail,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a person dirtbikes along a muddy trail,a person dirtbikes along a muddy trail,FLICKR,FLICKR,TRAIN	[There, no]
7888,Two white dogs and one brown dog are not chasing a ball,Two white dogs and one brown dog are chasing a ball,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,there are two white dogs and one brown dog chasing a ball,there are two white dogs and one brown dog chasing a ball,FLICKR,FLICKR,TRAIN	[not]
7897,A white race car is driving through a puddle,There is no white race car driving through a puddle,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a white race car drives through a puddle,a white race car drives through a puddle,FLICKR,FLICKR,TEST	[There, no]
7906,A dog is jumping at a shiny blue soccer ball in a field of dry leaves,There is no dog jumping at a shiny blue soccer ball in a field of dry leaves,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a dog jumps at a shiny blue soccer ball in a field of dry leaves,a dog jumps at a shiny blue soccer ball in a field of dry leaves,FLICKR,FLICKR,TRAIN	[There, no]
7917,A dog is not running towards a ball,A dog is running towards a ball,CONTRADICTION,2.5,A_contradicts_B,B_contradicts_A,a dog is running towards a ball,a dog is running towards a ball,FLICKR,FLICKR,TRAIN	[not]
7919,A dog is running through a field and is chasing a ball,There is no dog running through a field and chasing a ball,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a dog runs through a field chasing a ball,a dog runs through a field chasing a ball,FLICKR,FLICKR,TEST	[There, no]
7928,A person in a pink jacket is running onto the field,A person in a pink jacket is not running onto the field,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a person in a pink jacket is running onto the field,a person in a pink jacket is running onto the field,FLICKR,FLICKR,TEST	[not]
7935,An Asian woman is holding a fur scarf,There is no Asian woman holding a fur scarf,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,an asian woman holds her fur scarf,an asian woman holds her fur scarf,FLICKR,FLICKR,TRAIN	[There, no]
7946,A boy in a white t-shirt is splashing in shallow water,There is no boy in a white t-shirt splashing in shallow water,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a boy in a white t-shirt is splashing in shallow water,a boy in a white t-shirt is splashing in shallow water,FLICKR,FLICKR,TRAIN	[There, no]
7962,The white dogs aren't looking curiously at the black llama,The white dogs are looking curiously at the black llama,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,the white dogs look curiously at the black llama,the white dogs look curiously at the black llama,FLICKR,FLICKR,TEST	[aren't, are]
7984,A man in a suit is not being surrounded by photographers,A man in a suit is being surrounded by photographers,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a man in a suit is surrounded by photographers,a man in a suit is surrounded by photographers,FLICKR,FLICKR,TEST	[not]
7993,Children in swimming suits are not playing in the water,Children in swimming suits are playing in the water,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,children in swimming suits playing in water,children in swimming suits playing in water,FLICKR,FLICKR,TRAIN	[not]
7995,The kids are wearing bathing suits and water is splashing around,The kids are not wearing suits and water is splashing around,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,kids in bathing suits with water splashing around them,kids in bathing suits with water splashing around them,FLICKR,FLICKR,TRAIN	[bathing, not]
8013,A tennis player in mid game is holding a racquet,A tennis player in mid game is not holding a racquet,CONTRADICTION,2.9,A_contradicts_B,B_contradicts_A,a tennis player in mid game holding a racquet,a tennis player in mid game holding a racquet,FLICKR,FLICKR,TEST	[not]
8029,There is no tan skinned child looking at the camera,A tan skinned child is looking at the camera,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a tan-skinned child looking at the camera,a tan-skinned child looking at the camera,FLICKR,FLICKR,TRAIN	[There, no]
8031,A little boy with a bib is not watching the camera,A little boy with a bib is watching the camera,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a little boy with a bib on is watching the camera,a little boy with a bib on is watching the camera,FLICKR,FLICKR,TRAIN	[not]
8038,The young boy in the blue shirt is not jumping into the water,The young boy in the blue shirt is jumping into the water,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,the young boy in the blue shirt is jumping into the water,the young boy in the blue shirt is jumping into the water,FLICKR,FLICKR,TRAIN	[not]
8112,A family is not purchasing something at a vending machine,A family is purchasing something at the vending machine,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,family purchasing standing at a vending machine,family purchasing standing at a vending machine,FLICKR,FLICKR,TRAIN	[not]
8139,The girl has red hair and eyebrows several piercings in a ear and a tattoo on the back,The girl has red hair and eyebrows several piercings in a ear and no tattoo on the back,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,the girl has red hair and eyebrows multi-piercings in her ear and a tattoo on her back,the girl has red hair and eyebrows multi-piercings in her ear and a tattoo on her back,FLICKR,FLICKR,TEST	[no]
8155,The young man is not rock climbing,The young man is rock climbing,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,this young man is rock climbing,this young man is rock climbing,FLICKR,FLICKR,TRAIN	[not]
8157,A man in a purple hat isn't climbing a rocky wall with bare hands,A man in a purple hat is climbing a rocky wall with bare hands,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a man in a purple had climbs a rocky wall with his hands,a man in a purple had climbs a rocky wall with his hands,FLICKR,FLICKR,TRAIN	[isn't, is]
8182,The yellow dog is drinking water from a bottle,The yellow dog is drinking water from a pot,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,the yellow dog is drinking water from a bottle,the yellow dog is drinking water from a bottle,FLICKR,FLICKR,TEST	[bottle, pot]
8184,A yellow dog is drinking water from the faucet,A yellow dog is not drinking water from the faucet,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,yellow labrador drinking water from a faucet,yellow labrador drinking water from a faucet,FLICKR,FLICKR,TRAIN	[not]
8189,A yellow dog is drinking water from the faucet,The yellow dog is drinking water from a bottle,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,the yellow dog is drinking water from a bottle,yellow labrador drinking water from a faucet,FLICKR,FLICKR,TRAIN	[faucet, bottle]
8193,The adults and children are not gathered near an outdoor seating arrangement,The adults and children are being gathered near an outdoor seating arrangement,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,the adults and children are gathered near an outdoor seating arrangement,the adults and children are gathered near an outdoor seating arrangement,FLICKR,FLICKR,TRIAL	[not, being]
8290,A dog is running on the beach,There is no dog running on the beach,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a dog running on the beach,a dog running on the beach,FLICKR,FLICKR,TEST	[There, no]
8292,The dog is running through the wet sand,The dog is running through the dry sand,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,the dog is running through the wet sand,the dog is running through the wet sand,FLICKR,FLICKR,TEST	[wet, dry]
8301,A chubby faced boy is not wearing sunglasses,A chubby faced boy is wearing sunglasses,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a chubby faced boy with sunglasses,a chubby faced boy with sunglasses,FLICKR,FLICKR,TEST	[not]
8308,Kids are being dressed in costumes and playing a game,Kids are not dressed in costumes and playing a game,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,kids are dressed in costume and playing a game,kids are dressed in costume and playing a game,FLICKR,FLICKR,TEST	[being, not]
8319,A horse is racing,A horse is not racing,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,horse number 8 is racing,horse number 8 is racing,FLICKR,FLICKR,TEST	[not]
8328,Some bikers are getting airborne on a track near water and a skyline,Some bikers are not getting airborne on a track near water and a skyline,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,bikers getting airborne on a track near water and a skyline,bikers getting airborne on a track near water and a skyline,FLICKR,FLICKR,TRAIN	[not]
8364,A boy is jumping on the side of a stone water fountain in front of a building,A boy is jumping off the side of a stone water fountain in front of a building,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a boy is jumping off the side of a running stone water fountain in front of a building,a boy is jumping off the side of a running stone water fountain in front of a building,FLICKR,FLICKR,TEST	[on, off]
8400,There is no man playing guitar next to a drummer,A man is playing guitar next to a drummer,CONTRADICTION,3.785,A_contradicts_B,B_contradicts_A,a man plays guitar next to a drummer,a man plays guitar next to a drummer,FLICKR,FLICKR,TRAIN	[There, no]
8418,A little girl is smiling and running outside,A little girl is smiling and running inside,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a little girl is smiling while running outside,a little girl is smiling while running outside,FLICKR,FLICKR,TEST	[outside, inside]
8427,There is no man skiing down a snowy hill,A man is skiing down a snowy hill,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a man skis down a snowy hill,a man skis down a snowy hill,FLICKR,FLICKR,TEST	[There, no]
8434,A child is playing slip and slide in the grass,A child is not playing slip and slide in the grass,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a child is playing on a slip and slide game in the grass,a child is playing on a slip and slide game in the grass,FLICKR,FLICKR,TRAIN	[not]
8436,A child is splashing in a pool for children and no other children are playing in the background,A child is splashing in a pool for children and other children are playing in the background,CONTRADICTION,2.6,A_contradicts_B,B_contradicts_A,a child is splashing in a children's pool while other children are playing in the background,a child is splashing in a children's pool while other children are playing in the background,FLICKR,FLICKR,TEST	[no]
8452,A motorcyclist on a bike is leaning into a sharp corner,There is no motorcyclist on a bike leaning into a sharp corner,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a motorcyclist on a number 52 bike leans in for a sharp turn,a motorcyclist on a number 52 bike leans in for a sharp turn,FLICKR,FLICKR,TRAIN	[There, no]
8481,There is no bicyclist jumping on a pyramid-shaped ramp,A bicyclist is jumping on a pyramid-shaped ramp,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,a bicyclist is jumping on a pyramid-shaped ramp,a bicyclist is jumping on a pyramid-shaped ramp,FLICKR,FLICKR,TRAIN	[There, no]
8497,The man is going into the water,The man is not going into the water,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,the man is going into the water,the man is going into the water,FLICKR,FLICKR,TEST	[not]
8499,The person is going into the water,The person is not going into the water,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,the person is going into the water,the person is going into the water,FLICKR,FLICKR,TEST	[not]
8515,Five people are standing in the grass with no dogs,Five people are standing in the grass with three dogs,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,five people stand in the grass with three dogs,five people stand in the grass with three dogs,FLICKR,FLICKR,TEST	[no, three]
8544,A toddler is making a splash outside a blue paddling pool,A toddler is making a splash inside a blue paddling pool,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a toddler is making a splash inside a blue paddling pool,a toddler is making a splash inside a blue paddling pool,FLICKR,FLICKR,TEST	[outside, inside]
8587,An Arabic man isn't wearing a white hat,An Arabic man is wearing a white hat,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,an arabic man in a white hat,an arabic man in a white hat,FLICKR,FLICKR,TEST	[isn't, is]
8607,A cyclist on a yellow bike is airborne,There is no cyclist on a yellow bike airborne,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a cyclist on a neon yellow bike is airborne,a cyclist on a neon yellow bike is airborne,FLICKR,FLICKR,TRAIN	[There, no]
8616,An old man with a grey beard is not riding a bike,An old man with a grey beard is riding a bike,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,an old man with a grey beard riding his bike,an old man with a grey beard riding his bike,FLICKR,FLICKR,TEST	[not]
8632,A man is not rock climbing and a city and a bay are in the background,A man is rock climbing and a city and a bay are in the background,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a man rock climbing with a city and a bay in the background,a man rock climbing with a city and a bay in the background,FLICKR,FLICKR,TRIAL	[not]
8652,A group of people is gathering at a stand at the fair,No group of people is gathering at a stand at the fair,CONTRADICTION,4.6,A_contradicts_B,B_contradicts_A,a group of people gather at a stand at the fair,a group of people gather at a stand at the fair,FLICKR,FLICKR,TEST	[No]
8663,Rollerbladers are rolling in formation down a hill,Rollerbladers are not rolling in formation down a hill,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,rollerbladers roll in formation down a hill,rollerbladers roll in formation down a hill,FLICKR,FLICKR,TRAIN	[not]
8672,A woman is showing a dog with very short hair at a dog show,A woman is showing a dog with very long hair at a dog show,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a woman shows a dog with very long hair at a dog show,a woman shows a dog with very long hair at a dog show,FLICKR,FLICKR,TEST	[short, long]
8679,A skateboarder is making a jump off a ramp,No skateboarder is making a jump off a ramp,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a skateboarder makes a jump off a ramp,a skateboarder makes a jump off a ramp,FLICKR,FLICKR,TRAIN	[No]
8688,Three children are running down hill,Three children are running up hill,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,three children running down hill,three children running down hill,FLICKR,FLICKR,TEST	[down, up]
8697,A black and orange bird is standing in the grass,A black and orange bird is not standing in the grass,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a black and orange bird in the grass,a black and orange bird in the grass,FLICKR,FLICKR,TRAIN	[not]
8715,Two white dogs are not running together,Two white dogs are running together,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,two white dogs are running together,two white dogs are running together,FLICKR,FLICKR,TEST	[not]
8724,A group of people are not standing around a sound mixing table,A group of people are standing around a sound mixing table,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a group of people are standing around a sound mixing table,a group of people are standing around a sound mixing table,FLICKR,FLICKR,TRAIN	[not]
8726,A group of people are not looking at sound equipment,A group of people are looking at sound equipment,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a group of people looking at sound equipment,a group of people looking at sound equipment,FLICKR,FLICKR,TEST	[not]
8733,A young couple is lying in bed,A young couple is not lying in bed,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a young couple lying in bed,a young couple lying in bed,FLICKR,FLICKR,TEST	[not]
8744,People are walking across a rope bridge over a rocky stream,People are not walking across a rope bridge over a rocky stream,CONTRADICTION,2.9,A_contradicts_B,B_contradicts_A,people walk across a rope bridge over a rocky stream,people walk across a rope bridge over a rocky stream,FLICKR,FLICKR,TEST	[not]
8753,Several people are walking in line across a bridge,Several people are not walking in line across a bridge,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,several people walking in a line acroos a distant bridge,several people walking in a line acroos a distant bridge,FLICKR,FLICKR,TRAIN	[not]
8769,No young child is riding a three wheeled scooter down the sidewalk,A young child is riding a three wheeled scooter down the sidewalk,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a young child is riding a 3 wheeled scooter down the sidewalk,a young child is riding a 3 wheeled scooter down the sidewalk,FLICKR,FLICKR,TEST	[No]
8771,A toddler is riding a plastic scooter toy,A toddler is not riding a plastic scooter toy,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a toddler on a plastic scooter toy,a toddler on a plastic scooter toy,FLICKR,FLICKR,TEST	[not]
8807,A dog is not swimming in a body of water,A dog is swimming in a body of water,CONTRADICTION,2.7,A_contradicts_B,B_contradicts_A,dog swimming in body of water,dog swimming in body of water,FLICKR,FLICKR,TEST	[not]
8861,A child is not wearing a coat and is carrying a red sled behind a child in a green and black coat,A child is wearing a coat and is carrying a red sled behind a child in a green and black coat,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,child wearing a green bay coat carrying a red sled behind a child in a green and black coat,child wearing a green bay coat carrying a red sled behind a child in a green and black coat,FLICKR,FLICKR,TEST	[not]
8895,Two people are not riding motorbikes,Two people are riding motorbikes,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,two people on motorbikes,two people on motorbikes,FLICKR,FLICKR,TEST	[not]
8897,Dirt bikers are not riding on a trail,Dirt bikers are riding on a trail,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,dirt bikers on a trail,dirt bikers on a trail,FLICKR,FLICKR,TEST	[not]
8924,A little dog is running on the sand,No little dog is running on the sand,CONTRADICTION,2.5,A_contradicts_B,B_contradicts_A,a little dog running on sand,a little dog running on sand,FLICKR,FLICKR,TRAIN	[No]
8933,Two males are standing on a cliff edge and one is jumping into the water,Two males are standing on a cliff edge and no one is jumping into the water,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,two males on a cliff edge and one is jumping into the water,two males on a cliff edge and one is jumping into the water,FLICKR,FLICKR,TEST	[no]
8969,The red and brown dog is digging its nose inside a holiday gift bag,The red and brown dog is not digging its nose inside a holiday gift bag,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,the red-brown dog digs his nose to investigate a holiday gift bag,the red-brown dog digs his nose to investigate a holiday gift bag,FLICKR,FLICKR,TEST	[not]
8978,A cyclist is biking in a snowy forest at day,A cyclist is biking in a snowy forest at night,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,cyclist in snowy forest at night,cyclist in snowy forest at night,FLICKR,FLICKR,TRAIN	[day, night]
8985,A girl with a bikini is playing in the dunes,No girl with a bikini is playing in the dunes,CONTRADICTION,3.465,A_contradicts_B,B_contradicts_A,a girl with a bikini plays in the dunes,a girl with a bikini plays in the dunes,FLICKR,FLICKR,TEST	[No]
9007,A man in a black hat is not reaching for a box,A man in a black hat is reaching for a box,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a man in a black hat reaches into a box,a man in a black hat reaches into a box,FLICKR,FLICKR,TEST	[not]
9052,Two kids are not sticking out blue and green colored tongues,Two kids are sticking out blue and green colored tongues,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,two kids are sticking their blue and green colored tongues out,two kids are sticking their blue and green colored tongues out,FLICKR,FLICKR,TEST	[not]
9059,There is no dog standing on the side of a mountain,A dog is standing on the side of a mountain,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a dog standing on the side of a mountain,a dog standing on the side of a mountain,FLICKR,FLICKR,TEST	[There, no]
