pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
5983,A large white crane is flying near the water,A crane which is large and white is flying near the water,ENTAILMENT,4.9,A_entails_B,B_entails_A,large white crane is flying low near the water,large white crane is flying low near the water,FLICKR,FLICKR,TRAIN	[which, and]
5985,A white bird is landing swiftly in the water,The white bird is landing swiftly in the water,ENTAILMENT,4.9,A_entails_B,B_entails_A,a white birds lands swiftly in the water,a white birds lands swiftly in the water,FLICKR,FLICKR,TEST	[]
5996,A dog with golden fur is in the water,A dog with a golden coat is in the water,ENTAILMENT,4.9,A_entails_B,B_entails_A,a dog with golden fur is chest deep in water,a dog with golden fur is chest deep in water,FLICKR,FLICKR,TRAIN	[fur, coat]
6003,A girl in a blue shirt who looks young is walking on the sidewalk and holding up a pink sign,A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign,ENTAILMENT,4.9,A_entails_B,B_entails_A,a young girl in a blue shirt is walking in the sidewalk and holding up a pink sign that says the rescue.,a young girl in a blue shirt is walking in the sidewalk and holding up a pink sign that says the rescue.,FLICKR,FLICKR,TEST	[who, looks]
6014,One man in a big city is holding up a sign and begging for money,A man in a big city is holding a sign and begging for money,ENTAILMENT,5,A_entails_B,B_entails_A,a man in seattle holds a sign begging for money,a man in seattle holds a sign begging for money,FLICKR,FLICKR,TRAIN	[One, up]
6017,A homeless man is holding up a sign and is begging for money,A homeless man is holding up a sign and is pitifully begging for money,ENTAILMENT,4.9,A_entails_B,B_entails_A,a homeless man holds up a sign begging for money for beer pot and a hooker,a homeless man holds up a sign begging for money for beer pot and a hooker,FLICKR,FLICKR,TRAIN	[pitifully]
6025,A small dog is chasing a large brown cow,A dog which is small is chasing a large brown cow,ENTAILMENT,5,A_entails_B,B_entails_A,a small dog chases after a large brown cow,a small dog chases after a large brown cow,FLICKR,FLICKR,TEST	[which]
6027,A dog is chasing the tail of an animal in the grass,The tail of an animal is being chasing by a dog in the grass,ENTAILMENT,4.9,A_entails_B,B_entails_A,a dog chasing an animals tail on the grass,a dog chasing an animals tail on the grass,FLICKR,FLICKR,TRAIN	[being, by]
6034,The small child is walking through the water and is being guided by another person,The small child is wading through the water and is being guided by another person,ENTAILMENT,4.6,A_entails_B,B_entails_A,a small child wades through the water while being guided by another person,a small child wades through the water while being guided by another person,FLICKR,FLICKR,TEST	[walking, wading]
6036,A young child is splashing in the water,The young child is splashing in the water,ENTAILMENT,4.9,A_entails_B,B_entails_A,a young child splashing in water,a young child splashing in water,FLICKR,FLICKR,TEST	[]
6047,A man and a woman are in a room painted beige wearing dark colored shirts and a monitor is in the background,A man and a woman are in a beige room wearing dark colored shirts and a monitor is in the background,ENTAILMENT,5,A_entails_B,B_entails_A,a man and a woman wear dark colored shirts in a beige room with a moniter in the background,a man and a woman wear dark colored shirts in a beige room with a moniter in the background,FLICKR,FLICKR,TRIAL	[painted]
6065,A person in a blue jacket is jumping off of a tall cement wall,A person in a blue colored jacket is jumping off of a tall cement wall,ENTAILMENT,4.9,A_entails_B,B_entails_A,a person in a blue jacket jumps off of a tan cement wall,a person in a blue jacket jumps off of a tan cement wall,FLICKR,FLICKR,TRAIN	[colored]
6074,A woman in jeans is sitting on the saddle of a horse,The woman in jeans is sitting on the saddle of a horse,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman in jeans is sitting on the saddle of a horse,a woman in jeans is sitting on the saddle of a horse,FLICKR,FLICKR,TEST	[]
6083,The brown dog and the red dog are frolicking on the beach,A brown dog and a red dog are frolicking on the beach,ENTAILMENT,4.9,A_entails_B,B_entails_A,a brown dog and a red dog frolicking on the waters edge on the beach,a brown dog and a red dog frolicking on the waters edge on the beach,FLICKR,FLICKR,TRAIN	[]
6085,The brown dogs are playfully fighting on the sandy beach,The brown dogs are playfully fighting on the sandy shore,ENTAILMENT,4.8,A_entails_B,B_entails_A,two brown dogs chase and playfully fight with each other on the sandy beach,two brown dogs chase and playfully fight with each other on the sandy beach,FLICKR,FLICKR,TRAIN	[beach, shore]
6094,A man is standing beside a birdcage which is large and colorful,A man is standing beside a large and colorful birdcage,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man is standing beside a large colorful birdcage containing birds,a man is standing beside a large colorful birdcage containing birds,FLICKR,FLICKR,TEST	[which]
6101,One brown and black dog is running through the leaves,A brown and black dog is running through the leaves,ENTAILMENT,4.8,A_entails_B,B_entails_A,a brown and black dog runs through the leaves,a brown and black dog runs through the leaves,FLICKR,FLICKR,TRAIN	[One]
6135,A group of racing dogs is wearing striped uniforms and is running down a track,A group of dogs bred for racing is wearing striped uniforms and is running down a track,ENTAILMENT,4.7,A_entails_B,B_entails_A,a group of racing dogs wearing striped uniforms with numbers run down a track,a group of racing dogs wearing striped uniforms with numbers run down a track,FLICKR,FLICKR,TRAIN	[bred, for]
6154,The person in the blue jacket is wearing a colorful helmet,A person in a blue jacket is wearing a colorful helmet,ENTAILMENT,5,A_entails_B,B_entails_A,the person in the blue jacket has a colorful helmet on,the person in the blue jacket has a colorful helmet on,FLICKR,FLICKR,TRAIN	[]
6170,A woman in a yellow dyed shirt is surfing on a pink surfboard,A woman in a yellow shirt is surfing on a pink surfboard,ENTAILMENT,4.6,A_entails_B,B_entails_A,a woman in a yellow shirt surfs on a pink surfboard,a woman in a yellow shirt surfs on a pink surfboard,FLICKR,FLICKR,TRAIN	[dyed]
6185,The group of people is sitting on a ledge which is rocky and a scenic view is behind them,The group of people is sitting on a rocky ledge and a scenic view is behind them,ENTAILMENT,5,A_entails_B,B_entails_A,a group of people sit on a rocky ledge with a scenic view behind them,a group of people sit on a rocky ledge with a scenic view behind them,FLICKR,FLICKR,TRAIN	[which]
6194,A group of Asian girls are standing together,The group of Asian girls are standing together,ENTAILMENT,4.9,A_entails_B,B_entails_A,a group of asian girls are standing together,a group of asian girls are standing together,FLICKR,FLICKR,TRAIN	[]
6223,The crowd is watching two cars designed for racing that are leaving the starting line,The crowd is watching two racing cars that are leaving the starting line,ENTAILMENT,4.7,A_entails_B,B_entails_A,a crowd watches as two formula one cars leave the starting line,a crowd watches as two formula one cars leave the starting line,FLICKR,FLICKR,TEST	[designed, for]
6239,A dog which is brown is jumping in the air,A brown dog is jumping in the air,ENTAILMENT,4.9,A_entails_B,B_entails_A,a brown dog jumps in the air,a brown dog jumps in the air,FLICKR,FLICKR,TRAIN	[which]
6241,A malnourished looking dog is standing on its hind legs and preparing to jump,The malnourished looking dog is standing on its hind legs and is preparing to jump,ENTAILMENT,5,A_entails_B,B_entails_A,a dog appearing to be malnourished is standing on his hind legs about to jump,a dog appearing to be malnourished is standing on his hind legs about to jump,FLICKR,FLICKR,TRAIN	[]
6248,The cop is sitting on a police bike,The cop is sitting on a police bicycle,ENTAILMENT,4.8,A_entails_B,B_entails_A,a cop sitting on his police bike,a cop sitting on his police bike,FLICKR,FLICKR,TRAIN	[bike, bicycle]
6259,Two women are wearing bikinis on the sandy beach,Two women are wearing bikinis on the beach which is sandy,ENTAILMENT,4.9,A_entails_B,B_entails_A,two women wearing bikinis on a sandy beach,two women wearing bikinis on a sandy beach,FLICKR,FLICKR,TRAIN	[which, is]
6261,Two women are wearing bikinis and walking on the sand,Two women are wearing bikinis and are walking on the sand,ENTAILMENT,5,A_entails_B,B_entails_A,two women wearing bikinis are walking on the sand,two women wearing bikinis are walking on the sand,FLICKR,FLICKR,TEST	[]
6268,A dog is swimming in a lake and the sun is shining on him,The dog is swimming in a lake and the sun is shining on him,ENTAILMENT,4.9,A_entails_B,B_entails_A,a dog swimming in a lake has sunshine shining on him,a dog swimming in a lake has sunshine shining on him,FLICKR,FLICKR,TEST	[]
6279,A black dog is running in the grass and its tongue is hanging out,A black dog is hanging out in the grass and running with its tongue out,ENTAILMENT,4.6,A_entails_B,B_entails_A,a black dog runs in the grass its tongue hanging out,a black dog runs in the grass its tongue hanging out,FLICKR,FLICKR,TEST	[with]
6280,A dog which is black is running in the grass,A black dog is running in the grass,ENTAILMENT,5,A_entails_B,B_entails_A,a black dog running in grass,a black dog running in grass,FLICKR,FLICKR,TRIAL	[which]
6288,The cheerleaders are parading and wearing uniforms which are black pink and white,The cheerleaders are parading and wearing black pink and white uniforms,ENTAILMENT,4.8,A_entails_B,B_entails_A,parade of cheerleaders wearing black pink and white uniforms,parade of cheerleaders wearing black pink and white uniforms,FLICKR,FLICKR,TRAIN	[which]
6297,The man is sitting outside under a purple umbrella,The man is sitting outdoors under a purple umbrella,ENTAILMENT,5,A_entails_B,B_entails_A,the man is sitting outside on the street under a purple umbrella,the man is sitting outside on the street under a purple umbrella,FLICKR,FLICKR,TRAIN	[outside, outdoors]
6299,A shoeless woman is sitting on a blanket under a lavender umbrella,A woman who is shoeless is sitting on a blanket under a lavender umbrella,ENTAILMENT,4.8,A_entails_B,B_entails_A,a gray-haired shoeless woman is sitting on a blanket under a lavendar umbrella on the side of a street,a gray-haired shoeless woman is sitting on a blanket under a lavendar umbrella on the side of a street,FLICKR,FLICKR,TRAIN	[who]
6306,The woman is playing with two young boys at a park,A woman is playing with two young boys at a park,ENTAILMENT,5,A_entails_B,B_entails_A,a woman playing with two young boys at a park,a woman playing with two young boys at a park,FLICKR,FLICKR,TRAIN	[]
6308,A lady is standing near three children,A woman is standing near three children,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman and three children,a woman and three children,FLICKR,FLICKR,TRAIN	[lady, woman]
6317,A tan dog is running through the snow,A dog which is tan is running through the snow,ENTAILMENT,4.9,A_entails_B,B_entails_A,a tan dog runs through the snow,a tan dog runs through the snow,FLICKR,FLICKR,TRAIN	[which]
6327,The little girl in a pink shirt is running under a tree in the desert,A little girl in a pink shirt is running under a tree in the desert,ENTAILMENT,4.9,A_entails_B,B_entails_A,the little girl in the pink shirt is running under a tree in the desert,the little girl in the pink shirt is running under a tree in the desert,FLICKR,FLICKR,TRAIN	[]
6346,A child who is young is riding a bike on a rough dirt path,A young child is riding a bike on a rough dirt path,ENTAILMENT,4.9,A_entails_B,B_entails_A,a young child rides a bike on a rough dirt path,a young child rides a bike on a rough dirt path,FLICKR,FLICKR,TRAIN	[who]
6348,The young boy is riding a dirt bike through the mud,A young boy is riding a dirt bike through the mud,ENTAILMENT,4.9,A_entails_B,B_entails_A,a young boy riding a dirt bike through the mud,a young boy riding a dirt bike through the mud,FLICKR,FLICKR,TRAIN	[]
6366,A young child is wearing a white coat and playing a game,A child who is young is wearing a white coat and playing a game,ENTAILMENT,4.9,A_entails_B,B_entails_A,a young child wearing a white coat playing a children's gold game,a young child wearing a white coat playing a children's gold game,FLICKR,FLICKR,TRAIN	[who]
6377,A surfer is leaning on a surfboard,The surfer is leaning on a surfboard,ENTAILMENT,5,A_entails_B,B_entails_A,surfer leaning back on surfboard,surfer leaning back on surfboard,FLICKR,FLICKR,TRAIN	[]
6388,The people are walking on the road beside a beautiful waterfall,The people are walking on the road beside a waterfall which is beautiful,ENTAILMENT,4.9,A_entails_B,B_entails_A,a beautiful water fall with two people walking on the road beside it,a beautiful water fall with two people walking on the road beside it,FLICKR,FLICKR,TEST	[which, is]
6395,A dog is herding a group of white sheep on a dusty farm,A dog is herding a pack of white sheep on a dusty farm,ENTAILMENT,5,A_entails_B,B_entails_A,a wolf-like dog herds a pack of white sheep on a dusty farm,a wolf-like dog herds a pack of white sheep on a dusty farm,FLICKR,FLICKR,TRAIN	[group, pack]
6397,A sheepdog is grouping a herd of sheep,The sheepdog is grouping a herd of sheep,ENTAILMENT,5,A_entails_B,B_entails_A,a sheepdog is rounding up a herd of sheep,a sheepdog is rounding up a herd of sheep,FLICKR,FLICKR,TRAIN	[]
6404,The male who is dark skinned is standing on one hand in front of a yellow building,The dark skinned male is standing on one hand in front of a yellow building,ENTAILMENT,5,A_entails_B,B_entails_A,a darked skinned male is standing on one palm in front of a yellow building,a darked skinned male is standing on one palm in front of a yellow building,FLICKR,FLICKR,TRAIN	[who]
6426,A man in a purple suit is standing by a purple case and is playing a guitar,A man in a purple colored suit is standing by a purple case and is playing a guitar,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man in a purple suit is standing by a purple case playing a guitar,a man in a purple suit is standing by a purple case playing a guitar,FLICKR,FLICKR,TRAIN	[colored]
6437,Two adults are sitting in the chairs and are watching the ocean,Some adults are sitting in the chairs and are watching the ocean,ENTAILMENT,4.7,A_entails_B,B_entails_A,two adults sitting in chairs overlooking the ocean,two adults sitting in chairs overlooking the ocean,FLICKR,FLICKR,TEST	[Two, Some]
6439,A couple is sitting on a patio and is staring at the ocean,A couple is sitting on a patio and looking at the ocean,ENTAILMENT,4.7,A_entails_B,B_entails_A,a couple sit on a patio overlooking the ocean,a couple sit on a patio overlooking the ocean,FLICKR,FLICKR,TEST	[staring, looking]
6446,A small boy in a shirt which is yellow is laughing on the beach,A small boy in a yellow shirt is laughing on the beach,ENTAILMENT,5,A_entails_B,B_entails_A,a small boy in a yellow shirt laughing on the beach,a small boy in a yellow shirt laughing on the beach,FLICKR,FLICKR,TEST	[which]
6448,The little boy is wearing a yellow tank top and is laughing,A little boy is wearing a yellow tank top and is laughing,ENTAILMENT,5,A_entails_B,B_entails_A,a little boy wearing a yellow tank top is laughing,a little boy wearing a yellow tank top is laughing,FLICKR,FLICKR,TRAIN	[]
6457,The orange rescue boat is rushing across the water,The rescue boat which is orange is rushing across the water,ENTAILMENT,5,A_entails_B,B_entails_A,the orange rescue boat rushes across the water,the orange rescue boat rushes across the water,FLICKR,FLICKR,TEST	[which]
6477,A person is standing in a vast field of glacial ice,One person is standing in a vast field of glacial ice,ENTAILMENT,4.8,A_entails_B,B_entails_A,a person stands in a vast field of glacial ice,a person stands in a vast field of glacial ice,FLICKR,FLICKR,TRAIN	[One]
6486,A blond boy is sliding down a dune of sand on a skateboard,A blond boy is sliding down a sand dune on a skateboard,ENTAILMENT,4.9,A_entails_B,B_entails_A,a blond boy slides down a sand dune on a skateboard with no wheels,a blond boy slides down a sand dune on a skateboard with no wheels,FLICKR,FLICKR,TEST	[of]
6488,A woman is swiftly snowboarding down an incline and another woman is standing behind her,A woman is snowboarding down an incline and another woman is standing behind her,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is snowboarding down an incline while another woman stands behind,a woman is snowboarding down an incline while another woman stands behind,FLICKR,FLICKR,TRAIN	[swiftly]
6506,A little black dog is chasing a little brown dog,A dog which is little and black is chasing a little brown dog,ENTAILMENT,4.8,A_entails_B,B_entails_A,a little black dog chasing a little brown one,a little black dog chasing a little brown one,FLICKR,FLICKR,TRAIN	[which, and]
6508,The brown dog and the black dog are in the grass,A brown dog and a black dog are in the grass,ENTAILMENT,4.9,A_entails_B,B_entails_A,one brown and one black dog in grass,one brown and one black dog in grass,FLICKR,FLICKR,TRAIN	[]
6546,A child who looks young is standing in front of some trees,A young child is standing in front of some trees,ENTAILMENT,4.9,A_entails_B,B_entails_A,a young child is standing in front of some trees,a young child is standing in front of some trees,FLICKR,FLICKR,TRAIN	[who, looks]
6548,The small boy is standing in the forest,A small boy is standing in the forest,ENTAILMENT,5,A_entails_B,B_entails_A,small boy in forest,small boy in forest,FLICKR,FLICKR,TRAIN	[]
6555,Two people are looking at a statue made of gold,Two people are looking at a gold statue,ENTAILMENT,4.5,A_entails_B,B_entails_A,two people look up towards a gold statue,two people look up towards a gold statue,FLICKR,FLICKR,TRAIN	[made, of]
6566,The woman is wearing a blue helmet and is riding a bicycle in a parking lot,A woman is wearing a blue helmet and is riding a bicycle in a parking lot,ENTAILMENT,5,A_entails_B,B_entails_A,a woman wearing a blue helmet rides her bicycle in a parking lot,a woman wearing a blue helmet rides her bicycle in a parking lot,FLICKR,FLICKR,TRAIN	[]
6575,A pet dog is standing on the bank and is looking at another dog which is brown in the pond,A pet dog is standing on the bank and is looking at another brown dog in the pond,ENTAILMENT,4.7,A_entails_B,B_entails_A,a pet dog standing on bank is looking at another brown dog inside a pond,a pet dog standing on bank is looking at another brown dog inside a pond,FLICKR,FLICKR,TRAIN	[which]
6584,A young female is dancing,A young girl is dancing,ENTAILMENT,4.7,A_entails_B,B_entails_A,a young girl dancing,a young girl dancing,FLICKR,FLICKR,TRAIN	[female, girl]
6595,The small bee is landing on a bunch of yellow flowers,A small bee is landing on a bunch of yellow flowers,ENTAILMENT,4.9,A_entails_B,B_entails_A,a small bee landed on a bunch of yellow flowers,a small bee landed on a bunch of yellow flowers,FLICKR,FLICKR,TRAIN	[]
6620,A tan dog is running through the brush,A dog which is tan is running through the brush,ENTAILMENT,5,A_entails_B,B_entails_A,a tan dog runs through the brush,a tan dog runs through the brush,FLICKR,FLICKR,TRAIN	[which]
6622,A white dog with beige spots is running through a field,A white dog with beige spots is speeding through a field,ENTAILMENT,4.7,A_entails_B,B_entails_A,a white dog with beige spots is running through a field,a white dog with beige spots is running through a field,FLICKR,FLICKR,TEST	[running, speeding]
6662,Two women with folded arms who are young are looking at the screen,Two young women with folded arms are looking at the screen,ENTAILMENT,5,A_entails_B,B_entails_A,two young women one with folded arms look off screen,two young women one with folded arms look off screen,FLICKR,FLICKR,TEST	[who]
6671,A classroom full of students is looking in the same direction inside a bamboo structure,A classroom full of students is looking attentively in the same direction inside a bamboo structure,ENTAILMENT,4.8,A_entails_B,B_entails_A,a classroom full of students is looking in the same direction inside a bamboo structure,a classroom full of students is looking in the same direction inside a bamboo structure,FLICKR,FLICKR,TRAIN	[attentively]
6680,Three boys are jumping off a platform,Some boys are jumping off a platform,ENTAILMENT,4.8,A_entails_B,B_entails_A,three boys jumping off of a platform,three boys jumping off of a platform,FLICKR,FLICKR,TEST	[Three, Some]
6687,A group of kids is playing on a structure which is colorful,A group of kids is playing on a colorful structure,ENTAILMENT,5,A_entails_B,B_entails_A,a group of kids play on a colorful structure,a group of kids play on a colorful structure,FLICKR,FLICKR,TRAIN	[which]
6707,A little child in a pink sweater is climbing a concrete staircase,A small child in a pink sweater is climbing a concrete staircase,ENTAILMENT,4.8,A_entails_B,B_entails_A,a small child in a pink sweater begins to climb a concrete staircase,a small child in a pink sweater begins to climb a concrete staircase,FLICKR,FLICKR,TEST	[little, small]
6716,A bird which is black is sitting on a dead tree,A black bird is sitting on a dead tree,ENTAILMENT,5,A_entails_B,B_entails_A,a black bird sits in a dead tree,a black bird sits in a dead tree,FLICKR,FLICKR,TEST	[which]
6756,A large brown dog and a small grey dog are standing on a rocky surface,A big brown dog and a small grey dog are standing on a rocky surface,ENTAILMENT,4.8,A_entails_B,B_entails_A,a large brown dog and a small grey dog on a rocky surface with weeds behind them,a large brown dog and a small grey dog on a rocky surface with weeds behind them,FLICKR,FLICKR,TRIAL	[large, big]
6774,A dog is jumping for a Frisbee in the snow,The dog is jumping for a Frisbee in the snow,ENTAILMENT,5,A_entails_B,B_entails_A,a dog jumping for a frisbee in the snow,a dog jumping for a frisbee in the snow,FLICKR,FLICKR,TEST	[]
6776,A black dog in the snow is jumping off the ground and catching a stick,A black dog in the snow is leaping off the ground and catching a stick,ENTAILMENT,5,A_entails_B,B_entails_A,a black dog in snow is jumping off the ground to catch a stick,a black dog in snow is jumping off the ground to catch a stick,FLICKR,FLICKR,TEST	[jumping, leaping]
6792,Two children are peering over a ledge which is rusty,Two children are peering over a rusty ledge,ENTAILMENT,4.9,A_entails_B,B_entails_A,two children peer over a rusty ledge,two children peer over a rusty ledge,FLICKR,FLICKR,TEST	[which, is]
6794,Two children are crouching under some bars made of metal,Two children are crouching under some metal bars,ENTAILMENT,5,A_entails_B,B_entails_A,two children trying to squeeze under some metal bars,two children trying to squeeze under some metal bars,FLICKR,FLICKR,TEST	[made, of]
6801,The player in purple white and black is playing near the end of the field,A player in purple white and black is playing near the end of the field,ENTAILMENT,5,A_entails_B,B_entails_A,a player in purple white and black attempts to make a play near the end of a field,a player in purple white and black attempts to make a play near the end of a field,FLICKR,FLICKR,TEST	[]
6814,One person is riding a bicycle in the sand beside the ocean,A person is riding a bicycle in the sand beside the ocean,ENTAILMENT,4.7,A_entails_B,B_entails_A,a person rides his bicycle in the sand beside the ocean,a person rides his bicycle in the sand beside the ocean,FLICKR,FLICKR,TRAIN	[One]
6821,A large duck is flying over a rocky stream,A duck which is large is flying over a rocky stream,ENTAILMENT,4.8,A_entails_B,B_entails_A,a large duck in flight over a rocky stream,a large duck in flight over a rocky stream,FLICKR,FLICKR,TEST	[which]
6832,The kids are chasing each other in the sand,The children are chasing each other in the sand,ENTAILMENT,4.9,A_entails_B,B_entails_A,two kids chasing each other in the sand,two kids chasing each other in the sand,FLICKR,FLICKR,TEST	[kids, children]
6834,A little boy is running on the ground and playing with a little girl,The little boy is running on the ground and playing with a little girl,ENTAILMENT,4.8,A_entails_B,B_entails_A,a little boy is running on the round playing with a little girl,a little boy is running on the round playing with a little girl,FLICKR,FLICKR,TRAIN	[]
6841,Two small children are playing with a toy car in the street,Two children who are small are playing with a toy car in the street,ENTAILMENT,4.9,A_entails_B,B_entails_A,two small children play with a toy riding car in the street with a grown up,two small children play with a toy riding car in the street with a grown up,FLICKR,FLICKR,TEST	[who]
6861,A golden dog is running through a field of tall grass,The golden dog is running through a field of tall grass,ENTAILMENT,4.9,A_entails_B,B_entails_A,a golden dog runs through a field of tall grass,a golden dog runs through a field of tall grass,FLICKR,FLICKR,TEST	[]
6863,A brown dog is running through the grass which is tall and green,A brown dog is running through tall green grass,ENTAILMENT,5,A_entails_B,B_entails_A,a brown dog is running through tall green grass,a brown dog is running through tall green grass,FLICKR,FLICKR,TRAIN	[which, and]
6879,The large brown dog is running outdoors in the dirt,The large brown dog is running outside in the dirt,ENTAILMENT,4.9,A_entails_B,B_entails_A,the large brown dog is running outside in the dirt,the large brown dog is running outside in the dirt,FLICKR,FLICKR,TRAIN	[outdoors, outside]
6881,A dog is running alongside a fence on a dirt track,A dog is running alongside a fence on a track full of dirt,ENTAILMENT,4.9,A_entails_B,B_entails_A,a dog running along a fence on a dirt track,a dog running along a fence on a dirt track,FLICKR,FLICKR,TEST	[full, of]
6888,A young girl in a coat made for winter is jumping off a boulder into the sand at a beach,A young girl in a winter coat is jumping off a boulder into the sand at a beach,ENTAILMENT,4.8,A_entails_B,B_entails_A,young girl in winter coat jumping off a boulder into the sand at a beach,young girl in winter coat jumping off a boulder into the sand at a beach,FLICKR,FLICKR,TEST	[made, for]
6890,A girl is jumping off a rock and another is standing on it,One girl is jumping off a rock and another is standing on it,ENTAILMENT,4.8,A_entails_B,B_entails_A,a girl jumps off a rock while another stands on it,a girl jumps off a rock while another stands on it,FLICKR,FLICKR,TRAIN	[One]
6899,A young man with brown hair and shades is sitting in front of some cans of soda,A young man with brown hair and sunglasses is sitting in front of some cans of soda,ENTAILMENT,5,A_entails_B,B_entails_A,a young man with brown hair and sunglasses sits by cans of soda,a young man with brown hair and sunglasses sits by cans of soda,FLICKR,FLICKR,TRAIN	[shades, sunglasses]
6906,A woman wearing a blue and white uniform with a white and blue hat is keeping her mouth open and is near others dressed in the same fashion,The woman wearing the blue and white uniform with a white and blue hat is keeping her mouth open and is near others who are dressed in the same fashion,ENTAILMENT,5,A_entails_B,B_entails_A,a woman wearing a blue and white uniform with a white and blue hat on with her mouth open near others dressed the same,a woman wearing a blue and white uniform with a white and blue hat on with her mouth open near others dressed the same,FLICKR,FLICKR,TEST	[who, are]
6908,A woman is wearing a shirt which is blue with a white vest and a white cap and is talking and marching,A woman is wearing a blue shirt with a white vest and a white cap and is talking and marching,ENTAILMENT,4.7,A_entails_B,B_entails_A,woman wearing a blue shirt with a white vest and a white cap talking while marching,woman wearing a blue shirt with a white vest and a white cap talking while marching,FLICKR,FLICKR,TEST	[which]
6918,A bearded man is standing by a shopping cart and is holding a cardboard sign,One bearded man is standing by a shopping cart and is holding a cardboard sign,ENTAILMENT,4.9,A_entails_B,B_entails_A,a bearded man is standing by a shopping cart holding up a cardboard sign,a bearded man is standing by a shopping cart holding up a cardboard sign,FLICKR,FLICKR,TRAIN	[One]
6926,The snowboarder is doing a flip over a mound of snow,A snowboarder is doing a flip over a mound of snow,ENTAILMENT,4.9,A_entails_B,B_entails_A,a snowboarder is doing a flip over a mound of snow,a snowboarder is doing a flip over a mound of snow,FLICKR,FLICKR,TEST	[]
6928,Somebody is leaping in the air on a board,Somebody is jumping in the air on a board,ENTAILMENT,4.9,A_entails_B,B_entails_A,somebody in the air on a board,somebody in the air on a board,FLICKR,FLICKR,TEST	[leaping, jumping]
6935,A large crowd in warm clothing is posing for a camera,A crowd which is large in warm clothing is posing for a camera,ENTAILMENT,4.9,A_entails_B,B_entails_A,a large crowd in heavy clothing is posing for a camera,a large crowd in heavy clothing is posing for a camera,FLICKR,FLICKR,TEST	[which]
6946,A girl who is little with blond hair is smiling and sitting on a swing,A little girl with blond hair is smiling and sitting on a swing,ENTAILMENT,4.8,A_entails_B,B_entails_A,a little girl with blond hair is smiling and sitting in a swing,a little girl with blond hair is smiling and sitting in a swing,FLICKR,FLICKR,TRAIN	[who]
6959,The man in the white hat is playing guitar on stage,A man in a white hat is playing guitar on stage,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man in a white hat plays guitar on a stage,a man in a white hat plays guitar on a stage,FLICKR,FLICKR,TEST	[]
6979,A happy family is posing by the fireplace,A family which looks happy is posing by the fireplace,ENTAILMENT,4.5,A_entails_B,B_entails_A,a happy family poses by the fireplace,a happy family poses by the fireplace,FLICKR,FLICKR,TRAIN	[which, looks]
6981,The family is posing by a mantel and a Christmas tree,A family is posing by the mantel and the Christmas tree,ENTAILMENT,5,A_entails_B,B_entails_A,a family posing by the mantle and christmas tree,a family posing by the mantle and christmas tree,FLICKR,FLICKR,TRAIN	[a, the]
7006,A dog which is white is standing on fallen leaves,A white dog is standing on fallen leaves,ENTAILMENT,4.7,A_entails_B,B_entails_A,a white dog standing on fallen leaves,a white dog standing on fallen leaves,FLICKR,FLICKR,TRAIN	[which]
7008,A white dog is standing on the leaves on the ground,One white dog is standing on the leaves on the ground,ENTAILMENT,5,A_entails_B,B_entails_A,a white dog standing on leaves on the ground,a white dog standing on leaves on the ground,FLICKR,FLICKR,TRAIN	[One]
7018,A child in clothing which is light colored is standing with his arms extended outward,A child in light colored clothing is standing with his arms extended outward,ENTAILMENT,5,A_entails_B,B_entails_A,child in light colored clothing standing with arms extended outward,child in light colored clothing standing with arms extended outward,FLICKR,FLICKR,TRIAL	[which]
7026,The boy and girl are playing on the outdoor gym,A boy and a girl are playing on the outdoor gym,ENTAILMENT,5,A_entails_B,B_entails_A,the boy and girl are playing on the outdoor gym,the boy and girl are playing on the outdoor gym,FLICKR,FLICKR,TRAIN	[]
7028,Some children are playing on a playground,Some kids are playing on a playground,ENTAILMENT,4.9,A_entails_B,B_entails_A,children playing on a playground,children playing on a playground,FLICKR,FLICKR,TRAIN	[children, kids]
7048,A female wearing pink gloves and a brown jacket is smiling in the snow,The female wearing pink gloves and a brown jacket is smiling in the snow,ENTAILMENT,5,A_entails_B,B_entails_A,a female wearing pink gloves and a brown jacket is smiling in the snow,a female wearing pink gloves and a brown jacket is smiling in the snow,FLICKR,FLICKR,TEST	[]
7073,A dog with a black coat is standing in shallow water,A black dog is standing in shallow water,ENTAILMENT,4.8,A_entails_B,B_entails_A,a black dog in shallow water,a black dog in shallow water,FLICKR,FLICKR,TEST	[with, coat]
7093,The group of people is standing together and looking at the camera,A group of people is standing together and looking at the camera,ENTAILMENT,5,A_entails_B,B_entails_A,a group of people stand together and look at the camera,a group of people stand together and look at the camera,FLICKR,FLICKR,TRIAL	[]
7102,A child is sitting in a red and yellow toy car,A child is sitting in a toy car colored in red and yellow,ENTAILMENT,4.8,A_entails_B,B_entails_A,there is a child in a red and yellow toy car,there is a child in a red and yellow toy car,FLICKR,FLICKR,TEST	[colored]
