pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
8310,A young boy with painted face is standing next to some other children,A young girl with painted face is standing next to some other children,NEUTRAL,3.3,A_neutral_B,B_neutral_A,a young girl with her face painted stands next to some other children,a young girl with her face painted stands next to some other children,FLICKR,FLICKR,TEST	[boy, girl]
8335,A man is doing a trick on a skateboard,A man is doing a trick on a bike,NEUTRAL,2.5,A_neutral_B,B_neutral_A,a man doing a trick on a skateboard,a man doing a trick on a skateboard,FLICKR,FLICKR,TRAIN	[skateboard, bike]
8337,A woman is doing a skateboard trick on an outdoor park porch,A man is doing a skateboard trick on an outdoor park porch,NEUTRAL,3.9,A_neutral_B,B_neutral_A,man doing a skateboard trick on an outdoor park porch,man doing a skateboard trick on an outdoor park porch,FLICKR,FLICKR,TEST	[woman, man]
8361,A boy in a striped shirt is playing in front of a water fountain,A boy in a striped shirt is jumping in front of a water fountain,NEUTRAL,4.4,A_neutral_B,B_neutral_A,a boy in s striped shirt is jumping in front of a water fountain,a boy in s striped shirt is jumping in front of a water fountain,FLICKR,FLICKR,TEST	[playing, jumping]
8389,A white man is walking next to a building in a big city,A black man is walking next to a building in a big city,NEUTRAL,3.3,A_neutral_B,B_neutral_A,a black man is walking next to a building in a big city,a black man is walking next to a building in a big city,FLICKR,FLICKR,TRIAL	[white, black]
8409,A black dog is jumping from a dock into the water,A white dog is jumping from a dock into the water,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a black dog jumping from a dock into water,a black dog jumping from a dock into water,FLICKR,FLICKR,TRAIN	[black, white]
8416,A girl in a white dress is running,A girl in a white dress is standing,NEUTRAL,3.5,A_neutral_B,B_neutral_A,a girl in a white dress running,a girl in a white dress running,FLICKR,FLICKR,TEST	[running, standing]
8425,A skier in white is catching a tiny bit of air,A skier in black is catching a tiny bit of air,NEUTRAL,4,A_neutral_B,B_neutral_A,a downhill skier in black catches a tiny bit of air,a downhill skier in black catches a tiny bit of air,FLICKR,FLICKR,TRAIN	[white, black]
8426,A man is skiing down a snowy mountain,A man is skiing down a snowy hill,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a man skis down a snowy hill,a man skis down a snowy hill,FLICKR,FLICKR,TRAIN	[mountain, hill]
8443,Two women are standing together and one is looking through binoculars,Two men are standing together and one is looking through binoculars,NEUTRAL,3.7,A_neutral_B,B_neutral_A,two men are standing together while one looks through binoculars,two men are standing together while one looks through binoculars,FLICKR,FLICKR,TEST	[women, men]
8445,Two men are looking out and one is holding binoculars,Two men are looking out and one is holding a spyglass,NEUTRAL,4,A_neutral_B,B_neutral_A,two men look out as one is holding binoculars,two men look out as one is holding binoculars,FLICKR,FLICKR,TEST	[binoculars, spyglass]
8454,A man on a motorcycle is going around a corner,A woman on a motorcycle is going around a corner,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a man on a motorcycle going around a corner,a man on a motorcycle going around a corner,FLICKR,FLICKR,TEST	[man, woman]
8470,A young occidental girl is standing above the crowd and is playing with a pinwheel,A young oriental girl is standing above the crowd and is playing with a pinwheel,NEUTRAL,4.2,A_neutral_B,B_neutral_A,a young oriential girl is standing above the crowd playing with a pinwheel,a young oriential girl is standing above the crowd playing with a pinwheel,FLICKR,FLICKR,TRAIN	[occidental, oriental]
8487,A shirtless man is playing football on a lawn,A shirtless man is playing football on a field,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a shirtless man playing football on a lawn,a shirtless man playing football on a lawn,FLICKR,FLICKR,TEST	[lawn, field]
8490,A man with a shirt is holding a football,A man with no shirt is holding a football,NEUTRAL,3.3,A_neutral_B,B_neutral_A,a man with no shirt on is holding a football,a man with no shirt on is holding a football,FLICKR,FLICKR,TRAIN	[no]
8505,Two people are sitting on a park bench on a sunny day,Two people are sitting on a park bench on a hot day,NEUTRAL,4.3,A_neutral_B,B_neutral_A,two people sitting on a park bench on a sunny day,two people sitting on a park bench on a sunny day,FLICKR,FLICKR,TRIAL	[sunny, hot]
8507,Two women dressed in white and black are relaxing on a bench,Two women dressed in white and black are sitting on a bench,NEUTRAL,4.2,A_neutral_B,B_neutral_A,two women one in white one in black are sitting on a bench,two women one in white one in black are sitting on a bench,FLICKR,FLICKR,TRAIN	[relaxing, sitting]
8508,Two women dressed in white and black are sitting on a bench,Two men dressed in white and black are sitting on a bench,NEUTRAL,3.6,A_neutral_B,B_neutral_A,two women one in white one in black are sitting on a bench,two women one in white one in black are sitting on a bench,FLICKR,FLICKR,TEST	[women, men]
8517,Five people are running with three dogs in the green field beside the road,Five people are standing with three dogs in the green field beside the road,NEUTRAL,3.5,A_neutral_B,B_neutral_A,five people are standing with three dogs in the green field beside the road,five people are standing with three dogs in the green field beside the road,FLICKR,FLICKR,TRAIN	[running, standing]
8526,A girl in gold and purple is holding a rainbow afghan,A man in gold and purple is holding a rainbow afghan,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a girl in gold and purple is holding a rainbow afghan,a girl in gold and purple is holding a rainbow afghan,FLICKR,FLICKR,TEST	[girl, man]
8533,A light brown dog is running in the grass,A light brown dog is running in the water,NEUTRAL,4,A_neutral_B,B_neutral_A,a light brown dog is running in the water,a light brown dog is running in the water,FLICKR,FLICKR,TEST	[grass, water]
8534,A tan dog is splashing in the water on the bank of a pond,A tan dog is playing in the water on the bank of a pond,NEUTRAL,4.2,A_neutral_B,B_neutral_A,a tan dog splashing in water on the bank of a pond or river,a tan dog splashing in water on the bank of a pond or river,FLICKR,FLICKR,TEST	[splashing, playing]
8535,A tan dog is splashing in the water on the bank of a pond,A tan dog is splashing in the water on the bank of a river,NEUTRAL,4.3,A_neutral_B,B_neutral_A,a tan dog splashing in water on the bank of a pond or river,a tan dog splashing in water on the bank of a pond or river,FLICKR,FLICKR,TEST	[pond, river]
8577,A dog is playing on the ground,A dog is rolling on the ground,NEUTRAL,4.2,A_neutral_B,B_neutral_A,a dog rolls on the ground,a dog rolls on the ground,FLICKR,FLICKR,TEST	[playing, rolling]
8578,A dog is rolling on the ground,A dog is sleeping on the ground,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a dog rolls on the ground,a dog rolls on the ground,FLICKR,FLICKR,TRAIN	[rolling, sleeping]
8580,A dirty tan dog is rolling in the water and looking right at the camera,A dirty tan dog is rolling in the dirt and looking right at the camera,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a dirty tan dog rolling in the dirt and looking right at the camera,a dirty tan dog rolling in the dirt and looking right at the camera,FLICKR,FLICKR,TEST	[water, dirt]
8605,A person on a yellow dirt bike is taking a jump,A person on a yellow clean bike is taking a jump,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a person on a yellow dirt bike is taking a jump,a person on a yellow dirt bike is taking a jump,FLICKR,FLICKR,TEST	[dirt, clean]
8614,A man is wearing a beret and is riding the bicycle on a recreation trail,A woman is wearing a beret and is riding the bicycle on a recreation trail,NEUTRAL,3.4,A_neutral_B,B_neutral_A,a man wearing a beret rides his bicycle on a recreation trail,a man wearing a beret rides his bicycle on a recreation trail,FLICKR,FLICKR,TRAIN	[man, woman]
8641,A little girl in a pink shirt is playing t-ball and taking a swing,A little boy in a pink shirt is playing t-ball and taking a swing,NEUTRAL,3.4,A_neutral_B,B_neutral_A,a little girl in a pink shirt takes a swing at a t-ball,a little girl in a pink shirt takes a swing at a t-ball,FLICKR,FLICKR,TEST	[girl, boy]
8644,A girl is hitting a little tee with a baseball,A little girl is hitting a baseball off a tee,NEUTRAL,3.9,A_neutral_B,B_neutral_A,a little girl about to hit a baseball off a tee,a little girl about to hit a baseball off a tee,FLICKR,FLICKR,TEST	[with, off]
8653,The people are standing at a carnival,The people are standing at a parade,NEUTRAL,3.2,A_neutral_B,B_neutral_A,the people are standing around at a carnival,the people are standing around at a carnival,FLICKR,FLICKR,TEST	[carnival, parade]
8662,Rollerbladers are rolling in formation down a hill,Rollerbladers are running in formation down a hill,NEUTRAL,4.2,A_neutral_B,B_neutral_A,rollerbladers roll in formation down a hill,rollerbladers roll in formation down a hill,FLICKR,FLICKR,TEST	[rolling, running]
8681,A man dressed in black is wearing inline skates and performing a trick on a rail,A woman dressed in black is wearing inline skates and performing a trick on a rail,NEUTRAL,3,A_neutral_B,B_neutral_A,a man dressed all in black performs a trick on a rail while wearing inline skates,a man dressed all in black performs a trick on a rail while wearing inline skates,FLICKR,FLICKR,TEST	[man, woman]
8706,A shirtless man is posing with a girl who is hiking in a park,A shirtless woman is posing with a girl who is hiking in a park,NEUTRAL,3.4,A_neutral_B,B_neutral_A,a shirtless man poses with a girl hiking in a park,a shirtless man poses with a girl hiking in a park,FLICKR,FLICKR,TEST	[man, woman]
8717,Two black puppies are playing near a pool,Two white puppies are playing near a pool,NEUTRAL,3.6,A_neutral_B,B_neutral_A,two white puppies play near a pool,two white puppies play near a pool,FLICKR,FLICKR,TEST	[black, white]
8735,A young couple is lying on a bed together,A young couple is lying on a couch together,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a young couple lying on a bed together,a young couple lying on a bed together,FLICKR,FLICKR,TEST	[bed, couch]
8742,Three people are walking across a rope and wood bridge over a river,Three people are walking across a rope and steel bridge over a river,NEUTRAL,4,A_neutral_B,B_neutral_A,three people are wlking across a rope and wood bridge over a river,three people are wlking across a rope and wood bridge over a river,FLICKR,FLICKR,TRAIN	[wood, steel]
8779,Three men are lying on a hill and looking at the mountains and sky,Three men are sitting on a hill and looking at the mountains and sky,NEUTRAL,4.2,A_neutral_B,B_neutral_A,three men sitting on a hill looking at the mountains and sky,three men sitting on a hill looking at the mountains and sky,FLICKR,FLICKR,TRAIN	[lying, sitting]
8789,A girl is jumping rope on a sidewalk near a parking garage,A boy is jumping rope on a sidewalk near a parking garage,NEUTRAL,3.4,A_neutral_B,B_neutral_A,a girl jumping rope on a sidewalk near a parking garage,a girl jumping rope on a sidewalk near a parking garage,FLICKR,FLICKR,TEST	[girl, boy]
8796,People are clustered around a bonfire at night,People are clustered around a bonfire at morning,NEUTRAL,3.6,A_neutral_B,B_neutral_A,people are clustered around a bonfire at night,people are clustered around a bonfire at night,FLICKR,FLICKR,TRAIN	[night, morning]
8805,A white dog is standing in a lake,A brown dog is standing in a lake,NEUTRAL,3.4,A_neutral_B,B_neutral_A,a brown dog is standing in a lake,a brown dog is standing in a lake,FLICKR,FLICKR,TRAIN	[white, brown]
8814,Two dogs are running through the beach,Two dogs are running through the park,NEUTRAL,3.2,A_neutral_B,B_neutral_A,two dogs run through the park,two dogs run through the park,FLICKR,FLICKR,TRAIN	[beach, park]
8823,A girl is speeding down a steep slide,A boy is speeding down a steep slide,NEUTRAL,3.7,A_neutral_B,B_neutral_A,a boy speeding down a steep slide,a boy speeding down a steep slide,FLICKR,FLICKR,TRAIN	[girl, boy]
8825,A boy is wearing all black and is sliding down a blow up yellow slide,A girl is wearing all black and is sliding down a blow up yellow slide,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a boy wearing all black is sliding down a blow up yellow slide,a boy wearing all black is sliding down a blow up yellow slide,FLICKR,FLICKR,TEST	[boy, girl]
8831,A man is hanging on the ledge of a balcony,A man is leaning on the ledge of a balcony,NEUTRAL,4.1,A_neutral_B,B_neutral_A,man leaning on ledge of a balcony,man leaning on ledge of a balcony,FLICKR,FLICKR,TEST	[hanging, leaning]
8832,A woman is leaning on the ledge of a balcony,A man is leaning on the ledge of a balcony,NEUTRAL,3.8,A_neutral_B,B_neutral_A,man leaning on ledge of a balcony,man leaning on ledge of a balcony,FLICKR,FLICKR,TRIAL	[woman, man]
8841,A small white dog is running across a lawn,A big white dog is running across a lawn,NEUTRAL,3.1,A_neutral_B,B_neutral_A,a small white dog running across a lawn,a small white dog running across a lawn,FLICKR,FLICKR,TRIAL	[small, big]
8843,A brown and white dog with a brown and black bandanna is running very fast,A brown and white cat with a brown and black bandanna is running very fast,NEUTRAL,3.7,A_neutral_B,B_neutral_A,a brown and white dog with a brown and black bandanna running very fast,a brown and white dog with a brown and black bandanna running very fast,FLICKR,FLICKR,TEST	[dog, cat]
8852,A black dog on a leash is walking in the water,A white dog on a leash is walking in the water,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a black dog on a leash walking in water,a black dog on a leash walking in water,FLICKR,FLICKR,TRAIN	[black, white]
8859,A little girl in a green coat and a boy holding a red sled are walking in the snow,A little girl in a green coat and a boy holding a red sled are lying in the snow,NEUTRAL,3.7,A_neutral_B,B_neutral_A,a little girl in a green coat and a boy holding a red sled walk in the snow,a little girl in a green coat and a boy holding a red sled walk in the snow,FLICKR,FLICKR,TRAIN	[walking, lying]
8869,A boy is sitting in a seat,A toddler is sitting in a seat,NEUTRAL,3.7,A_neutral_B,B_neutral_A,a boy sits in his seat,a boy sits in his seat,FLICKR,FLICKR,TRAIN	[boy, toddler]
8870,A boy is sitting in a seat,A girl is sitting in a seat,NEUTRAL,3.1,A_neutral_B,B_neutral_A,a boy sits in his seat,a boy sits in his seat,FLICKR,FLICKR,TEST	[boy, girl]
8876,A dog is catching a black frisbee,A dog is biting a black frisbee,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a dog catches black frisbee,a dog catches black frisbee,FLICKR,FLICKR,TRAIN	[catching, biting]
8878,A large wet yellow dog is retrieving a toy,A large wet yellow dog is holding a toy,NEUTRAL,4.3,A_neutral_B,B_neutral_A,a large wet yellow dog retrives his toy,a large wet yellow dog retrives his toy,FLICKR,FLICKR,TRAIN	[retrieving, holding]
8879,A large wet yellow dog is retrieving a toy,A large wet yellow cat is retrieving a toy,NEUTRAL,2.9,A_neutral_B,B_neutral_A,a large wet yellow dog retrives his toy,a large wet yellow dog retrives his toy,FLICKR,FLICKR,TRAIN	[dog, cat]
8886,A man is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees,A woman is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees,NEUTRAL,3.9,A_neutral_B,B_neutral_A,a woman wearing a long black jacket and a brown hat is walking beside a park with a lot of blooming trees,a woman wearing a long black jacket and a brown hat is walking beside a park with a lot of blooming trees,FLICKR,FLICKR,TEST	[man, woman]
8888,A man is walking in a city street,A woman is walking in a city street,NEUTRAL,3.5,A_neutral_B,B_neutral_A,a woman walks on a city street,a woman walks on a city street,FLICKR,FLICKR,TRAIN	[man, woman]
8904,A woman is leaning against a pole and is surrounded by people,A man is leaning against a pole and is surrounded by people,NEUTRAL,3.5,A_neutral_B,B_neutral_A,a man leaning against a pole surrounded by people,a man leaning against a pole surrounded by people,FLICKR,FLICKR,TEST	[woman, man]
8914,A man and a woman are standing in front of an art gallery and are looking at a map,A man and a woman are standing in front of an art gallery and are looking at a signboard ,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a man and woman are standing in front of an art gallery looking at a map,a man and woman are standing in front of an art gallery looking at a map,FLICKR,FLICKR,TRAIN	[map, signboard]
8922,The cat is running across the gravel,The dog is running across the gravel,NEUTRAL,3.4,A_neutral_B,B_neutral_A,the dog is running across the gravel,the dog is running across the gravel,FLICKR,FLICKR,TEST	[cat, dog]
8940,A boy is playing a game with steel blocks,A boy is playing a game with wooden blocks,NEUTRAL,4,A_neutral_B,B_neutral_A,a boy plays a game with wooden blocks,a boy plays a game with wooden blocks,FLICKR,FLICKR,TEST	[steel, wooden]
8949,A woman in a bikini is pulling a dog on a leash at the beach,A woman in a bikini is pulling a cat on a leash at the beach,NEUTRAL,3.9,A_neutral_B,B_neutral_A,a woman in a bikini pulls a dog on a leash at the beach,a woman in a bikini pulls a dog on a leash at the beach,FLICKR,FLICKR,TRAIN	[dog, cat]
8967,A dog has its head outside a red and green gift bag,A dog has its head inside a red and green gift bag,NEUTRAL,3.1,A_neutral_B,B_neutral_A,a dog has it's head inside a red and green gift bag,a dog has it's head inside a red and green gift bag,FLICKR,FLICKR,TRAIN	[outside, inside]
8976,The rider is biking in the rain and wearing a red jacket,The rider is biking in the snow and wearing a red jacket,NEUTRAL,3.8,A_neutral_B,B_neutral_A,the rider is biking in the snow and wearing a red jacket,the rider is biking in the snow and wearing a red jacket,FLICKR,FLICKR,TRAIN	[rain, snow]
8995,A wet kid is wearing sand and is walking on a little hat,A little kid is wearing a hat and is walking in the wet sand,NEUTRAL,3.4,A_neutral_B,B_neutral_A,a little kid wearing a hat is walking in the wet sand,a little kid wearing a hat is walking in the wet sand,FLICKR,FLICKR,TEST	[on, in]
8997,A boy is wearing a white hat and is running on the beach,A boy is wearing a white hat and is walking on the beach,NEUTRAL,4,A_neutral_B,B_neutral_A,a boy wearing a white hat is running on the beach,a boy wearing a white hat is running on the beach,FLICKR,FLICKR,TEST	[running, walking]
9005,A man in a white hat is touching a cardboard box,A man in a black hat is touching a cardboard box,NEUTRAL,3.7,A_neutral_B,B_neutral_A,a man in a black hat touches a cardboard box,a man in a black hat touches a cardboard box,FLICKR,FLICKR,TRAIN	[white, black]
9032,Two dogs are playing on a sandy beach,Two dogs are playing on a rocky beach,NEUTRAL,3.965,A_neutral_B,B_neutral_A,two dogs playing on a rocky beach,two dogs playing on a rocky beach,FLICKR,FLICKR,TEST	[sandy, rocky]
9034,A black dog is approaching a golden dog on pebbly beach,A white dog is approaching a golden dog on pebbly beach,NEUTRAL,3.9,A_neutral_B,B_neutral_A,a black dog is approaching a golden dog on pebbly beach,a black dog is approaching a golden dog on pebbly beach,FLICKR,FLICKR,TEST	[black, white]
9041,A large black dog is jumping in the air over a snowy area,A large white dog is jumping in the air over a snowy area,NEUTRAL,3.7,A_neutral_B,B_neutral_A,a large white dog is jumping in the air over a snowy area,a large white dog is jumping in the air over a snowy area,FLICKR,FLICKR,TRAIN	[black, white]
9043,A small white dog is jumping up in the snow,A large white dog is jumping up in the snow,NEUTRAL,3.7,A_neutral_B,B_neutral_A,a large white dog jumping up in the snow,a large white dog jumping up in the snow,FLICKR,FLICKR,TEST	[small, large]
9050,Two young boys are wearing hats and sticking their colored tongues out,Two young girls are wearing hats and sticking their colored tongues out,NEUTRAL,3.6,A_neutral_B,B_neutral_A,two young boys wearing hats and sticking their colored tongues out,two young boys wearing hats and sticking their colored tongues out,FLICKR,FLICKR,TRAIN	[boys, girls]
9068,Two children are rolling in clean water,Two children are rolling in muddy water,NEUTRAL,3.67,A_neutral_B,B_neutral_A,two children are rolling in muddy water,two children are rolling in muddy water,FLICKR,FLICKR,TRAIN	[clean, muddy]
9077,A black and brown cat is eyeing a fly,A black and brown dog is eyeing a fly,NEUTRAL,3.2,A_neutral_B,B_neutral_A,a black and brown dog eyeing a fly,a black and brown dog eyeing a fly,FLICKR,FLICKR,TRAIN	[cat, dog]
9079,A brown and black dog is pointing the nose upwards,A brown and black dog is pointing the nose downwards,NEUTRAL,3.7,A_neutral_B,B_neutral_A,brown and black dog with it's nose pointed upwards,brown and black dog with it's nose pointed upwards,FLICKR,FLICKR,TEST	[upwards, downwards]
9086,A large man is sitting in a military accessories store,A small man is sitting in a military accessories store,NEUTRAL,3.9,A_neutral_B,B_neutral_A,a large man sits in a military accessories store,a large man sits in a military accessories store,FLICKR,FLICKR,TRAIN	[large, small]
9122,A woman is wearing a colorful shirt and a lot of jewelry,A man is wearing a colorful shirt and a lot of jewelry,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a woman wears a colorful shirt and a lot of jewelry,a woman wears a colorful shirt and a lot of jewelry,FLICKR,FLICKR,TEST	[woman, man]
9133,A man in a black jersey is standing in a gym,A woman in a black jersey is standing in a gym,NEUTRAL,3.5,A_neutral_B,B_neutral_A,a man in a black jersey is standing in gym,a man in a black jersey is standing in gym,FLICKR,FLICKR,TRAIN	[man, woman]
9149,A boy is wearing a black dress and is carrying a white cross,A lady is wearing a black dress and is carrying a white cross,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a lady wearing a black dress carrying a white cross,a lady wearing a black dress carrying a white cross,FLICKR,FLICKR,TEST	[boy, lady]
9160,A boy is standing next to the opening of a fountain,A girl is standing next to the opening of a fountain,NEUTRAL,2.9,A_neutral_B,B_neutral_A,a boy next to the opening of a fountain,a boy next to the opening of a fountain,FLICKR,FLICKR,TRAIN	[boy, girl]
9167,A brown and white cat is jumping on the sidewalk,A brown and white dog is jumping on the sidewalk,NEUTRAL,3.1,A_neutral_B,B_neutral_A,a brown and white dog jumps on the sidewalk,a brown and white dog jumps on the sidewalk,FLICKR,FLICKR,TRAIN	[cat, dog]
9169,A little brown and white dog is running on the sidewalk,A little brown and white dog is running on the road,NEUTRAL,3.7,A_neutral_B,B_neutral_A,little brown and white dog running on the sidewalk,little brown and white dog running on the sidewalk,FLICKR,FLICKR,TRIAL	[sidewalk, road]
9185,A yellow cat is chasing a ball,A yellow dog is chasing a ball,NEUTRAL,3.4,A_neutral_B,B_neutral_A,a yellow dog anticipates a ball,a yellow dog anticipates a ball,FLICKR,FLICKR,TRAIN	[cat, dog]
9194,A man in blue jeans is standing in front of a group of children beside a stone built house,A woman in blue jeans is standing in front of a group of children beside a stone built house,NEUTRAL,3.5,A_neutral_B,B_neutral_A,a woman in blue jeans is standing in front of a group of children beside a stone built house,a woman in blue jeans is standing in front of a group of children beside a stone built house,FLICKR,FLICKR,TRAIN	[man, woman]
9203,A girl in a strange outfit is riding the bike,A boy in a strange outfit is riding the bike,NEUTRAL,4,A_neutral_B,B_neutral_A,a girls in a strange outfit rides her bike,a girls in a strange outfit rides her bike,FLICKR,FLICKR,TEST	[girl, boy]
9214,A shirtless man is jumping over a log,A shirtless woman is jumping over a log,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a shirtless man jumps over a log,a shirtless man jumps over a log,FLICKR,FLICKR,TEST	[man, woman]
9230,A girl in a band is playing the flute,A boy in a band is playing the flute,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a girl in a band is playing the flute,a girl in a band is playing the flute,FLICKR,FLICKR,TRAIN	[girl, boy]
9239,A man is standing at the wheel of a classic American car that has its door and trunk open,A woman is standing at the wheel of a classic American car that has its door and trunk open,NEUTRAL,4,A_neutral_B,B_neutral_A,a man stands at the wheel of a classic american car door and trunk open,a man stands at the wheel of a classic american car door and trunk open,FLICKR,FLICKR,TRAIN	[man, woman]
9241,The man in blue is posing for a picture next to a car,The woman in blue is posing for a picture next to a car,NEUTRAL,3.3,A_neutral_B,B_neutral_A,the man in the blue is posing for a picture next to his car,the man in the blue is posing for a picture next to his car,FLICKR,FLICKR,TRAIN	[man, woman]
9250,A man is sitting near a flower bed and is overlooking a tunnel,A woman is sitting near a flower bed and is overlooking a tunnel,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a woman is sitting near a flower bed overlooking a tunnel,a woman is sitting near a flower bed overlooking a tunnel,FLICKR,FLICKR,TRAIN	[man, woman]
9277,Two women with dogs are walking on a forest path,Two men with dogs are walking on a forest path,NEUTRAL,4,A_neutral_B,B_neutral_A,two women with their dogs on a forest path,two women with their dogs on a forest path,FLICKR,FLICKR,TEST	[women, men]
9284,A man is snowboarding down a railing in the snow,A woman is snowboarding down a railing in the snow,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a man is snowboarding down a railing in the snow,a man is snowboarding down a railing in the snow,FLICKR,FLICKR,TRAIN	[man, woman]
9286,A woman is skiing down a hill and over a red obstacle,A man is skiing down a hill and over a red obstacle,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a man skiing down a hill and over a red obstacle,a man skiing down a hill and over a red obstacle,FLICKR,FLICKR,TEST	[woman, man]
9295,Two construction workers are sitting up on the side of a building,Two construction workers are sitting up on the top of a building,NEUTRAL,3.4,A_neutral_B,B_neutral_A,two construction workers are sitting up on the side of a building,two construction workers are sitting up on the side of a building,FLICKR,FLICKR,TRAIN	[side, top]
9302,A man in a red shirt is doing a trick with the rollerblades,A man in a red shirt is doing a trick with the skateboard,NEUTRAL,3.365,A_neutral_B,B_neutral_A,a man in a red shirt is doing a trick with his skateboard,a man in a red shirt is doing a trick with his skateboard,FLICKR,FLICKR,TEST	[rollerblades, skateboard]
9340,A person is walking in the snow at the edge of a mountain,A person is standing in the snow at the edge of a mountain,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a person stands in the snow at the edge of a mountain,a person stands in the snow at the edge of a mountain,FLICKR,FLICKR,TEST	[walking, standing]
9342,A woman is standing at dusk on an almost pristine snowy road that is lit only by headlights,A man is standing at dusk on an almost pristine snowy road that is lit only by headlights,NEUTRAL,3.7,A_neutral_B,B_neutral_A,a man stands at dusk on an almost-pristine snowy road lit only by headlights,a man stands at dusk on an almost-pristine snowy road lit only by headlights,FLICKR,FLICKR,TRAIN	[woman, man]
9349,Three women are sitting together near woven walls,Three men are sitting together near woven walls,NEUTRAL,3.6,A_neutral_B,B_neutral_A,three women sit together near woven walls,three women sit together near woven walls,FLICKR,FLICKR,TRAIN	[women, men]
9351,Three women are sitting in a village,Three women are running in a village,NEUTRAL,3.6,A_neutral_B,B_neutral_A,three women sit in a village,three women sit in a village,FLICKR,FLICKR,TRAIN	[sitting, running]
9357,A man in a black wetsuit is riding a foamy wave,A surfer in a black wetsuit is riding a foamy wave,NEUTRAL,4.4,A_neutral_B,B_neutral_A,a surfer in a black wetsuit is riding a foamy wave,a surfer in a black wetsuit is riding a foamy wave,FLICKR,FLICKR,TEST	[man, surfer]
9358,A surfer in a black wetsuit is riding a foamy wave,A surfer in a white wetsuit is riding a foamy wave,NEUTRAL,4.2,A_neutral_B,B_neutral_A,a surfer in a black wetsuit is riding a foamy wave,a surfer in a black wetsuit is riding a foamy wave,FLICKR,FLICKR,TEST	[black, white]
9360,A surfer is surfing a small wave,A surfer is surfing a huge wave,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a surfer surfs a huge wave,a surfer surfs a huge wave,FLICKR,FLICKR,TEST	[small, huge]
9376,The players is maneuvering for the soccer ball,The players is maneuvering for the basket ball,NEUTRAL,3.1,A_neutral_B,B_neutral_A,the players manuever for the soccer ball,the players manuever for the soccer ball,FLICKR,FLICKR,TEST	[soccer, basket]
9385,A kid is splashing in the pool,A kid is splashing in the ocean,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a kid splashes in the ocean,a kid splashes in the ocean,FLICKR,FLICKR,TRAIN	[pool, ocean]
9405,Two cats on a lawn are playing with a plastic toy,Two dogs on a lawn are playing with a plastic toy,NEUTRAL,3,A_neutral_B,B_neutral_A,two dogs on a lawn play with a plastic toy in a distorted photograph,two dogs on a lawn play with a plastic toy in a distorted photograph,FLICKR,FLICKR,TEST	[cats, dogs]
9412,Two people dressed in green and red costumes are outside on the seashore,Two people dressed in green and red costumes are outside on the sidewalk,NEUTRAL,4,A_neutral_B,B_neutral_A,two people dressed in green and red costumes are outside on the sidewalk,two people dressed in green and red costumes are outside on the sidewalk,FLICKR,FLICKR,TRAIN	[seashore, sidewalk]
9421,A dog is in a sandy area with the sand that is being stirred up into the air and several plants are in the background,A cat is in a sandy area with the sand that is being stirred up into the air and several plants are in the background,NEUTRAL,3.2,A_neutral_B,B_neutral_A,a dog in a sandy area with the sand stirred up into the air and several plants in the background,a dog in a sandy area with the sand stirred up into the air and several plants in the background,FLICKR,FLICKR,TEST	[dog, cat]
9439,A man and a woman are jumping on the curb,A man and a woman are standing on the curb,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a man and a woman are standing on the curb,a man and a woman are standing on the curb,FLICKR,FLICKR,TRAIN	[jumping, standing]
9441,A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man,A woman wearing a blue shirt and high heels is standing on the sidewalk next to a dog,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a woman wearing a blue shirt and high heels stands on the sidewalk next to a man,a woman wearing a blue shirt and high heels stands on the sidewalk next to a man,FLICKR,FLICKR,TEST	[man, dog]
