pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	A:sentence_A,B:sentence_B,
8129	Several young people are posing for a photo and holding beers	Several young people are posing for a photo and holding drinks	ENTAILMENT	4.5	A_entails_B	B_neutral_A	several young people posing for this photo holding beers	several young people posing for this photo holding beers	FLICKR	FLICKR	TRAIN	A:beers,B:drinks,
8130	Several young people are posing for a photo and holding beers	Several old people are posing for a photo and holding beers	NEUTRAL	3.265	A_neutral_B	B_neutral_A	several young people posing for this photo holding beers	several young people posing for this photo holding beers	FLICKR	FLICKR	TRAIN	A:young,B:old,
8138	The girl has red hair and eyebrows, several piercings in a ear and a drawing on the back	The girl has red hair and eyebrows, several piercings in a ear and a tattoo on the back	ENTAILMENT	4.4	A_entails_B	B_neutral_A	the girl has red hair and eyebrows, multi-piercings in her ear, and a tattoo on her back	the girl has red hair and eyebrows, multi-piercings in her ear, and a tattoo on her back	FLICKR	FLICKR	TRIAL	A:drawing,B:tattoo,
8139	The girl has red hair and eyebrows, several piercings in a ear and a tattoo on the back	The girl has red hair and eyebrows, several piercings in a ear and no tattoo on the back	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	the girl has red hair and eyebrows, multi-piercings in her ear, and a tattoo on her back	the girl has red hair and eyebrows, multi-piercings in her ear, and a tattoo on her back	FLICKR	FLICKR	TEST	B:no,
8145	A woman in blue has a yellow ball in the mitt	A woman in blue has a yellow ball in the hand	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a woman in blue has a yellow ball in her mitt	a woman in blue has a yellow ball in her mitt	FLICKR	FLICKR	TRAIN	A:mitt,B:hand,
8146	A woman in blue has a yellow ball in the mitt	A man in blue has a yellow ball in the mitt	NEUTRAL	2.8	A_neutral_B	B_neutral_A	a woman in blue has a yellow ball in her mitt	a woman in blue has a yellow ball in her mitt	FLICKR	FLICKR	TEST	A:woman,B:man,
8148	The girl in blue is chasing the base runner with a number on the jersey	The man in blue is chasing the base runner with a number on the jersey	NEUTRAL	3.3	A_neutral_B	B_neutral_A	girl in blue tries to get a base runner number 11 out during softball game	girl in blue tries to get a base runner number 11 out during softball game	FLICKR	FLICKR	TEST	A:girl,B:man,
8154	The young man is rock climbing	The man is rock climbing	ENTAILMENT	4.8	A_entails_B	B_neutral_A	this young man is rock climbing	this young man is rock climbing	FLICKR	FLICKR	TEST	A:young,
8155	The young man is not rock climbing	The young man is rock climbing	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	this young man is rock climbing	this young man is rock climbing	FLICKR	FLICKR	TRAIN	A:not,
8157	A man in a purple hat isn't climbing a rocky wall with bare hands	A man in a purple hat is climbing a rocky wall with bare hands	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a man in a purple had climbs a rocky wall with his hands	a man in a purple had climbs a rocky wall with his hands	FLICKR	FLICKR	TRAIN	A:isn't,B:is,
8173	A large brown cat is jumping over a red hurdle	A large brown dog is jumping over a red hurdle	NEUTRAL	3.4	A_neutral_B	B_neutral_A	large brown dog jumps over red hurdle	large brown dog jumps over red hurdle	FLICKR	FLICKR	TRAIN	A:cat,B:dog,
8174	A brown and white dog is jumping over a red, yellow and white barrier	A brown and white dog is jumping over a red, yellow and white hurdle	ENTAILMENT	4.6	A_entails_B	B_entails_A	a brown and white dog jumping over a red, yellow and white pole	a brown and white dog jumping over a red, yellow and white pole	FLICKR	FLICKR	TEST	A:barrier,B:hurdle,
8181	The yellow dog is drinking water from a bottle	The yellow dog is drinking water from a container	ENTAILMENT	4.7	A_entails_B	B_neutral_A	the yellow dog is drinking water from a bottle	the yellow dog is drinking water from a bottle	FLICKR	FLICKR	TEST	A:bottle,B:container,
8182	The yellow dog is drinking water from a bottle	The yellow dog is drinking water from a pot	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	the yellow dog is drinking water from a bottle	the yellow dog is drinking water from a bottle	FLICKR	FLICKR	TEST	A:bottle,B:pot,
8184	A yellow dog is drinking water from the faucet	A yellow dog is not drinking water from the faucet	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	yellow labrador drinking water from a faucet	yellow labrador drinking water from a faucet	FLICKR	FLICKR	TRAIN	B:not,
8187	The yellow dog is drinking water from a container	A yellow dog is drinking water from the faucet	NEUTRAL	3.9	A_neutral_B	B_neutral_A	yellow labrador drinking water from a faucet	the yellow dog is drinking water from a bottle	FLICKR	FLICKR	TRAIN	A:container,B:faucet,
8188	A yellow dog is drinking water from the faucet	The yellow dog is drinking water from a pot	NEUTRAL	3.3	A_neutral_B	B_neutral_A	yellow labrador drinking water from a faucet	the yellow dog is drinking water from a bottle	FLICKR	FLICKR	TEST	A:faucet,B:pot,
8189	A yellow dog is drinking water from the faucet	The yellow dog is drinking water from a bottle	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	the yellow dog is drinking water from a bottle	yellow labrador drinking water from a faucet	FLICKR	FLICKR	TRAIN	A:faucet,B:bottle,
8190	Adults and children standing and playing in front of steps near a wooded area	Adults and children standing and playing in front of a stair near a wooded area	ENTAILMENT	4.8	A_entails_B	B_entails_A	adults and children stand and play in front of steps near a wooded area	adults and children stand and play in front of steps near a wooded area	FLICKR	FLICKR	TRAIN	A:steps,B:stair,
8192	The adults and children are being grouped near an outdoor seating arrangement	The adults and children are being gathered near an outdoor seating arrangement	ENTAILMENT	5	A_entails_B	B_entails_A	the adults and children are gathered near an outdoor seating arrangement	the adults and children are gathered near an outdoor seating arrangement	FLICKR	FLICKR	TRAIN	A:grouped,B:gathered,
8193	The adults and children are not gathered near an outdoor seating arrangement	The adults and children are being gathered near an outdoor seating arrangement	CONTRADICTION	4.4	A_contradicts_B	B_contradicts_A	the adults and children are gathered near an outdoor seating arrangement	the adults and children are gathered near an outdoor seating arrangement	FLICKR	FLICKR	TRIAL	A:not,B:being,
8199	A bride with a white dress is looking down	A bride with a white veil is looking down	NEUTRAL	4.435	A_neutral_B	B_neutral_A	bride with a white veil looking down	bride with a white veil looking down	FLICKR	FLICKR	TRAIN	A:dress,B:veil,
8200	A bride with a black veil is looking down	A bride with a white veil is looking down	NEUTRAL	3.5	A_neutral_B	B_neutral_A	bride with a white veil looking down	bride with a white veil looking down	FLICKR	FLICKR	TRAIN	A:black,B:white,
8217	Two large dogs are frolicking in a grassy field	Two large dogs are frolicking in a field	ENTAILMENT	4.7	A_entails_B	B_neutral_A	two large dogs frolic in a grassy field	two large dogs frolic in a grassy field	FLICKR	FLICKR	TRAIN	A:grassy,
8219	Two dogs are running through high grass	Two animals are running through high grass	ENTAILMENT	4.8	A_entails_B	B_neutral_A	two dogs running through high grass	two dogs running through high grass	FLICKR	FLICKR	TRAIN	A:dogs,B:animals,
8226	A black dog is running across a rocky landscape	A dog is running across a rocky landscape	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a black dog is running across a rocky landscape	a black dog is running across a rocky landscape	FLICKR	FLICKR	TEST	A:black,
8227	A white dog is running across a rocky landscape	A black dog is running across a rocky landscape	NEUTRAL	3.7	A_neutral_B	B_contradicts_A	a black dog is running across a rocky landscape	a black dog is running across a rocky landscape	FLICKR	FLICKR	TRAIN	A:white,B:black,
8228	A black dog is walking along rocky terrain	A black dog is moving along rocky terrain	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a black dog walking along a rocky terrain	a black dog walking along a rocky terrain	FLICKR	FLICKR	TRAIN	A:walking,B:moving,
8229	A black dog is walking along rocky terrain	A black cat is walking along rocky terrain	NEUTRAL	3.6	A_contradicts_B	B_neutral_A	a black dog walking along a rocky terrain	a black dog walking along a rocky terrain	FLICKR	FLICKR	TEST	A:dog,B:cat,
8235	Three small dogs are sniffing at something	Three dogs are sniffing at something	ENTAILMENT	4.6	A_entails_B	B_neutral_A	three small dogs sniff at somthing	three small dogs sniff at somthing	FLICKR	FLICKR	TEST	A:small,
8237	Three dogs are resting on a sidewalk	Three dogs are resting on the pavement	ENTAILMENT	4.6	A_entails_B	B_neutral_A	three dogs on a sidewalk	three dogs on a sidewalk	FLICKR	FLICKR	TEST	A:sidewalk,B:pavement,
8238	Three dogs are resting on a couch	Three dogs are resting on a sidewalk	NEUTRAL	3	A_neutral_B	B_neutral_A	three dogs on a sidewalk	three dogs on a sidewalk	FLICKR	FLICKR	TEST	A:couch,B:sidewalk,
8244	A young man is getting a motocross bike up a dirt hill	A young man is pushing a motocross bike up a dirt hill	ENTAILMENT	4.6	A_entails_B	B_entails_A	a young man pushes his motocross bike up a dirt hill	a young man pushes his motocross bike up a dirt hill	FLICKR	FLICKR	TEST	A:getting,B:pushing,
8245	A young man is pushing a motocross bike up a dirt hill	A young man is pushing a motocross bike down a dirt hill	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a young man pushes his motocross bike up a dirt hill	a young man pushes his motocross bike up a dirt hill	FLICKR	FLICKR	TEST	A:up,B:down,
8246	Some young dirt bikers are getting a dirt bike up a sandy hill	Some young bikers are getting a dirt bike up a sandy hill	ENTAILMENT	4.4	A_entails_B	B_neutral_A	young dirt bikers try to get a dirt bike up a sandy hill	young dirt bikers try to get a dirt bike up a sandy hill	FLICKR	FLICKR	TRAIN	
8247	Some young dirt bikers are getting a dirt bike up a sandy hill	Some old dirt bikers are getting a dirt bike up a sandy hill	NEUTRAL	4	A_contradicts_B	B_neutral_A	young dirt bikers try to get a dirt bike up a sandy hill	young dirt bikers try to get a dirt bike up a sandy hill	FLICKR	FLICKR	TRAIN	A:young,B:old,
8253	A middle aged man and woman are riding bikes down a road beside the water	A middle aged man and woman are riding bikes down a road near the water	ENTAILMENT	4.9	A_entails_B	B_entails_A	a middle aged man and woman ride bikes down a road beside the water	a middle aged man and woman ride bikes down a road beside the water	FLICKR	FLICKR	TEST	A:beside,B:near,
8254	A middle aged man and woman are riding bikes down a road beside the water	A middle aged man and woman are riding horses down a road beside the water	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a middle aged man and woman ride bikes down a road beside the water	a middle aged man and woman ride bikes down a road beside the water	FLICKR	FLICKR	TEST	A:bikes,B:horses,
8255	An older man and a woman are riding bikes on the boardwalk near the ocean	An older man and a woman are riding bikes on the boardwalk near the water	ENTAILMENT	4.9	A_entails_B	B_neutral_A	an older man and woman ride bikes on the boardwalk near the ocean	an older man and woman ride bikes on the boardwalk near the ocean	FLICKR	FLICKR	TEST	A:ocean,B:water,
8256	A young man and a woman are riding bikes on the boardwalk near the ocean	An older man and a woman are riding bikes on the boardwalk near the ocean	NEUTRAL	3.5	A_neutral_B	B_neutral_A	an older man and woman ride bikes on the boardwalk near the ocean	an older man and woman ride bikes on the boardwalk near the ocean	FLICKR	FLICKR	TEST	A:young,B:older,
8262	Some people and cars are on a crowded street	Some people and vehicles are on a crowded street	ENTAILMENT	4.5	A_entails_B	B_neutral_A	some people and vehicles on a crowded street	some people and vehicles on a crowded street	FLICKR	FLICKR	TEST	A:cars,B:vehicles,
8264	Pedestrians and cars are moving through a traffic jam in a big city	Pedestrians and cars are moving through a traffic jam in the big city	ENTAILMENT	5	A_entails_B	B_entails_A	pedestrians and cars make their way through times square in new york	pedestrians and cars make their way through times square in new york	FLICKR	FLICKR	TRAIN	
8265	Pedestrians and cars are moving through a traffic jam in a small city	Pedestrians and cars are moving through a traffic jam in a big city	NEUTRAL	4	A_neutral_B	B_neutral_A	pedestrians and cars make their way through times square in new york	pedestrians and cars make their way through times square in new york	FLICKR	FLICKR	TEST	A:small,B:big,
8271	Two brown and white dogs are fighting on a grassy area in front of a tree	Two brown and white dogs are fighting on a grassy area in front of a plant	ENTAILMENT	4.8	A_entails_B	B_neutral_A	two brown and white dogs fighting on a grassy area in front of a tree	two brown and white dogs fighting on a grassy area in front of a tree	FLICKR	FLICKR	TEST	A:tree,B:plant,
8273	Two dogs are playing outside	Two animals are playing outside	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a collie and a springer spaniel playing outside	a collie and a springer spaniel playing outside	FLICKR	FLICKR	TEST	A:dogs,B:animals,
8274	Two dogs are playing inside	Two dogs are playing outside	NEUTRAL	3.7	A_contradicts_B	B_neutral_A	a collie and a springer spaniel playing outside	a collie and a springer spaniel playing outside	FLICKR	FLICKR	TRAIN	A:inside,B:outside,
8282	A man is sitting on the grass and drinking from a water bottle	A man is sitting on the lawn and drinking from a water bottle	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man sits on the grass and drinks from a water bottle	a man sits on the grass and drinks from a water bottle	FLICKR	FLICKR	TRAIN	A:grass,B:lawn,
8290	A dog is running on the beach	There is no dog running on the beach	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	a dog running on the beach	a dog running on the beach	FLICKR	FLICKR	TEST	B:There,B:no,
8291	The dog is running through the wet sand	The dog is moving through the wet sand	ENTAILMENT	4.4	A_entails_B	B_neutral_A	the dog is running through the wet sand	the dog is running through the wet sand	FLICKR	FLICKR	TEST	A:running,B:moving,
8292	The dog is running through the wet sand	The dog is running through the dry sand	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	the dog is running through the wet sand	the dog is running through the wet sand	FLICKR	FLICKR	TEST	A:wet,B:dry,
8299	A boy is wearing sunglasses	A girl is wearing sunglasses	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a boy wears sunglasses	a boy wears sunglasses	FLICKR	FLICKR	TEST	A:boy,B:girl,
8301	A chubby faced boy is not wearing sunglasses	A chubby faced boy is wearing sunglasses	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a chubby faced boy with sunglasses	a chubby faced boy with sunglasses	FLICKR	FLICKR	TEST	A:not,
8306	A chubby faced boy is wearing sunglasses	A boy is wearing sunglasses	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a boy wears sunglasses	a chubby faced boy with sunglasses	FLICKR	FLICKR	TRAIN	A:chubby,A:faced,
8307	Children are being dressed in costumes and playing a game	Kids are being dressed in costumes and playing a game	ENTAILMENT	4.9	A_entails_B	B_entails_A	kids are dressed in costume and playing a game	kids are dressed in costume and playing a game	FLICKR	FLICKR	TRAIN	A:Children,B:Kids,
8308	Kids are being dressed in costumes and playing a game	Kids are not dressed in costumes and playing a game	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	kids are dressed in costume and playing a game	kids are dressed in costume and playing a game	FLICKR	FLICKR	TEST	A:being,B:not,
8309	A young girl with painted face is standing next to some other children	A girl with painted face is standing next to some other children	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a young girl with her face painted stands next to some other children	a young girl with her face painted stands next to some other children	FLICKR	FLICKR	TEST	A:young,
8310	A young boy with painted face is standing next to some other children	A young girl with painted face is standing next to some other children	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a young girl with her face painted stands next to some other children	a young girl with her face painted stands next to some other children	FLICKR	FLICKR	TEST	A:boy,B:girl,
8316	Dogs are racing on a track	Dogs are running on a track	ENTAILMENT	4.7	A_entails_B	B_neutral_A	dogs race on a track	dogs race on a track	FLICKR	FLICKR	TRAIN	A:racing,B:running,
8318	A horse is racing	A horse is running	ENTAILMENT	4.4	A_entails_B	B_neutral_A	horse number 8 is racing	horse number 8 is racing	FLICKR	FLICKR	TEST	A:racing,B:running,
8319	A horse is racing	A horse is not racing	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	horse number 8 is racing	horse number 8 is racing	FLICKR	FLICKR	TEST	B:not,
8325	Two bmx bikers are jumping dirt ramps in front of the water	Two bmx bikers are jumping dirt ramps in front of a body of water	ENTAILMENT	4.8	A_entails_B	B_entails_A	two bmx bikers jumping dirt ramps in front of a body of water	two bmx bikers jumping dirt ramps in front of a body of water	FLICKR	FLICKR	TRAIN	B:body,
8328	Some bikers are getting airborne on a track near water and a skyline	Some bikers are not getting airborne on a track near water and a skyline	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	bikers getting airborne on a track near water and a skyline	bikers getting airborne on a track near water and a skyline	FLICKR	FLICKR	TRAIN	B:not,
8334	A man is doing a trick on a skateboard	A person is doing a trick on a skateboard	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a man doing a trick on a skateboard	a man doing a trick on a skateboard	FLICKR	FLICKR	TRIAL	A:man,B:person,
8335	A man is doing a trick on a skateboard	A man is doing a trick on a bike	NEUTRAL	2.5	A_neutral_B	B_neutral_A	a man doing a trick on a skateboard	a man doing a trick on a skateboard	FLICKR	FLICKR	TRAIN	A:skateboard,B:bike,
8336	A man is doing a skateboard trick on an outdoor park porch	A man is doing a skateboard trick on a park porch	ENTAILMENT	4.8	A_entails_B	B_neutral_A	man doing a skateboard trick on an outdoor park porch	man doing a skateboard trick on an outdoor park porch	FLICKR	FLICKR	TRAIN	A:outdoor,
8337	A woman is doing a skateboard trick on an outdoor park porch	A man is doing a skateboard trick on an outdoor park porch	NEUTRAL	3.9	A_neutral_B	B_neutral_A	man doing a skateboard trick on an outdoor park porch	man doing a skateboard trick on an outdoor park porch	FLICKR	FLICKR	TEST	A:woman,B:man,
8338	A man is doing a skateboard trick on a park porch	A man is doing a trick on a skateboard	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a man doing a trick on a skateboard	man doing a skateboard trick on an outdoor park porch	FLICKR	FLICKR	TRAIN	A:park,A:porch,
8343	A man in a motocross uniform is wearing a helmet and rides a red motorcycle	A person in a motocross uniform is wearing a helmet and rides a red motorcycle	ENTAILMENT	4.8	A_entails_B	B_neutral_A	a person in a motocross uniform, and wearing a helmet, rides a red motorcycle	a person in a motocross uniform, and wearing a helmet, rides a red motorcycle	FLICKR	FLICKR	TRIAL	A:man,B:person,
8352	People are sitting at square tables in a red room	People are sitting at tables in a red room	ENTAILMENT	4.4	A_entails_B	B_neutral_A	people are sitting at square tables in a red room	people are sitting at square tables in a red room	FLICKR	FLICKR	TRAIN	A:square,
8353	People are sitting at round tables in a red room	People are sitting at square tables in a red room	NEUTRAL	3.9	A_contradicts_B	B_neutral_A	people are sitting at square tables in a red room	people are sitting at square tables in a red room	FLICKR	FLICKR	TEST	A:round,B:square,
8354	Several people are sitting at little tables in a darkened room	Several people are sitting at small tables in a darkened room	ENTAILMENT	4.8	A_entails_B	B_entails_A	several people sitting at small tables in a darkened room	several people sitting at small tables in a darkened room	FLICKR	FLICKR	TEST	A:little,B:small,
8355	Several people are sitting at small tables in a light room	Several people are sitting at small tables in a darkened room	NEUTRAL	3.9	A_contradicts_B	B_neutral_A	several people sitting at small tables in a darkened room	several people sitting at small tables in a darkened room	FLICKR	FLICKR	TRAIN	A:light,B:darkened,
8361	A boy in a striped shirt is playing in front of a water fountain	A boy in a striped shirt is jumping in front of a water fountain	NEUTRAL	4.4	A_neutral_B	B_neutral_A	a boy in s striped shirt is jumping in front of a water fountain	a boy in s striped shirt is jumping in front of a water fountain	FLICKR	FLICKR	TEST	A:playing,B:jumping,
8363	A boy is jumping off the side of a water fountain made of stone in front of a building	A boy is jumping off the side of a stone water fountain in front of a building	ENTAILMENT	4.6	A_entails_B	B_entails_A	a boy is jumping off the side of a running stone water fountain in front of a building	a boy is jumping off the side of a running stone water fountain in front of a building	FLICKR	FLICKR	TRAIN	A:made,
8364	A boy is jumping on the side of a stone water fountain in front of a building	A boy is jumping off the side of a stone water fountain in front of a building	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	a boy is jumping off the side of a running stone water fountain in front of a building	a boy is jumping off the side of a running stone water fountain in front of a building	FLICKR	FLICKR	TEST	A:on,B:off,
8370	Two dogs are leaping through snowy grass and rocks	Two dogs are jumping through snowy grass and rocks	ENTAILMENT	4.8	A_entails_B	B_entails_A	two dogs leap through snowy grass and rocks	two dogs leap through snowy grass and rocks	FLICKR	FLICKR	TEST	A:leaping,B:jumping,
8379	A girl in blue is sliding down a green slide	A girl in blue is sliding down a slide	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a girl in all blue slides down a green slide	a girl in all blue slides down a green slide	FLICKR	FLICKR	TRAIN	A:green,
8382	The young girl in blue is having fun on a swing	The young girl in blue is having fun on a slide	NEUTRAL	3.8	A_contradicts_B	B_neutral_A	the young girl in blue is having fun on a slide	the young girl in blue is having fun on a slide	FLICKR	FLICKR	TEST	A:swing,B:slide,
8388	A black man is walking next to a shop in a big city	A black man is walking next to a building in a big city	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a black man is walking next to a building in a big city	a black man is walking next to a building in a big city	FLICKR	FLICKR	TRAIN	A:shop,B:building,
8389	A white man is walking next to a building in a big city	A black man is walking next to a building in a big city	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a black man is walking next to a building in a big city	a black man is walking next to a building in a big city	FLICKR	FLICKR	TRIAL	A:white,B:black,
8397	A bald man in a band is playing guitar in the spotlight	A bald man in a band is playing an instrument in the spotlight	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a bald man in a band is playing guitar in the spotlight	a bald man in a band is playing guitar in the spotlight	FLICKR	FLICKR	TEST	A:guitar,B:instrument,
8400	There is no man playing guitar next to a drummer	A man is playing guitar next to a drummer	CONTRADICTION	3.785	A_contradicts_B	B_contradicts_A	a man plays guitar next to a drummer	a man plays guitar next to a drummer	FLICKR	FLICKR	TRAIN	A:There,A:no,
8406	A black dog is jumping off a dock into a pond	A black dog is jumping off a dock into water	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a black lab jumps off a dock into a pond	a black lab jumps off a dock into a pond	FLICKR	FLICKR	TRAIN	A:pond,B:water,
8407	A black dog is jumping off a dock into a pond	A black dog is jumping on a dock into a pond	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a black lab jumps off a dock into a pond	a black lab jumps off a dock into a pond	FLICKR	FLICKR	TRAIN	A:off,B:on,
8408	A black dog is jumping from a dock into the water	A black animal is jumping from a dock into the water	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a black dog jumping from a dock into water	a black dog jumping from a dock into water	FLICKR	FLICKR	TEST	A:dog,B:animal,
8409	A black dog is jumping from a dock into the water	A white dog is jumping from a dock into the water	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a black dog jumping from a dock into water	a black dog jumping from a dock into water	FLICKR	FLICKR	TRAIN	A:black,B:white,
8412	A black dog is jumping off a dock into water	A black dog is jumping from a dock into the water	ENTAILMENT	4.9	A_entails_B	B_entails_A	a black dog jumping from a dock into water	a black lab jumps off a dock into a pond	FLICKR	FLICKR	TRAIN	A:off,B:from,
8415	A bride in a white dress is running	A girl in a white dress is running	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a girl in a white dress running	a girl in a white dress running	FLICKR	FLICKR	TEST	A:bride,B:girl,
8416	A girl in a white dress is running	A girl in a white dress is standing	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a girl in a white dress running	a girl in a white dress running	FLICKR	FLICKR	TEST	A:running,B:standing,
8424	A skier in black is catching a tiny bit of air	A skier dressed in black is catching a tiny bit of air	ENTAILMENT	4.9	A_entails_B	B_entails_A	a downhill skier in black catches a tiny bit of air	a downhill skier in black catches a tiny bit of air	FLICKR	FLICKR	TRAIN	B:dressed,
8425	A skier in white is catching a tiny bit of air	A skier in black is catching a tiny bit of air	NEUTRAL	4	A_neutral_B	B_neutral_A	a downhill skier in black catches a tiny bit of air	a downhill skier in black catches a tiny bit of air	FLICKR	FLICKR	TRAIN	A:white,B:black,
8426	A man is skiing down a snowy mountain	A man is skiing down a snowy hill	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a man skis down a snowy hill	a man skis down a snowy hill	FLICKR	FLICKR	TRAIN	A:mountain,B:hill,
8427	There is no man skiing down a snowy hill	A man is skiing down a snowy hill	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	a man skis down a snowy hill	a man skis down a snowy hill	FLICKR	FLICKR	TEST	A:There,A:no,
8433	A boy is playing slip and slide in the grass	A child is playing slip and slide in the grass	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a child is playing on a slip and slide game in the grass	a child is playing on a slip and slide game in the grass	FLICKR	FLICKR	TEST	A:boy,B:child,
8434	A child is playing slip and slide in the grass	A child is not playing slip and slide in the grass	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a child is playing on a slip and slide game in the grass	a child is playing on a slip and slide game in the grass	FLICKR	FLICKR	TRAIN	B:not,
8452	A motorcyclist on a bike is leaning into a sharp corner	There is no motorcyclist on a bike leaning into a sharp corner	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a motorcyclist on a number 52 bike leans in for a sharp turn	a motorcyclist on a number 52 bike leans in for a sharp turn	FLICKR	FLICKR	TRAIN	B:There,B:no,
8453	A man on a motorcycle is turning around a corner	A man on a motorcycle is going around a corner	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man on a motorcycle going around a corner	a man on a motorcycle going around a corner	FLICKR	FLICKR	TRAIN	A:turning,B:going,
8454	A man on a motorcycle is going around a corner	A woman on a motorcycle is going around a corner	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a man on a motorcycle going around a corner	a man on a motorcycle going around a corner	FLICKR	FLICKR	TEST	A:man,B:woman,
8460	A man with a backwards hat is sitting on the ground	A person with a backwards hat is sitting on the ground	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a man with a backwards hat sits on the ground	a man with a backwards hat sits on the ground	FLICKR	FLICKR	TRAIN	A:man,B:person,
8461	A man with no hat is sitting on the ground	A man with a backwards hat is sitting on the ground	NEUTRAL	4	A_neutral_B	B_contradicts_A	a man with a backwards hat sits on the ground	a man with a backwards hat sits on the ground	FLICKR	FLICKR	TRIAL	A:no,B:backwards,
8462	A young man in a white shirt and gold and black hat is sitting with crossed legs	A young person in a white shirt and gold and black hat is sitting with crossed legs	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a young man in a white shirt and gold and black hat sits cross legged	a young man in a white shirt and gold and black hat sits cross legged	FLICKR	FLICKR	TRAIN	A:man,B:person,
8463	An old man in a white shirt and gold and black hat is sitting with crossed legs	A young man in a white shirt and gold and black hat is sitting with crossed legs	NEUTRAL	3.5	A_contradicts_B	B_neutral_A	a young man in a white shirt and gold and black hat sits cross legged	a young man in a white shirt and gold and black hat sits cross legged	FLICKR	FLICKR	TEST	A:old,B:young,
8478	A young man on a bmx bicycle is jumping off a masonry pyramid	A young man on a bmx bicycle is jumping off a pyramid	ENTAILMENT	4.5	A_entails_B	B_neutral_A	young man on a trick bicycle jumping off a masonry pyramid	young man on a trick bicycle jumping off a masonry pyramid	FLICKR	FLICKR	TEST	A:masonry,
8479	A young man on a bmx bicycle is jumping on a masonry pyramid	A young man on a bmx bicycle is jumping off a masonry pyramid	ENTAILMENT	4.4	A_entails_B	B_neutral_A	young man on a trick bicycle jumping off a masonry pyramid	young man on a trick bicycle jumping off a masonry pyramid	FLICKR	FLICKR	TRAIN	B:off,
8481	There is no bicyclist jumping on a pyramid-shaped ramp	A bicyclist is jumping on a pyramid-shaped ramp	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	a bicyclist is jumping on a pyramid-shaped ramp	a bicyclist is jumping on a pyramid-shaped ramp	FLICKR	FLICKR	TRAIN	A:There,A:no,
8487	A shirtless man is playing football on a lawn	A shirtless man is playing football on a field	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a shirtless man playing football on a lawn	a shirtless man playing football on a lawn	FLICKR	FLICKR	TEST	A:lawn,B:field,
8490	A man with a shirt is holding a football	A man with no shirt is holding a football	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a man with no shirt on is holding a football	a man with no shirt on is holding a football	FLICKR	FLICKR	TRAIN	B:no,
8496	The man is going into the lake	The man is going into the water	ENTAILMENT	4.8	A_entails_B	B_neutral_A	the man is going into the water	the man is going into the water	FLICKR	FLICKR	TEST	A:lake,B:water,
